Extended_Flutes_13-Nov-20_10:42:36 AM	Left_PQC4_GCD05_IV	
Temperature(C)= 21.3	Humidity(%)= 6.5	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	7.063E-12
-14.900E+0	2.920E-12
-14.800E+0	2.076E-12
-14.700E+0	1.896E-12
-14.600E+0	1.841E-12
-14.500E+0	1.808E-12
-14.400E+0	1.779E-12
-14.300E+0	1.739E-12
-14.200E+0	1.740E-12
-14.100E+0	1.729E-12
-14.000E+0	1.721E-12
-13.900E+0	1.710E-12
-13.800E+0	1.702E-12
-13.700E+0	1.693E-12
-13.600E+0	1.692E-12
-13.500E+0	1.695E-12
-13.400E+0	1.699E-12
-13.300E+0	1.729E-12
-13.200E+0	1.690E-12
-13.100E+0	1.686E-12
-13.000E+0	1.694E-12
-12.900E+0	1.689E-12
-12.800E+0	1.681E-12
-12.700E+0	1.686E-12
-12.600E+0	1.677E-12
-12.500E+0	1.695E-12
-12.400E+0	1.684E-12
-12.300E+0	1.680E-12
-12.200E+0	1.686E-12
-12.100E+0	1.657E-12
-12.000E+0	1.711E-12
-11.900E+0	1.712E-12
-11.800E+0	1.711E-12
-11.700E+0	1.714E-12
-11.600E+0	1.707E-12
-11.500E+0	1.734E-12
-11.400E+0	1.750E-12
-11.300E+0	1.746E-12
-11.200E+0	1.749E-12
-11.100E+0	1.756E-12
-11.000E+0	1.759E-12
-10.900E+0	1.782E-12
-10.800E+0	1.783E-12
-10.700E+0	1.793E-12
-10.600E+0	1.805E-12
-10.500E+0	1.818E-12
-10.400E+0	1.821E-12
-10.300E+0	1.843E-12
-10.200E+0	1.871E-12
-10.100E+0	1.875E-12
-10.000E+0	1.899E-12
-9.900E+0	1.911E-12
-9.800E+0	1.923E-12
-9.700E+0	1.940E-12
-9.600E+0	1.970E-12
-9.500E+0	1.999E-12
-9.400E+0	2.034E-12
-9.300E+0	2.061E-12
-9.200E+0	2.101E-12
-9.100E+0	2.139E-12
-9.000E+0	2.182E-12
-8.900E+0	2.235E-12
-8.800E+0	2.291E-12
-8.700E+0	2.343E-12
-8.600E+0	2.410E-12
-8.500E+0	2.500E-12
-8.400E+0	2.601E-12
-8.300E+0	2.716E-12
-8.200E+0	2.850E-12
-8.100E+0	3.028E-12
-8.000E+0	3.257E-12
