Extended_Flutes_18-Nov-20_10:40:59 AM	Right_PQC4_GCD05_IV	
Temperature(C)= 20.9	Humidity(%)= 6.3	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	1.249E-12
-14.900E+0	1.296E-12
-14.800E+0	1.247E-12
-14.700E+0	1.228E-12
-14.600E+0	1.208E-12
-14.500E+0	1.223E-12
-14.400E+0	1.197E-12
-14.300E+0	1.199E-12
-14.200E+0	1.214E-12
-14.100E+0	1.197E-12
-14.000E+0	1.204E-12
-13.900E+0	1.186E-12
-13.800E+0	1.224E-12
-13.700E+0	1.240E-12
-13.600E+0	1.271E-12
-13.500E+0	1.248E-12
-13.400E+0	1.290E-12
-13.300E+0	1.289E-12
-13.200E+0	1.255E-12
-13.100E+0	1.275E-12
-13.000E+0	1.282E-12
-12.900E+0	1.298E-12
-12.800E+0	1.322E-12
-12.700E+0	1.355E-12
-12.600E+0	1.330E-12
-12.500E+0	1.356E-12
-12.400E+0	1.380E-12
-12.300E+0	1.386E-12
-12.200E+0	1.399E-12
-12.100E+0	1.406E-12
-12.000E+0	1.415E-12
-11.900E+0	1.413E-12
-11.800E+0	1.446E-12
-11.700E+0	1.452E-12
-11.600E+0	1.470E-12
-11.500E+0	1.471E-12
-11.400E+0	1.510E-12
-11.300E+0	1.514E-12
-11.200E+0	1.536E-12
-11.100E+0	1.534E-12
-11.000E+0	1.579E-12
-10.900E+0	1.568E-12
-10.800E+0	1.591E-12
-10.700E+0	1.608E-12
-10.600E+0	1.606E-12
-10.500E+0	1.615E-12
-10.400E+0	1.632E-12
-10.300E+0	1.633E-12
-10.200E+0	1.668E-12
-10.100E+0	1.691E-12
-10.000E+0	1.723E-12
-9.900E+0	1.641E-12
-9.800E+0	1.729E-12
-9.700E+0	1.756E-12
-9.600E+0	1.895E-12
-9.500E+0	1.895E-12
-9.400E+0	1.901E-12
-9.300E+0	1.927E-12
-9.200E+0	1.964E-12
-9.100E+0	2.025E-12
-9.000E+0	2.040E-12
-8.900E+0	2.121E-12
-8.800E+0	2.170E-12
-8.700E+0	2.245E-12
-8.600E+0	2.294E-12
