Extended_Flutes_23-Nov-20_10:44:49 AM	Right_PQC4_GCD05_IV	
Temperature(C)= 20.0	Humidity(%)= 14.8	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	6.107E-12
-14.900E+0	1.997E-12
-14.800E+0	1.147E-12
-14.700E+0	999.590E-15
-14.600E+0	937.350E-15
-14.500E+0	875.160E-15
-14.400E+0	883.830E-15
-14.300E+0	867.520E-15
-14.200E+0	946.600E-15
-14.100E+0	885.230E-15
-14.000E+0	853.070E-15
-13.900E+0	851.160E-15
-13.800E+0	847.410E-15
-13.700E+0	874.920E-15
-13.600E+0	845.670E-15
-13.500E+0	872.500E-15
-13.400E+0	851.870E-15
-13.300E+0	886.250E-15
-13.200E+0	887.590E-15
-13.100E+0	869.820E-15
-13.000E+0	861.830E-15
-12.900E+0	867.290E-15
-12.800E+0	824.780E-15
-12.700E+0	914.030E-15
-12.600E+0	878.790E-15
-12.500E+0	885.360E-15
-12.400E+0	902.220E-15
-12.300E+0	887.960E-15
-12.200E+0	925.340E-15
-12.100E+0	955.780E-15
-12.000E+0	946.950E-15
-11.900E+0	983.060E-15
-11.800E+0	952.250E-15
-11.700E+0	968.380E-15
-11.600E+0	1.010E-12
-11.500E+0	960.550E-15
-11.400E+0	891.690E-15
-11.300E+0	999.200E-15
-11.200E+0	996.030E-15
-11.100E+0	975.920E-15
-11.000E+0	1.012E-12
-10.900E+0	1.025E-12
-10.800E+0	1.034E-12
-10.700E+0	1.000E-12
-10.600E+0	997.220E-15
-10.500E+0	1.037E-12
-10.400E+0	1.068E-12
-10.300E+0	1.035E-12
-10.200E+0	1.058E-12
-10.100E+0	1.075E-12
-10.000E+0	1.079E-12
-9.900E+0	1.102E-12
-9.800E+0	1.132E-12
-9.700E+0	1.164E-12
-9.600E+0	1.159E-12
-9.500E+0	1.185E-12
-9.400E+0	1.179E-12
-9.300E+0	1.178E-12
-9.200E+0	1.265E-12
-9.100E+0	1.193E-12
-9.000E+0	1.297E-12
-8.900E+0	1.269E-12
-8.800E+0	1.374E-12
-8.700E+0	1.396E-12
-8.600E+0	1.493E-12
-8.500E+0	1.507E-12
-8.400E+0	1.576E-12
-8.300E+0	1.626E-12
-8.200E+0	1.659E-12
-8.100E+0	1.727E-12
-8.000E+0	1.845E-12
-7.900E+0	2.025E-12
-7.800E+0	2.183E-12
-7.700E+0	2.429E-12
-7.600E+0	2.747E-12
-7.500E+0	3.305E-12
-7.400E+0	4.285E-12
-7.300E+0	5.338E-12
-7.200E+0	5.777E-12
