Extended_Flutes_09-Nov-20_2:01:59 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 22.6	Humidity(%)= 16.2	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	40.170E-12
-4.900E+0	39.860E-12
-4.800E+0	40.210E-12
-4.700E+0	40.290E-12
-4.600E+0	39.960E-12
-4.500E+0	40.310E-12
-4.400E+0	40.280E-12
-4.300E+0	40.560E-12
-4.200E+0	39.930E-12
-4.100E+0	40.410E-12
-4.000E+0	40.600E-12
-3.900E+0	40.200E-12
-3.800E+0	40.280E-12
-3.700E+0	40.640E-12
-3.600E+0	40.280E-12
-3.500E+0	40.500E-12
-3.400E+0	40.310E-12
-3.300E+0	40.220E-12
-3.200E+0	40.590E-12
-3.100E+0	40.060E-12
-3.000E+0	40.170E-12
-2.900E+0	40.440E-12
-2.800E+0	40.200E-12
-2.700E+0	40.210E-12
-2.600E+0	40.130E-12
-2.500E+0	40.130E-12
-2.400E+0	40.060E-12
-2.300E+0	40.370E-12
-2.200E+0	40.080E-12
-2.100E+0	40.250E-12
-2.000E+0	40.110E-12
-1.900E+0	39.900E-12
-1.800E+0	40.130E-12
-1.700E+0	40.100E-12
-1.600E+0	39.730E-12
-1.500E+0	39.980E-12
-1.400E+0	39.680E-12
-1.300E+0	39.800E-12
-1.200E+0	39.900E-12
-1.100E+0	39.730E-12
-1.000E+0	39.850E-12
-900.000E-3	39.770E-12
-800.000E-3	39.660E-12
-700.000E-3	39.510E-12
-600.000E-3	39.270E-12
-500.000E-3	39.290E-12
-400.000E-3	39.370E-12
-300.000E-3	39.440E-12
-200.000E-3	39.360E-12
-100.000E-3	38.940E-12
0.000E+0	39.170E-12
100.000E-3	39.030E-12
200.000E-3	38.880E-12
300.000E-3	39.030E-12
400.000E-3	38.700E-12
500.000E-3	38.600E-12
600.000E-3	38.310E-12
700.000E-3	38.580E-12
800.000E-3	38.180E-12
900.000E-3	38.300E-12
1.000E+0	37.740E-12
1.100E+0	37.830E-12
1.200E+0	37.630E-12
1.300E+0	36.880E-12
1.400E+0	36.450E-12
1.500E+0	35.760E-12
1.600E+0	34.730E-12
1.700E+0	32.580E-12
1.800E+0	29.320E-12
1.900E+0	27.170E-12
2.000E+0	27.960E-12
2.100E+0	31.040E-12
2.200E+0	34.890E-12
2.300E+0	40.920E-12
2.400E+0	48.010E-12
2.500E+0	54.950E-12
2.600E+0	61.270E-12
2.700E+0	67.780E-12
2.800E+0	72.370E-12
2.900E+0	75.650E-12
3.000E+0	78.610E-12
3.100E+0	81.070E-12
3.200E+0	82.600E-12
3.300E+0	83.600E-12
3.400E+0	84.060E-12
3.500E+0	84.890E-12
3.600E+0	85.170E-12
3.700E+0	85.830E-12
3.800E+0	85.940E-12
3.900E+0	86.330E-12
4.000E+0	86.390E-12
4.100E+0	86.940E-12
4.200E+0	86.720E-12
4.300E+0	87.130E-12
4.400E+0	87.080E-12
4.500E+0	87.240E-12
4.600E+0	87.740E-12
4.700E+0	87.900E-12
4.800E+0	88.240E-12
4.900E+0	87.670E-12
5.000E+0	87.730E-12
5.100E+0	87.950E-12
5.200E+0	88.070E-12
5.300E+0	88.000E-12
5.400E+0	88.510E-12
5.500E+0	88.080E-12
5.600E+0	87.930E-12
5.700E+0	88.360E-12
5.800E+0	88.610E-12
5.900E+0	88.370E-12
6.000E+0	88.330E-12
6.100E+0	88.540E-12
6.200E+0	88.810E-12
6.300E+0	88.990E-12
6.400E+0	88.790E-12
6.500E+0	88.050E-12
6.600E+0	88.490E-12
6.700E+0	88.860E-12
6.800E+0	88.600E-12
6.900E+0	88.580E-12
7.000E+0	88.510E-12
7.100E+0	89.000E-12
7.200E+0	88.820E-12
7.300E+0	88.910E-12
7.400E+0	88.660E-12
7.500E+0	88.840E-12
7.600E+0	88.930E-12
7.700E+0	88.840E-12
7.800E+0	88.980E-12
7.900E+0	88.820E-12
8.000E+0	89.100E-12
8.100E+0	89.020E-12
8.200E+0	89.000E-12
8.300E+0	89.050E-12
8.400E+0	89.010E-12
8.500E+0	88.990E-12
8.600E+0	89.090E-12
8.700E+0	88.840E-12
8.800E+0	89.080E-12
8.900E+0	89.530E-12
9.000E+0	88.920E-12
9.100E+0	89.040E-12
9.200E+0	89.030E-12
9.300E+0	88.720E-12
9.400E+0	89.090E-12
9.500E+0	89.100E-12
9.600E+0	89.010E-12
9.700E+0	89.600E-12
9.800E+0	89.030E-12
9.900E+0	89.300E-12
10.000E+0	89.270E-12
