Extended_Flutes_12-Nov-20_4:09:37 PM	Left_PQC1_DiodeQuarter_IV	
Temperature(C)= 23.2	Humidity(%)= 13.1	Bias(V)= 0.000E+0
Current_Limit(A) = 15.000E-6	Settling_time(s) = 1.0	
		
Voltage (V)	Current (A)
0.000E+0	650.537E-9
-10.000E+0	1.774E-6
-20.000E+0	2.114E-6
-30.000E+0	2.017E-6
-40.000E+0	1.665E-6
-50.000E+0	1.196E-6
-60.000E+0	684.726E-9
-70.000E+0	187.661E-9
-80.000E+0	3.898E-9
-90.000E+0	522.995E-12
-100.000E+0	10.025E-12
-110.000E+0	8.841E-12
-120.000E+0	7.297E-12
-130.000E+0	7.267E-12
-140.000E+0	7.402E-12
-150.000E+0	7.543E-12
-160.000E+0	8.389E-12
-170.000E+0	7.725E-12
-180.000E+0	8.513E-12
-190.000E+0	7.946E-12
-200.000E+0	8.707E-12
-210.000E+0	8.931E-12
-220.000E+0	8.986E-12
-230.000E+0	9.196E-12
-240.000E+0	8.589E-12
-250.000E+0	9.385E-12
-260.000E+0	8.791E-12
-270.000E+0	9.513E-12
-280.000E+0	8.913E-12
-290.000E+0	8.955E-12
-300.000E+0	9.093E-12
-310.000E+0	10.123E-12
-320.000E+0	9.296E-12
-330.000E+0	9.410E-12
-340.000E+0	9.637E-12
-350.000E+0	10.249E-12
-360.000E+0	11.330E-12
-370.000E+0	13.854E-12
-380.000E+0	16.734E-12
-390.000E+0	22.748E-12
-400.000E+0	31.365E-12
-410.000E+0	43.524E-12
-420.000E+0	59.632E-12
-430.000E+0	79.016E-12
-440.000E+0	100.979E-12
-450.000E+0	125.689E-12
-460.000E+0	153.859E-12
-470.000E+0	184.513E-12
-480.000E+0	212.552E-12
-490.000E+0	258.160E-12
-500.000E+0	301.265E-12
-510.000E+0	353.353E-12
-520.000E+0	409.829E-12
-530.000E+0	474.584E-12
-540.000E+0	546.123E-12
-550.000E+0	626.622E-12
-560.000E+0	717.827E-12
-570.000E+0	822.452E-12
-580.000E+0	936.822E-12
-590.000E+0	1.067E-9
-600.000E+0	1.214E-9
-610.000E+0	1.374E-9
-620.000E+0	1.552E-9
-630.000E+0	1.736E-9
-640.000E+0	1.905E-9
-650.000E+0	1.949E-9
-660.000E+0	1.756E-9
-670.000E+0	1.605E-9
-680.000E+0	1.483E-9
-690.000E+0	1.384E-9
-700.000E+0	1.302E-9
