Extended_Flutes_18-Nov-20_10:40:59 AM	Right_PQC1_FETPSs_trans	
Temperature(C)= 20.2	Humidity(%)= 6.7	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	751.370E-15
-4.900E+0	516.320E-15
-4.800E+0	488.090E-15
-4.700E+0	494.460E-15
-4.600E+0	500.970E-15
-4.500E+0	517.190E-15
-4.400E+0	522.060E-15
-4.300E+0	531.780E-15
-4.200E+0	536.790E-15
-4.100E+0	548.340E-15
-4.000E+0	548.500E-15
-3.900E+0	556.190E-15
-3.800E+0	562.200E-15
-3.700E+0	565.580E-15
-3.600E+0	568.760E-15
-3.500E+0	572.040E-15
-3.400E+0	582.600E-15
-3.300E+0	590.330E-15
-3.200E+0	593.020E-15
-3.100E+0	598.880E-15
-3.000E+0	608.840E-15
-2.900E+0	615.600E-15
-2.800E+0	633.890E-15
-2.700E+0	646.410E-15
-2.600E+0	679.400E-15
-2.500E+0	745.600E-15
-2.400E+0	863.920E-15
-2.300E+0	971.620E-15
-2.200E+0	1.057E-12
-2.100E+0	1.104E-12
-2.000E+0	1.146E-12
-1.900E+0	1.181E-12
-1.800E+0	1.205E-12
-1.700E+0	1.216E-12
-1.600E+0	1.222E-12
-1.500E+0	1.209E-12
-1.400E+0	1.205E-12
-1.300E+0	1.198E-12
-1.200E+0	1.195E-12
-1.100E+0	1.189E-12
-1.000E+0	1.191E-12
-900.000E-3	1.193E-12
-800.000E-3	1.193E-12
-700.000E-3	1.192E-12
-600.000E-3	1.192E-12
-500.000E-3	1.197E-12
-400.000E-3	1.192E-12
-300.000E-3	1.195E-12
-200.000E-3	1.190E-12
-100.000E-3	1.193E-12
0.000E+0	1.209E-12
100.000E-3	1.199E-12
200.000E-3	1.200E-12
300.000E-3	1.204E-12
400.000E-3	1.208E-12
500.000E-3	1.208E-12
600.000E-3	1.206E-12
700.000E-3	1.210E-12
800.000E-3	1.209E-12
900.000E-3	1.211E-12
1.000E+0	1.211E-12
1.100E+0	1.212E-12
1.200E+0	1.215E-12
1.300E+0	1.216E-12
1.400E+0	1.222E-12
1.500E+0	1.216E-12
1.600E+0	1.224E-12
1.700E+0	1.227E-12
1.800E+0	1.232E-12
1.900E+0	1.228E-12
2.000E+0	1.236E-12
2.100E+0	1.247E-12
2.200E+0	1.264E-12
2.300E+0	1.269E-12
2.400E+0	1.296E-12
2.500E+0	1.385E-12
2.600E+0	1.710E-12
2.700E+0	2.872E-12
2.800E+0	6.763E-12
2.900E+0	19.572E-12
3.000E+0	61.938E-12
3.100E+0	177.463E-12
3.200E+0	720.897E-12
3.300E+0	2.051E-9
3.400E+0	5.445E-9
3.500E+0	13.218E-9
3.600E+0	29.353E-9
3.700E+0	60.021E-9
3.800E+0	113.459E-9
3.900E+0	200.239E-9
4.000E+0	326.274E-9
4.100E+0	504.698E-9
4.200E+0	735.779E-9
4.300E+0	1.015E-6
4.400E+0	1.332E-6
4.500E+0	1.670E-6
4.600E+0	2.016E-6
4.700E+0	2.353E-6
4.800E+0	2.680E-6
4.900E+0	2.989E-6
5.000E+0	3.279E-6
5.100E+0	3.553E-6
5.200E+0	3.809E-6
5.300E+0	4.048E-6
5.400E+0	4.274E-6
5.500E+0	4.488E-6
5.600E+0	4.689E-6
5.700E+0	4.882E-6
5.800E+0	5.065E-6
5.900E+0	5.240E-6
6.000E+0	5.409E-6
6.100E+0	5.573E-6
6.200E+0	5.729E-6
6.300E+0	5.880E-6
6.400E+0	6.028E-6
6.500E+0	6.171E-6
6.600E+0	6.309E-6
6.700E+0	6.443E-6
6.800E+0	6.575E-6
6.900E+0	6.703E-6
7.000E+0	6.830E-6
7.100E+0	6.953E-6
7.200E+0	7.072E-6
7.300E+0	7.191E-6
7.400E+0	7.307E-6
7.500E+0	7.419E-6
7.600E+0	7.532E-6
7.700E+0	7.640E-6
7.800E+0	7.751E-6
7.900E+0	7.857E-6
8.000E+0	7.958E-6
8.100E+0	8.066E-6
8.200E+0	8.168E-6
8.300E+0	8.269E-6
8.400E+0	8.373E-6
8.500E+0	8.471E-6
8.600E+0	8.570E-6
8.700E+0	8.670E-6
8.800E+0	8.768E-6
8.900E+0	8.860E-6
9.000E+0	8.954E-6
9.100E+0	9.050E-6
