Extended_Flutes_18-Nov-20_6:26:51 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 23.5	Humidity(%)= 6.2	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.260E-12
-4.900E+0	41.350E-12
-4.800E+0	41.430E-12
-4.700E+0	41.950E-12
-4.600E+0	41.520E-12
-4.500E+0	41.530E-12
-4.400E+0	41.740E-12
-4.300E+0	41.840E-12
-4.200E+0	41.500E-12
-4.100E+0	41.680E-12
-4.000E+0	41.770E-12
-3.900E+0	41.700E-12
-3.800E+0	41.550E-12
-3.700E+0	41.590E-12
-3.600E+0	41.870E-12
-3.500E+0	41.550E-12
-3.400E+0	41.480E-12
-3.300E+0	41.760E-12
-3.200E+0	41.520E-12
-3.100E+0	41.530E-12
-3.000E+0	41.850E-12
-2.900E+0	41.140E-12
-2.800E+0	41.490E-12
-2.700E+0	41.910E-12
-2.600E+0	41.260E-12
-2.500E+0	41.130E-12
-2.400E+0	41.310E-12
-2.300E+0	40.810E-12
-2.200E+0	41.360E-12
-2.100E+0	41.280E-12
-2.000E+0	41.130E-12
-1.900E+0	41.360E-12
-1.800E+0	41.130E-12
-1.700E+0	41.200E-12
-1.600E+0	41.790E-12
-1.500E+0	41.080E-12
-1.400E+0	41.180E-12
-1.300E+0	41.260E-12
-1.200E+0	41.080E-12
-1.100E+0	40.340E-12
-1.000E+0	40.770E-12
-900.000E-3	41.070E-12
-800.000E-3	40.540E-12
-700.000E-3	40.790E-12
-600.000E-3	40.650E-12
-500.000E-3	40.600E-12
-400.000E-3	40.460E-12
-300.000E-3	40.490E-12
-200.000E-3	40.240E-12
-100.000E-3	40.440E-12
0.000E+0	40.180E-12
100.000E-3	40.350E-12
200.000E-3	40.560E-12
300.000E-3	40.150E-12
400.000E-3	40.230E-12
500.000E-3	39.790E-12
600.000E-3	40.210E-12
700.000E-3	39.390E-12
800.000E-3	39.610E-12
900.000E-3	39.800E-12
1.000E+0	39.310E-12
1.100E+0	39.140E-12
1.200E+0	38.650E-12
1.300E+0	38.390E-12
1.400E+0	38.440E-12
1.500E+0	37.610E-12
1.600E+0	37.180E-12
1.700E+0	36.700E-12
1.800E+0	35.070E-12
1.900E+0	32.160E-12
2.000E+0	28.780E-12
2.100E+0	27.110E-12
2.200E+0	28.440E-12
2.300E+0	31.290E-12
2.400E+0	36.860E-12
2.500E+0	43.910E-12
2.600E+0	52.320E-12
2.700E+0	61.360E-12
2.800E+0	67.760E-12
2.900E+0	73.150E-12
3.000E+0	76.870E-12
3.100E+0	79.430E-12
3.200E+0	81.570E-12
3.300E+0	83.640E-12
3.400E+0	84.910E-12
3.500E+0	85.320E-12
3.600E+0	85.810E-12
3.700E+0	86.510E-12
3.800E+0	86.430E-12
3.900E+0	87.150E-12
4.000E+0	87.210E-12
4.100E+0	87.850E-12
4.200E+0	87.530E-12
4.300E+0	87.770E-12
4.400E+0	88.370E-12
4.500E+0	88.450E-12
4.600E+0	88.210E-12
4.700E+0	88.670E-12
4.800E+0	88.810E-12
4.900E+0	88.540E-12
5.000E+0	88.860E-12
5.100E+0	88.480E-12
5.200E+0	89.230E-12
5.300E+0	89.360E-12
5.400E+0	89.380E-12
5.500E+0	89.380E-12
5.600E+0	89.100E-12
5.700E+0	89.360E-12
5.800E+0	90.010E-12
5.900E+0	89.620E-12
6.000E+0	89.000E-12
6.100E+0	89.800E-12
6.200E+0	89.660E-12
6.300E+0	89.520E-12
6.400E+0	89.690E-12
6.500E+0	89.900E-12
6.600E+0	90.030E-12
6.700E+0	89.660E-12
6.800E+0	89.720E-12
6.900E+0	89.760E-12
7.000E+0	89.870E-12
7.100E+0	89.750E-12
7.200E+0	89.760E-12
7.300E+0	89.420E-12
7.400E+0	90.090E-12
7.500E+0	90.210E-12
7.600E+0	90.350E-12
7.700E+0	90.430E-12
7.800E+0	90.650E-12
7.900E+0	89.990E-12
8.000E+0	89.920E-12
8.100E+0	90.420E-12
8.200E+0	90.070E-12
8.300E+0	90.300E-12
8.400E+0	90.250E-12
8.500E+0	90.320E-12
8.600E+0	90.310E-12
8.700E+0	90.290E-12
8.800E+0	90.140E-12
8.900E+0	89.970E-12
9.000E+0	90.680E-12
9.100E+0	90.020E-12
9.200E+0	90.060E-12
9.300E+0	90.210E-12
9.400E+0	90.420E-12
9.500E+0	90.520E-12
9.600E+0	90.150E-12
9.700E+0	89.950E-12
9.800E+0	90.380E-12
9.900E+0	89.930E-12
10.000E+0	90.470E-12
