Extended_Flutes_11-Nov-20_2:59:38 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 23.4	Humidity(%)= 7.4	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.580E-12
-4.900E+0	42.060E-12
-4.800E+0	42.310E-12
-4.700E+0	41.770E-12
-4.600E+0	42.550E-12
-4.500E+0	42.030E-12
-4.400E+0	42.630E-12
-4.300E+0	41.440E-12
-4.200E+0	42.210E-12
-4.100E+0	42.110E-12
-4.000E+0	41.820E-12
-3.900E+0	41.400E-12
-3.800E+0	41.890E-12
-3.700E+0	41.320E-12
-3.600E+0	42.020E-12
-3.500E+0	41.810E-12
-3.400E+0	42.220E-12
-3.300E+0	41.840E-12
-3.200E+0	42.640E-12
-3.100E+0	42.160E-12
-3.000E+0	41.480E-12
-2.900E+0	41.280E-12
-2.800E+0	42.170E-12
-2.700E+0	41.450E-12
-2.600E+0	41.840E-12
-2.500E+0	41.620E-12
-2.400E+0	42.080E-12
-2.300E+0	41.870E-12
-2.200E+0	42.200E-12
-2.100E+0	41.990E-12
-2.000E+0	41.810E-12
-1.900E+0	41.480E-12
-1.800E+0	41.700E-12
-1.700E+0	42.030E-12
-1.600E+0	41.700E-12
-1.500E+0	41.560E-12
-1.400E+0	41.260E-12
-1.300E+0	41.250E-12
-1.200E+0	41.200E-12
-1.100E+0	41.140E-12
-1.000E+0	40.990E-12
-900.000E-3	41.140E-12
-800.000E-3	40.760E-12
-700.000E-3	41.220E-12
-600.000E-3	41.050E-12
-500.000E-3	41.200E-12
-400.000E-3	40.790E-12
-300.000E-3	40.430E-12
-200.000E-3	40.970E-12
-100.000E-3	40.620E-12
0.000E+0	40.400E-12
100.000E-3	40.560E-12
200.000E-3	40.900E-12
300.000E-3	40.240E-12
400.000E-3	40.150E-12
500.000E-3	40.400E-12
600.000E-3	39.570E-12
700.000E-3	40.080E-12
800.000E-3	39.840E-12
900.000E-3	39.510E-12
1.000E+0	39.650E-12
1.100E+0	39.420E-12
1.200E+0	39.270E-12
1.300E+0	39.010E-12
1.400E+0	38.460E-12
1.500E+0	38.080E-12
1.600E+0	37.290E-12
1.700E+0	36.340E-12
1.800E+0	35.470E-12
1.900E+0	32.580E-12
2.000E+0	28.490E-12
2.100E+0	27.700E-12
2.200E+0	27.970E-12
2.300E+0	31.280E-12
2.400E+0	36.950E-12
2.500E+0	43.950E-12
2.600E+0	52.750E-12
2.700E+0	62.750E-12
2.800E+0	69.240E-12
2.900E+0	73.280E-12
3.000E+0	77.570E-12
3.100E+0	80.190E-12
3.200E+0	82.300E-12
3.300E+0	83.650E-12
3.400E+0	85.140E-12
3.500E+0	85.150E-12
3.600E+0	85.970E-12
3.700E+0	86.130E-12
3.800E+0	86.560E-12
3.900E+0	87.660E-12
4.000E+0	87.150E-12
4.100E+0	87.880E-12
4.200E+0	88.130E-12
4.300E+0	88.380E-12
4.400E+0	88.710E-12
4.500E+0	88.130E-12
4.600E+0	88.850E-12
4.700E+0	88.650E-12
4.800E+0	89.470E-12
4.900E+0	88.870E-12
5.000E+0	88.980E-12
5.100E+0	89.440E-12
5.200E+0	89.450E-12
5.300E+0	89.500E-12
5.400E+0	89.180E-12
5.500E+0	89.620E-12
5.600E+0	89.940E-12
5.700E+0	90.010E-12
5.800E+0	89.970E-12
5.900E+0	89.350E-12
6.000E+0	89.460E-12
6.100E+0	90.080E-12
6.200E+0	90.310E-12
6.300E+0	89.720E-12
6.400E+0	90.040E-12
6.500E+0	90.930E-12
6.600E+0	91.100E-12
6.700E+0	90.730E-12
6.800E+0	90.070E-12
6.900E+0	89.950E-12
7.000E+0	90.370E-12
7.100E+0	89.880E-12
7.200E+0	90.440E-12
7.300E+0	90.370E-12
7.400E+0	90.290E-12
7.500E+0	90.310E-12
7.600E+0	89.160E-12
7.700E+0	91.060E-12
7.800E+0	89.800E-12
7.900E+0	89.970E-12
8.000E+0	89.970E-12
8.100E+0	90.070E-12
8.200E+0	89.910E-12
8.300E+0	90.040E-12
8.400E+0	90.480E-12
8.500E+0	90.190E-12
8.600E+0	90.510E-12
8.700E+0	90.950E-12
8.800E+0	90.970E-12
8.900E+0	89.820E-12
9.000E+0	91.070E-12
9.100E+0	90.290E-12
9.200E+0	90.670E-12
9.300E+0	90.340E-12
9.400E+0	90.610E-12
9.500E+0	90.970E-12
9.600E+0	89.930E-12
9.700E+0	91.450E-12
9.800E+0	90.800E-12
9.900E+0	89.800E-12
10.000E+0	90.840E-12
