Extended_Flutes_18-Nov-20_2:17:50 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 22.6	Humidity(%)= 16.9	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	40.930E-12
-4.900E+0	41.280E-12
-4.800E+0	40.920E-12
-4.700E+0	41.210E-12
-4.600E+0	40.780E-12
-4.500E+0	40.820E-12
-4.400E+0	40.750E-12
-4.300E+0	41.160E-12
-4.200E+0	41.290E-12
-4.100E+0	40.560E-12
-4.000E+0	40.950E-12
-3.900E+0	40.680E-12
-3.800E+0	40.610E-12
-3.700E+0	41.250E-12
-3.600E+0	40.940E-12
-3.500E+0	40.980E-12
-3.400E+0	41.050E-12
-3.300E+0	40.730E-12
-3.200E+0	40.900E-12
-3.100E+0	40.810E-12
-3.000E+0	40.860E-12
-2.900E+0	40.810E-12
-2.800E+0	40.500E-12
-2.700E+0	40.590E-12
-2.600E+0	40.980E-12
-2.500E+0	40.590E-12
-2.400E+0	40.520E-12
-2.300E+0	40.480E-12
-2.200E+0	40.970E-12
-2.100E+0	40.660E-12
-2.000E+0	40.610E-12
-1.900E+0	40.320E-12
-1.800E+0	40.520E-12
-1.700E+0	40.350E-12
-1.600E+0	40.020E-12
-1.500E+0	40.520E-12
-1.400E+0	40.370E-12
-1.300E+0	40.340E-12
-1.200E+0	40.590E-12
-1.100E+0	40.250E-12
-1.000E+0	40.090E-12
-900.000E-3	39.920E-12
-800.000E-3	39.770E-12
-700.000E-3	40.040E-12
-600.000E-3	40.110E-12
-500.000E-3	39.850E-12
-400.000E-3	39.880E-12
-300.000E-3	39.720E-12
-200.000E-3	39.840E-12
-100.000E-3	39.840E-12
0.000E+0	39.690E-12
100.000E-3	39.460E-12
200.000E-3	39.780E-12
300.000E-3	39.270E-12
400.000E-3	39.240E-12
500.000E-3	39.020E-12
600.000E-3	38.970E-12
700.000E-3	38.910E-12
800.000E-3	39.050E-12
900.000E-3	38.750E-12
1.000E+0	38.410E-12
1.100E+0	38.120E-12
1.200E+0	37.890E-12
1.300E+0	37.490E-12
1.400E+0	36.900E-12
1.500E+0	36.410E-12
1.600E+0	35.910E-12
1.700E+0	34.350E-12
1.800E+0	31.690E-12
1.900E+0	28.590E-12
2.000E+0	27.540E-12
2.100E+0	29.360E-12
2.200E+0	32.400E-12
2.300E+0	37.170E-12
2.400E+0	43.790E-12
2.500E+0	51.320E-12
2.600E+0	58.030E-12
2.700E+0	65.100E-12
2.800E+0	70.490E-12
2.900E+0	74.220E-12
3.000E+0	77.370E-12
3.100E+0	79.870E-12
3.200E+0	81.450E-12
3.300E+0	83.020E-12
3.400E+0	84.270E-12
3.500E+0	84.420E-12
3.600E+0	84.890E-12
3.700E+0	85.730E-12
3.800E+0	85.550E-12
3.900E+0	86.370E-12
4.000E+0	86.320E-12
4.100E+0	86.880E-12
4.200E+0	86.930E-12
4.300E+0	87.150E-12
4.400E+0	87.120E-12
4.500E+0	87.370E-12
4.600E+0	87.080E-12
4.700E+0	87.770E-12
4.800E+0	87.520E-12
4.900E+0	87.850E-12
5.000E+0	88.020E-12
5.100E+0	88.130E-12
5.200E+0	87.930E-12
5.300E+0	87.750E-12
5.400E+0	88.150E-12
5.500E+0	88.530E-12
5.600E+0	88.200E-12
5.700E+0	88.210E-12
5.800E+0	88.240E-12
5.900E+0	88.160E-12
6.000E+0	88.340E-12
6.100E+0	88.770E-12
6.200E+0	88.680E-12
6.300E+0	88.300E-12
6.400E+0	88.760E-12
6.500E+0	88.270E-12
6.600E+0	88.750E-12
6.700E+0	88.800E-12
6.800E+0	88.820E-12
6.900E+0	88.790E-12
7.000E+0	88.370E-12
7.100E+0	89.190E-12
7.200E+0	88.830E-12
7.300E+0	88.770E-12
7.400E+0	88.620E-12
7.500E+0	88.450E-12
7.600E+0	89.400E-12
7.700E+0	88.920E-12
7.800E+0	89.290E-12
7.900E+0	88.930E-12
8.000E+0	88.520E-12
8.100E+0	88.940E-12
8.200E+0	89.300E-12
8.300E+0	89.070E-12
8.400E+0	88.720E-12
8.500E+0	89.030E-12
8.600E+0	88.940E-12
8.700E+0	89.000E-12
8.800E+0	89.280E-12
8.900E+0	89.150E-12
9.000E+0	88.990E-12
9.100E+0	89.290E-12
9.200E+0	89.040E-12
9.300E+0	89.270E-12
9.400E+0	89.100E-12
9.500E+0	89.080E-12
9.600E+0	89.110E-12
9.700E+0	88.820E-12
9.800E+0	89.370E-12
9.900E+0	88.750E-12
10.000E+0	89.250E-12
