Extended_Flutes_19-Nov-20_6:42:29 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 22.6	Humidity(%)= 6.1	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	42.400E-12
-4.900E+0	42.120E-12
-4.800E+0	42.720E-12
-4.700E+0	42.420E-12
-4.600E+0	42.540E-12
-4.500E+0	42.470E-12
-4.400E+0	41.950E-12
-4.300E+0	42.430E-12
-4.200E+0	42.530E-12
-4.100E+0	42.030E-12
-4.000E+0	42.280E-12
-3.900E+0	42.010E-12
-3.800E+0	42.320E-12
-3.700E+0	42.070E-12
-3.600E+0	42.060E-12
-3.500E+0	41.580E-12
-3.400E+0	42.300E-12
-3.300E+0	41.800E-12
-3.200E+0	41.980E-12
-3.100E+0	42.210E-12
-3.000E+0	41.770E-12
-2.900E+0	41.760E-12
-2.800E+0	41.570E-12
-2.700E+0	41.760E-12
-2.600E+0	41.690E-12
-2.500E+0	41.740E-12
-2.400E+0	41.780E-12
-2.300E+0	41.720E-12
-2.200E+0	41.610E-12
-2.100E+0	41.410E-12
-2.000E+0	41.770E-12
-1.900E+0	41.460E-12
-1.800E+0	41.740E-12
-1.700E+0	41.360E-12
-1.600E+0	41.840E-12
-1.500E+0	41.220E-12
-1.400E+0	41.110E-12
-1.300E+0	41.290E-12
-1.200E+0	41.450E-12
-1.100E+0	41.240E-12
-1.000E+0	41.100E-12
-900.000E-3	40.940E-12
-800.000E-3	41.230E-12
-700.000E-3	40.880E-12
-600.000E-3	40.950E-12
-500.000E-3	41.090E-12
-400.000E-3	40.740E-12
-300.000E-3	41.160E-12
-200.000E-3	40.570E-12
-100.000E-3	40.540E-12
0.000E+0	40.230E-12
100.000E-3	40.230E-12
200.000E-3	40.150E-12
300.000E-3	40.200E-12
400.000E-3	39.990E-12
500.000E-3	39.950E-12
600.000E-3	39.830E-12
700.000E-3	39.810E-12
800.000E-3	39.580E-12
900.000E-3	39.310E-12
1.000E+0	39.040E-12
1.100E+0	38.620E-12
1.200E+0	38.500E-12
1.300E+0	37.820E-12
1.400E+0	37.140E-12
1.500E+0	35.770E-12
1.600E+0	34.390E-12
1.700E+0	31.000E-12
1.800E+0	27.940E-12
1.900E+0	26.980E-12
2.000E+0	28.320E-12
2.100E+0	32.520E-12
2.200E+0	38.970E-12
2.300E+0	47.900E-12
2.400E+0	56.680E-12
2.500E+0	64.160E-12
2.600E+0	70.280E-12
2.700E+0	76.670E-12
2.800E+0	79.660E-12
2.900E+0	81.780E-12
3.000E+0	83.500E-12
3.100E+0	84.180E-12
3.200E+0	85.150E-12
3.300E+0	86.220E-12
3.400E+0	86.400E-12
3.500E+0	87.060E-12
3.600E+0	87.850E-12
3.700E+0	87.870E-12
3.800E+0	88.090E-12
3.900E+0	87.970E-12
4.000E+0	88.170E-12
4.100E+0	88.710E-12
4.200E+0	88.520E-12
4.300E+0	88.870E-12
4.400E+0	89.180E-12
4.500E+0	89.070E-12
4.600E+0	89.020E-12
4.700E+0	89.150E-12
4.800E+0	89.860E-12
4.900E+0	89.420E-12
5.000E+0	89.640E-12
5.100E+0	89.490E-12
5.200E+0	89.860E-12
5.300E+0	89.570E-12
5.400E+0	89.930E-12
5.500E+0	89.840E-12
5.600E+0	89.940E-12
5.700E+0	90.060E-12
5.800E+0	90.090E-12
5.900E+0	90.290E-12
6.000E+0	89.930E-12
6.100E+0	90.010E-12
6.200E+0	90.500E-12
6.300E+0	90.390E-12
6.400E+0	89.950E-12
6.500E+0	90.450E-12
6.600E+0	90.580E-12
6.700E+0	90.400E-12
6.800E+0	90.280E-12
6.900E+0	90.170E-12
7.000E+0	90.530E-12
7.100E+0	90.630E-12
7.200E+0	90.690E-12
7.300E+0	90.220E-12
7.400E+0	90.320E-12
7.500E+0	90.660E-12
7.600E+0	90.710E-12
7.700E+0	90.360E-12
7.800E+0	90.780E-12
7.900E+0	90.620E-12
8.000E+0	90.560E-12
8.100E+0	90.170E-12
8.200E+0	90.450E-12
8.300E+0	90.870E-12
8.400E+0	90.450E-12
8.500E+0	90.830E-12
8.600E+0	90.910E-12
8.700E+0	90.530E-12
8.800E+0	90.860E-12
8.900E+0	90.380E-12
9.000E+0	90.530E-12
9.100E+0	91.110E-12
9.200E+0	90.500E-12
9.300E+0	90.590E-12
9.400E+0	90.810E-12
9.500E+0	90.710E-12
9.600E+0	90.630E-12
9.700E+0	90.930E-12
9.800E+0	91.090E-12
9.900E+0	90.780E-12
10.000E+0	91.030E-12
