Extended_Flutes_18-Nov-20_3:32:06 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 22.9	Humidity(%)= 6.3	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	42.800E-12
-4.900E+0	42.640E-12
-4.800E+0	42.590E-12
-4.700E+0	42.940E-12
-4.600E+0	42.560E-12
-4.500E+0	42.750E-12
-4.400E+0	42.830E-12
-4.300E+0	42.430E-12
-4.200E+0	42.610E-12
-4.100E+0	42.740E-12
-4.000E+0	42.610E-12
-3.900E+0	42.680E-12
-3.800E+0	42.820E-12
-3.700E+0	42.560E-12
-3.600E+0	42.640E-12
-3.500E+0	42.520E-12
-3.400E+0	42.740E-12
-3.300E+0	42.640E-12
-3.200E+0	42.290E-12
-3.100E+0	42.390E-12
-3.000E+0	42.580E-12
-2.900E+0	42.630E-12
-2.800E+0	42.430E-12
-2.700E+0	42.450E-12
-2.600E+0	42.070E-12
-2.500E+0	42.360E-12
-2.400E+0	42.170E-12
-2.300E+0	42.590E-12
-2.200E+0	42.410E-12
-2.100E+0	42.450E-12
-2.000E+0	42.260E-12
-1.900E+0	42.240E-12
-1.800E+0	41.980E-12
-1.700E+0	41.980E-12
-1.600E+0	42.320E-12
-1.500E+0	42.040E-12
-1.400E+0	41.890E-12
-1.300E+0	41.550E-12
-1.200E+0	41.870E-12
-1.100E+0	41.760E-12
-1.000E+0	41.880E-12
-900.000E-3	41.520E-12
-800.000E-3	41.690E-12
-700.000E-3	41.570E-12
-600.000E-3	41.940E-12
-500.000E-3	41.240E-12
-400.000E-3	41.370E-12
-300.000E-3	41.570E-12
-200.000E-3	41.210E-12
-100.000E-3	41.400E-12
0.000E+0	40.930E-12
100.000E-3	41.020E-12
200.000E-3	40.670E-12
300.000E-3	40.650E-12
400.000E-3	40.940E-12
500.000E-3	40.350E-12
600.000E-3	40.600E-12
700.000E-3	40.450E-12
800.000E-3	40.330E-12
900.000E-3	39.950E-12
1.000E+0	40.220E-12
1.100E+0	39.670E-12
1.200E+0	39.570E-12
1.300E+0	39.240E-12
1.400E+0	38.640E-12
1.500E+0	38.270E-12
1.600E+0	37.820E-12
1.700E+0	36.870E-12
1.800E+0	35.230E-12
1.900E+0	32.450E-12
2.000E+0	28.390E-12
2.100E+0	27.330E-12
2.200E+0	28.710E-12
2.300E+0	31.550E-12
2.400E+0	37.140E-12
2.500E+0	44.310E-12
2.600E+0	52.760E-12
2.700E+0	61.870E-12
2.800E+0	68.370E-12
2.900E+0	73.020E-12
3.000E+0	77.030E-12
3.100E+0	80.060E-12
3.200E+0	81.930E-12
3.300E+0	83.330E-12
3.400E+0	84.870E-12
3.500E+0	85.140E-12
3.600E+0	85.920E-12
3.700E+0	86.190E-12
3.800E+0	86.800E-12
3.900E+0	87.190E-12
4.000E+0	87.510E-12
4.100E+0	87.790E-12
4.200E+0	87.940E-12
4.300E+0	87.930E-12
4.400E+0	88.060E-12
4.500E+0	88.090E-12
4.600E+0	88.430E-12
4.700E+0	88.640E-12
4.800E+0	88.500E-12
4.900E+0	88.850E-12
5.000E+0	88.840E-12
5.100E+0	89.050E-12
5.200E+0	88.840E-12
5.300E+0	89.070E-12
5.400E+0	89.330E-12
5.500E+0	89.230E-12
5.600E+0	89.530E-12
5.700E+0	89.230E-12
5.800E+0	89.140E-12
5.900E+0	89.010E-12
6.000E+0	89.410E-12
6.100E+0	90.070E-12
6.200E+0	89.700E-12
6.300E+0	89.660E-12
6.400E+0	89.390E-12
6.500E+0	89.870E-12
6.600E+0	89.760E-12
6.700E+0	89.680E-12
6.800E+0	89.810E-12
6.900E+0	89.750E-12
7.000E+0	89.890E-12
7.100E+0	90.060E-12
7.200E+0	89.970E-12
7.300E+0	90.220E-12
7.400E+0	90.470E-12
7.500E+0	89.930E-12
7.600E+0	90.060E-12
7.700E+0	90.150E-12
7.800E+0	89.870E-12
7.900E+0	90.110E-12
8.000E+0	90.000E-12
8.100E+0	89.870E-12
8.200E+0	90.170E-12
8.300E+0	90.240E-12
8.400E+0	89.910E-12
8.500E+0	90.190E-12
8.600E+0	90.410E-12
8.700E+0	90.140E-12
8.800E+0	90.180E-12
8.900E+0	90.290E-12
9.000E+0	90.010E-12
9.100E+0	90.550E-12
9.200E+0	90.350E-12
9.300E+0	90.370E-12
9.400E+0	90.310E-12
9.500E+0	90.470E-12
9.600E+0	90.080E-12
9.700E+0	90.330E-12
9.800E+0	90.380E-12
9.900E+0	90.020E-12
10.000E+0	90.040E-12
