Custom_Flutes_13-Nov-20_5:04:02 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 23.8	Humidity(%)= 16.6	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	1.045E-12
-4.900E+0	1.457E-12
-4.800E+0	1.538E-12
-4.700E+0	1.559E-12
-4.600E+0	1.568E-12
-4.500E+0	1.570E-12
-4.400E+0	1.565E-12
-4.300E+0	1.568E-12
-4.200E+0	1.566E-12
-4.100E+0	1.556E-12
-4.000E+0	1.560E-12
-3.900E+0	1.559E-12
-3.800E+0	1.557E-12
-3.700E+0	1.554E-12
-3.600E+0	1.549E-12
-3.500E+0	1.551E-12
-3.400E+0	1.558E-12
-3.300E+0	1.557E-12
-3.200E+0	1.557E-12
-3.100E+0	1.566E-12
-3.000E+0	1.568E-12
-2.900E+0	1.580E-12
-2.800E+0	1.597E-12
-2.700E+0	1.639E-12
-2.600E+0	1.697E-12
-2.500E+0	1.833E-12
-2.400E+0	2.082E-12
-2.300E+0	2.357E-12
-2.200E+0	2.557E-12
-2.100E+0	2.667E-12
-2.000E+0	2.726E-12
-1.900E+0	2.782E-12
-1.800E+0	2.843E-12
-1.700E+0	2.868E-12
-1.600E+0	2.868E-12
-1.500E+0	2.853E-12
-1.400E+0	2.827E-12
-1.300E+0	2.804E-12
-1.200E+0	2.752E-12
-1.100E+0	2.686E-12
-1.000E+0	2.640E-12
-900.000E-3	2.614E-12
-800.000E-3	2.607E-12
-700.000E-3	2.595E-12
-600.000E-3	2.586E-12
-500.000E-3	2.579E-12
-400.000E-3	2.584E-12
-300.000E-3	2.578E-12
-200.000E-3	2.570E-12
-100.000E-3	2.568E-12
0.000E+0	2.582E-12
100.000E-3	2.569E-12
200.000E-3	2.568E-12
300.000E-3	2.562E-12
400.000E-3	2.556E-12
500.000E-3	2.551E-12
600.000E-3	2.552E-12
700.000E-3	2.557E-12
800.000E-3	2.552E-12
900.000E-3	2.551E-12
1.000E+0	2.547E-12
1.100E+0	2.552E-12
1.200E+0	2.555E-12
1.300E+0	2.555E-12
1.400E+0	2.560E-12
1.500E+0	2.567E-12
1.600E+0	2.587E-12
1.700E+0	2.612E-12
1.800E+0	2.664E-12
1.900E+0	2.750E-12
2.000E+0	2.914E-12
2.100E+0	3.215E-12
2.200E+0	3.817E-12
2.300E+0	5.041E-12
2.400E+0	7.800E-12
2.500E+0	14.371E-12
2.600E+0	32.314E-12
2.700E+0	73.434E-12
2.800E+0	175.934E-12
2.900E+0	522.520E-12
3.000E+0	1.244E-9
3.100E+0	2.791E-9
3.200E+0	5.946E-9
3.300E+0	11.970E-9
3.400E+0	23.097E-9
3.500E+0	42.636E-9
3.600E+0	75.459E-9
3.700E+0	128.407E-9
3.800E+0	209.079E-9
3.900E+0	322.704E-9
4.000E+0	479.121E-9
4.100E+0	680.493E-9
4.200E+0	924.036E-9
4.300E+0	1.201E-6
4.400E+0	1.501E-6
4.500E+0	1.811E-6
4.600E+0	2.117E-6
4.700E+0	2.416E-6
4.800E+0	2.703E-6
4.900E+0	2.973E-6
5.000E+0	3.229E-6
5.100E+0	3.467E-6
5.200E+0	3.692E-6
5.300E+0	3.905E-6
5.400E+0	4.106E-6
5.500E+0	4.298E-6
5.600E+0	4.480E-6
5.700E+0	4.655E-6
5.800E+0	4.822E-6
5.900E+0	4.981E-6
6.000E+0	5.135E-6
6.100E+0	5.286E-6
6.200E+0	5.431E-6
6.300E+0	5.571E-6
6.400E+0	5.705E-6
6.500E+0	5.839E-6
6.600E+0	5.966E-6
6.700E+0	6.093E-6
6.800E+0	6.215E-6
6.900E+0	6.333E-6
7.000E+0	6.449E-6
7.100E+0	6.565E-6
7.200E+0	6.679E-6
7.300E+0	6.788E-6
7.400E+0	6.899E-6
7.500E+0	7.007E-6
7.600E+0	7.115E-6
7.700E+0	7.221E-6
7.800E+0	7.324E-6
7.900E+0	7.427E-6
8.000E+0	7.527E-6
8.100E+0	7.626E-6
8.200E+0	7.727E-6
8.300E+0	7.820E-6
8.400E+0	7.918E-6
8.500E+0	8.012E-6
8.600E+0	8.105E-6
8.700E+0	8.199E-6
8.800E+0	8.290E-6
8.900E+0	8.386E-6
9.000E+0	8.473E-6
9.100E+0	8.560E-6
9.200E+0	8.651E-6
9.300E+0	8.738E-6
9.400E+0	8.824E-6
9.500E+0	8.916E-6
9.600E+0	8.998E-6
9.700E+0	9.086E-6
