Custom_Flutes_11-Nov-20_4:04:01 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 23.7	Humidity(%)= 6.8	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	39.810E-9
-4.900E+0	45.505E-9
-4.800E+0	45.555E-9
-4.700E+0	45.648E-9
-4.600E+0	45.715E-9
-4.500E+0	45.802E-9
-4.400E+0	45.919E-9
-4.300E+0	45.988E-9
-4.200E+0	46.046E-9
-4.100E+0	46.129E-9
-4.000E+0	46.215E-9
-3.900E+0	46.306E-9
-3.800E+0	46.392E-9
-3.700E+0	46.466E-9
-3.600E+0	46.551E-9
-3.500E+0	46.635E-9
-3.400E+0	46.718E-9
-3.300E+0	46.803E-9
-3.200E+0	46.901E-9
-3.100E+0	46.977E-9
-3.000E+0	47.071E-9
-2.900E+0	47.184E-9
-2.800E+0	47.269E-9
-2.700E+0	47.369E-9
-2.600E+0	47.477E-9
-2.500E+0	47.565E-9
-2.400E+0	47.673E-9
-2.300E+0	47.791E-9
-2.200E+0	47.907E-9
-2.100E+0	48.061E-9
-2.000E+0	48.372E-9
-1.900E+0	49.114E-9
-1.800E+0	50.420E-9
-1.700E+0	52.180E-9
-1.600E+0	54.204E-9
-1.500E+0	56.295E-9
-1.400E+0	58.356E-9
-1.300E+0	60.338E-9
-1.200E+0	62.208E-9
-1.100E+0	63.879E-9
-1.000E+0	65.456E-9
-900.000E-3	66.849E-9
-800.000E-3	68.183E-9
-700.000E-3	69.401E-9
-600.000E-3	70.535E-9
-500.000E-3	71.599E-9
-400.000E-3	72.605E-9
-300.000E-3	73.587E-9
-200.000E-3	74.507E-9
-100.000E-3	75.402E-9
0.000E+0	76.255E-9
100.000E-3	77.086E-9
200.000E-3	77.913E-9
300.000E-3	78.675E-9
400.000E-3	79.459E-9
500.000E-3	80.177E-9
600.000E-3	80.906E-9
700.000E-3	81.632E-9
800.000E-3	82.264E-9
900.000E-3	82.943E-9
1.000E+0	83.639E-9
1.100E+0	84.316E-9
1.200E+0	84.975E-9
1.300E+0	85.624E-9
1.400E+0	86.257E-9
1.500E+0	86.883E-9
1.600E+0	87.487E-9
1.700E+0	88.109E-9
1.800E+0	88.742E-9
1.900E+0	89.366E-9
2.000E+0	89.966E-9
2.100E+0	90.590E-9
2.200E+0	91.196E-9
2.300E+0	91.810E-9
2.400E+0	92.428E-9
2.500E+0	93.097E-9
2.600E+0	93.775E-9
2.700E+0	94.527E-9
2.800E+0	95.395E-9
2.900E+0	96.442E-9
3.000E+0	97.809E-9
3.100E+0	99.872E-9
3.200E+0	103.038E-9
3.300E+0	108.208E-9
3.400E+0	117.061E-9
3.500E+0	132.058E-9
3.600E+0	157.159E-9
3.700E+0	198.096E-9
3.800E+0	259.836E-9
3.900E+0	354.742E-9
4.000E+0	489.443E-9
4.100E+0	671.019E-9
4.200E+0	899.968E-9
4.300E+0	1.170E-6
4.400E+0	1.473E-6
4.500E+0	1.792E-6
4.600E+0	2.114E-6
4.700E+0	2.429E-6
4.800E+0	2.733E-6
4.900E+0	3.021E-6
5.000E+0	3.290E-6
5.100E+0	3.544E-6
5.200E+0	3.783E-6
5.300E+0	4.007E-6
5.400E+0	4.219E-6
5.500E+0	4.419E-6
5.600E+0	4.607E-6
5.700E+0	4.787E-6
5.800E+0	4.960E-6
5.900E+0	5.123E-6
6.000E+0	5.280E-6
6.100E+0	5.434E-6
6.200E+0	5.579E-6
6.300E+0	5.723E-6
6.400E+0	5.862E-6
6.500E+0	5.995E-6
6.600E+0	6.122E-6
6.700E+0	6.254E-6
6.800E+0	6.376E-6
6.900E+0	6.500E-6
7.000E+0	6.619E-6
7.100E+0	6.737E-6
7.200E+0	6.846E-6
7.300E+0	6.957E-6
7.400E+0	7.070E-6
7.500E+0	7.177E-6
7.600E+0	7.284E-6
7.700E+0	7.388E-6
7.800E+0	7.493E-6
7.900E+0	7.588E-6
8.000E+0	7.696E-6
8.100E+0	7.793E-6
8.200E+0	7.888E-6
8.300E+0	7.989E-6
8.400E+0	8.082E-6
8.500E+0	8.176E-6
8.600E+0	8.269E-6
8.700E+0	8.362E-6
8.800E+0	8.455E-6
8.900E+0	8.541E-6
9.000E+0	8.634E-6
9.100E+0	8.723E-6
9.200E+0	8.810E-6
9.300E+0	8.894E-6
9.400E+0	9.004E-6
