Extended_Flutes_23-Nov-20_12:23:39 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 20.5	Humidity(%)= 19.2	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	863.110E-15
-4.900E+0	767.120E-15
-4.800E+0	746.600E-15
-4.700E+0	751.220E-15
-4.600E+0	755.900E-15
-4.500E+0	762.910E-15
-4.400E+0	767.690E-15
-4.300E+0	772.620E-15
-4.200E+0	774.010E-15
-4.100E+0	780.480E-15
-4.000E+0	786.960E-15
-3.900E+0	784.770E-15
-3.800E+0	787.790E-15
-3.700E+0	795.580E-15
-3.600E+0	797.900E-15
-3.500E+0	794.860E-15
-3.400E+0	801.010E-15
-3.300E+0	802.670E-15
-3.200E+0	815.400E-15
-3.100E+0	815.310E-15
-3.000E+0	821.650E-15
-2.900E+0	828.550E-15
-2.800E+0	832.980E-15
-2.700E+0	845.990E-15
-2.600E+0	857.360E-15
-2.500E+0	881.450E-15
-2.400E+0	914.700E-15
-2.300E+0	977.630E-15
-2.200E+0	1.092E-12
-2.100E+0	1.231E-12
-2.000E+0	1.338E-12
-1.900E+0	1.408E-12
-1.800E+0	1.453E-12
-1.700E+0	1.492E-12
-1.600E+0	1.508E-12
-1.500E+0	1.520E-12
-1.400E+0	1.531E-12
-1.300E+0	1.521E-12
-1.200E+0	1.515E-12
-1.100E+0	1.506E-12
-1.000E+0	1.507E-12
-900.000E-3	1.503E-12
-800.000E-3	1.498E-12
-700.000E-3	1.494E-12
-600.000E-3	1.494E-12
-500.000E-3	1.496E-12
-400.000E-3	1.489E-12
-300.000E-3	1.491E-12
-200.000E-3	1.496E-12
-100.000E-3	1.492E-12
0.000E+0	1.507E-12
100.000E-3	1.500E-12
200.000E-3	1.496E-12
300.000E-3	1.497E-12
400.000E-3	1.496E-12
500.000E-3	1.500E-12
600.000E-3	1.502E-12
700.000E-3	1.497E-12
800.000E-3	1.494E-12
900.000E-3	1.491E-12
1.000E+0	1.504E-12
1.100E+0	1.502E-12
1.200E+0	1.509E-12
1.300E+0	1.515E-12
1.400E+0	1.518E-12
1.500E+0	1.522E-12
1.600E+0	1.535E-12
1.700E+0	1.548E-12
1.800E+0	1.571E-12
1.900E+0	1.601E-12
2.000E+0	1.651E-12
2.100E+0	1.755E-12
2.200E+0	1.908E-12
2.300E+0	2.176E-12
2.400E+0	2.666E-12
2.500E+0	3.531E-12
2.600E+0	5.114E-12
2.700E+0	8.268E-12
2.800E+0	15.131E-12
2.900E+0	32.618E-12
3.000E+0	73.615E-12
3.100E+0	175.006E-12
3.200E+0	609.894E-12
3.300E+0	1.669E-9
3.400E+0	4.440E-9
3.500E+0	10.956E-9
3.600E+0	24.939E-9
3.700E+0	52.294E-9
3.800E+0	101.045E-9
3.900E+0	181.762E-9
4.000E+0	300.371E-9
4.100E+0	470.360E-9
4.200E+0	692.360E-9
4.300E+0	961.467E-9
4.400E+0	1.268E-6
4.500E+0	1.595E-6
4.600E+0	1.928E-6
4.700E+0	2.251E-6
4.800E+0	2.561E-6
4.900E+0	2.853E-6
5.000E+0	3.125E-6
5.100E+0	3.381E-6
5.200E+0	3.617E-6
5.300E+0	3.839E-6
5.400E+0	4.048E-6
5.500E+0	4.243E-6
5.600E+0	4.429E-6
5.700E+0	4.605E-6
5.800E+0	4.771E-6
5.900E+0	4.930E-6
6.000E+0	5.083E-6
6.100E+0	5.227E-6
6.200E+0	5.369E-6
6.300E+0	5.504E-6
6.400E+0	5.636E-6
6.500E+0	5.761E-6
6.600E+0	5.884E-6
6.700E+0	6.004E-6
6.800E+0	6.121E-6
6.900E+0	6.235E-6
7.000E+0	6.347E-6
7.100E+0	6.455E-6
7.200E+0	6.561E-6
7.300E+0	6.666E-6
7.400E+0	6.766E-6
7.500E+0	6.868E-6
7.600E+0	6.968E-6
7.700E+0	7.065E-6
7.800E+0	7.163E-6
7.900E+0	7.258E-6
8.000E+0	7.347E-6
8.100E+0	7.444E-6
8.200E+0	7.533E-6
8.300E+0	7.623E-6
8.400E+0	7.710E-6
8.500E+0	7.799E-6
8.600E+0	7.884E-6
8.700E+0	7.967E-6
8.800E+0	8.053E-6
8.900E+0	8.136E-6
9.000E+0	8.217E-6
9.100E+0	8.297E-6
9.200E+0	8.377E-6
9.300E+0	8.456E-6
9.400E+0	8.536E-6
9.500E+0	8.615E-6
9.600E+0	8.695E-6
9.700E+0	8.768E-6
9.800E+0	8.842E-6
9.900E+0	8.918E-6
10.000E+0	8.994E-6
