Extended_Flutes_20-Nov-20_2:50:24 PM	Right_PQC1_FETPSs_trans	
Temperature(C)= 21.7	Humidity(%)= 6.5	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	870.310E-15
-4.900E+0	811.390E-15
-4.800E+0	800.980E-15
-4.700E+0	810.290E-15
-4.600E+0	817.120E-15
-4.500E+0	822.570E-15
-4.400E+0	823.130E-15
-4.300E+0	824.410E-15
-4.200E+0	834.410E-15
-4.100E+0	832.200E-15
-4.000E+0	832.740E-15
-3.900E+0	840.020E-15
-3.800E+0	844.150E-15
-3.700E+0	848.620E-15
-3.600E+0	846.780E-15
-3.500E+0	855.570E-15
-3.400E+0	852.810E-15
-3.300E+0	863.380E-15
-3.200E+0	867.500E-15
-3.100E+0	875.940E-15
-3.000E+0	880.680E-15
-2.900E+0	891.040E-15
-2.800E+0	909.730E-15
-2.700E+0	947.000E-15
-2.600E+0	1.012E-12
-2.500E+0	1.136E-12
-2.400E+0	1.297E-12
-2.300E+0	1.417E-12
-2.200E+0	1.499E-12
-2.100E+0	1.551E-12
-2.000E+0	1.587E-12
-1.900E+0	1.612E-12
-1.800E+0	1.624E-12
-1.700E+0	1.633E-12
-1.600E+0	1.631E-12
-1.500E+0	1.614E-12
-1.400E+0	1.602E-12
-1.300E+0	1.596E-12
-1.200E+0	1.586E-12
-1.100E+0	1.590E-12
-1.000E+0	1.587E-12
-900.000E-3	1.585E-12
-800.000E-3	1.580E-12
-700.000E-3	1.579E-12
-600.000E-3	1.580E-12
-500.000E-3	1.580E-12
-400.000E-3	1.579E-12
-300.000E-3	1.582E-12
-200.000E-3	1.590E-12
-100.000E-3	1.591E-12
0.000E+0	1.610E-12
100.000E-3	1.608E-12
200.000E-3	1.606E-12
300.000E-3	1.601E-12
400.000E-3	1.601E-12
500.000E-3	1.602E-12
600.000E-3	1.604E-12
700.000E-3	1.608E-12
800.000E-3	1.602E-12
900.000E-3	1.607E-12
1.000E+0	1.617E-12
1.100E+0	1.612E-12
1.200E+0	1.614E-12
1.300E+0	1.622E-12
1.400E+0	1.628E-12
1.500E+0	1.628E-12
1.600E+0	1.628E-12
1.700E+0	1.641E-12
1.800E+0	1.658E-12
1.900E+0	1.676E-12
2.000E+0	1.711E-12
2.100E+0	1.762E-12
2.200E+0	1.861E-12
2.300E+0	2.042E-12
2.400E+0	2.385E-12
2.500E+0	3.087E-12
2.600E+0	4.727E-12
2.700E+0	8.997E-12
2.800E+0	22.237E-12
2.900E+0	57.590E-12
3.000E+0	153.804E-12
3.100E+0	1.054E-9
3.200E+0	1.619E-9
3.300E+0	4.304E-9
3.400E+0	10.577E-9
3.500E+0	23.908E-9
3.600E+0	49.621E-9
3.700E+0	95.577E-9
3.800E+0	171.234E-9
3.900E+0	283.784E-9
4.000E+0	444.844E-9
4.100E+0	657.705E-9
4.200E+0	919.158E-9
4.300E+0	1.219E-6
4.400E+0	1.545E-6
4.500E+0	1.879E-6
4.600E+0	2.208E-6
4.700E+0	2.526E-6
4.800E+0	2.829E-6
4.900E+0	3.112E-6
5.000E+0	3.378E-6
5.100E+0	3.628E-6
5.200E+0	3.861E-6
5.300E+0	4.081E-6
5.400E+0	4.285E-6
5.500E+0	4.480E-6
5.600E+0	4.665E-6
5.700E+0	4.842E-6
5.800E+0	5.008E-6
5.900E+0	5.168E-6
6.000E+0	5.323E-6
6.100E+0	5.471E-6
6.200E+0	5.617E-6
6.300E+0	5.755E-6
6.400E+0	5.888E-6
6.500E+0	6.020E-6
6.600E+0	6.146E-6
6.700E+0	6.272E-6
6.800E+0	6.390E-6
6.900E+0	6.508E-6
7.000E+0	6.624E-6
7.100E+0	6.736E-6
7.200E+0	6.847E-6
7.300E+0	6.957E-6
7.400E+0	7.058E-6
7.500E+0	7.164E-6
7.600E+0	7.268E-6
7.700E+0	7.371E-6
7.800E+0	7.475E-6
7.900E+0	7.567E-6
8.000E+0	7.659E-6
8.100E+0	7.753E-6
8.200E+0	7.851E-6
8.300E+0	7.945E-6
8.400E+0	8.036E-6
8.500E+0	8.128E-6
8.600E+0	8.219E-6
8.700E+0	8.309E-6
8.800E+0	8.395E-6
8.900E+0	8.485E-6
9.000E+0	8.569E-6
9.100E+0	8.658E-6
9.200E+0	8.739E-6
9.300E+0	8.828E-6
9.400E+0	8.909E-6
9.500E+0	8.990E-6
9.600E+0	9.069E-6
