Extended_Flutes_11-Nov-20_2:02:02 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 23.0	Humidity(%)= 18.2	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.140E-12
-4.900E+0	41.010E-12
-4.800E+0	40.870E-12
-4.700E+0	40.910E-12
-4.600E+0	41.050E-12
-4.500E+0	41.170E-12
-4.400E+0	40.700E-12
-4.300E+0	41.180E-12
-4.200E+0	41.040E-12
-4.100E+0	40.980E-12
-4.000E+0	40.930E-12
-3.900E+0	40.760E-12
-3.800E+0	40.660E-12
-3.700E+0	40.910E-12
-3.600E+0	40.940E-12
-3.500E+0	40.210E-12
-3.400E+0	41.130E-12
-3.300E+0	40.050E-12
-3.200E+0	41.740E-12
-3.100E+0	41.260E-12
-3.000E+0	40.320E-12
-2.900E+0	40.990E-12
-2.800E+0	41.170E-12
-2.700E+0	40.140E-12
-2.600E+0	40.870E-12
-2.500E+0	41.180E-12
-2.400E+0	41.030E-12
-2.300E+0	40.780E-12
-2.200E+0	40.470E-12
-2.100E+0	40.840E-12
-2.000E+0	40.510E-12
-1.900E+0	40.460E-12
-1.800E+0	40.320E-12
-1.700E+0	40.450E-12
-1.600E+0	40.200E-12
-1.500E+0	40.400E-12
-1.400E+0	40.050E-12
-1.300E+0	40.340E-12
-1.200E+0	39.930E-12
-1.100E+0	39.990E-12
-1.000E+0	40.150E-12
-900.000E-3	39.960E-12
-800.000E-3	40.330E-12
-700.000E-3	40.310E-12
-600.000E-3	40.060E-12
-500.000E-3	39.980E-12
-400.000E-3	39.930E-12
-300.000E-3	39.840E-12
-200.000E-3	39.870E-12
-100.000E-3	39.970E-12
0.000E+0	39.560E-12
100.000E-3	39.970E-12
200.000E-3	39.410E-12
300.000E-3	39.620E-12
400.000E-3	38.890E-12
500.000E-3	39.240E-12
600.000E-3	39.450E-12
700.000E-3	39.200E-12
800.000E-3	38.510E-12
900.000E-3	38.140E-12
1.000E+0	38.390E-12
1.100E+0	38.110E-12
1.200E+0	38.090E-12
1.300E+0	37.620E-12
1.400E+0	37.090E-12
1.500E+0	35.700E-12
1.600E+0	35.240E-12
1.700E+0	33.790E-12
1.800E+0	30.490E-12
1.900E+0	27.550E-12
2.000E+0	27.780E-12
2.100E+0	29.640E-12
2.200E+0	33.150E-12
2.300E+0	39.110E-12
2.400E+0	46.370E-12
2.500E+0	53.750E-12
2.600E+0	60.190E-12
2.700E+0	66.960E-12
2.800E+0	71.630E-12
2.900E+0	75.840E-12
3.000E+0	78.590E-12
3.100E+0	80.700E-12
3.200E+0	82.220E-12
3.300E+0	83.060E-12
3.400E+0	83.670E-12
3.500E+0	84.390E-12
3.600E+0	85.210E-12
3.700E+0	85.360E-12
3.800E+0	85.900E-12
3.900E+0	85.940E-12
4.000E+0	86.160E-12
4.100E+0	86.480E-12
4.200E+0	86.940E-12
4.300E+0	86.850E-12
4.400E+0	86.920E-12
4.500E+0	87.350E-12
4.600E+0	87.460E-12
4.700E+0	87.210E-12
4.800E+0	87.050E-12
4.900E+0	87.610E-12
5.000E+0	87.710E-12
5.100E+0	87.890E-12
5.200E+0	87.820E-12
5.300E+0	87.960E-12
5.400E+0	88.290E-12
5.500E+0	88.180E-12
5.600E+0	88.260E-12
5.700E+0	88.260E-12
5.800E+0	88.120E-12
5.900E+0	88.630E-12
6.000E+0	88.020E-12
6.100E+0	88.480E-12
6.200E+0	88.470E-12
6.300E+0	88.580E-12
6.400E+0	88.690E-12
6.500E+0	88.370E-12
6.600E+0	88.020E-12
6.700E+0	88.180E-12
6.800E+0	88.560E-12
6.900E+0	88.430E-12
7.000E+0	88.250E-12
7.100E+0	88.690E-12
7.200E+0	88.630E-12
7.300E+0	88.620E-12
7.400E+0	88.880E-12
7.500E+0	88.770E-12
7.600E+0	88.960E-12
7.700E+0	88.750E-12
7.800E+0	88.900E-12
7.900E+0	89.000E-12
8.000E+0	88.880E-12
8.100E+0	88.660E-12
8.200E+0	88.920E-12
8.300E+0	88.930E-12
8.400E+0	88.680E-12
8.500E+0	88.730E-12
8.600E+0	88.940E-12
8.700E+0	88.920E-12
8.800E+0	88.770E-12
8.900E+0	88.890E-12
9.000E+0	89.190E-12
9.100E+0	88.820E-12
9.200E+0	88.640E-12
9.300E+0	89.280E-12
9.400E+0	89.140E-12
9.500E+0	88.930E-12
9.600E+0	89.020E-12
9.700E+0	88.950E-12
9.800E+0	89.060E-12
9.900E+0	89.120E-12
10.000E+0	89.200E-12
