Extended_Flutes_18-Nov-20_9:45:09 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 18.8	Humidity(%)= 20.7	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	765.630E-15
-4.900E+0	579.620E-15
-4.800E+0	575.570E-15
-4.700E+0	606.540E-15
-4.600E+0	634.580E-15
-4.500E+0	668.520E-15
-4.400E+0	683.130E-15
-4.300E+0	697.420E-15
-4.200E+0	720.770E-15
-4.100E+0	737.820E-15
-4.000E+0	755.020E-15
-3.900E+0	766.430E-15
-3.800E+0	783.960E-15
-3.700E+0	808.970E-15
-3.600E+0	826.530E-15
-3.500E+0	835.400E-15
-3.400E+0	845.100E-15
-3.300E+0	862.380E-15
-3.200E+0	873.030E-15
-3.100E+0	887.780E-15
-3.000E+0	902.620E-15
-2.900E+0	923.390E-15
-2.800E+0	943.330E-15
-2.700E+0	973.010E-15
-2.600E+0	1.041E-12
-2.500E+0	1.157E-12
-2.400E+0	1.307E-12
-2.300E+0	1.436E-12
-2.200E+0	1.516E-12
-2.100E+0	1.572E-12
-2.000E+0	1.621E-12
-1.900E+0	1.647E-12
-1.800E+0	-129.047E-12
-1.700E+0	-21.138E-12
-1.600E+0	-2.341E-12
-1.500E+0	727.000E-15
-1.400E+0	1.231E-12
-1.300E+0	1.315E-12
-1.200E+0	1.327E-12
-1.100E+0	1.327E-12
-1.000E+0	1.331E-12
-900.000E-3	1.327E-12
-800.000E-3	1.331E-12
-700.000E-3	1.330E-12
-600.000E-3	1.334E-12
-500.000E-3	1.334E-12
-400.000E-3	1.335E-12
-300.000E-3	1.337E-12
-200.000E-3	1.341E-12
-100.000E-3	1.339E-12
0.000E+0	1.359E-12
100.000E-3	1.348E-12
200.000E-3	1.346E-12
300.000E-3	1.349E-12
400.000E-3	1.347E-12
500.000E-3	1.351E-12
600.000E-3	1.352E-12
700.000E-3	1.347E-12
800.000E-3	1.354E-12
900.000E-3	1.355E-12
1.000E+0	1.355E-12
1.100E+0	1.358E-12
1.200E+0	1.366E-12
1.300E+0	1.362E-12
1.400E+0	1.364E-12
1.500E+0	1.368E-12
1.600E+0	1.374E-12
1.700E+0	1.379E-12
1.800E+0	1.390E-12
1.900E+0	1.401E-12
2.000E+0	1.421E-12
2.100E+0	1.459E-12
2.200E+0	1.516E-12
2.300E+0	1.611E-12
2.400E+0	1.789E-12
2.500E+0	2.145E-12
2.600E+0	2.974E-12
2.700E+0	4.995E-12
2.800E+0	10.690E-12
2.900E+0	28.337E-12
3.000E+0	77.795E-12
3.100E+0	204.629E-12
3.200E+0	809.350E-12
3.300E+0	2.280E-9
3.400E+0	5.940E-9
3.500E+0	14.235E-9
3.600E+0	31.268E-9
3.700E+0	63.121E-9
3.800E+0	117.828E-9
3.900E+0	205.402E-9
4.000E+0	331.485E-9
4.100E+0	508.106E-9
4.200E+0	735.381E-9
4.300E+0	1.008E-6
4.400E+0	1.317E-6
4.500E+0	1.646E-6
4.600E+0	1.983E-6
4.700E+0	2.311E-6
4.800E+0	2.630E-6
4.900E+0	2.933E-6
5.000E+0	3.218E-6
5.100E+0	3.485E-6
5.200E+0	3.738E-6
5.300E+0	3.975E-6
5.400E+0	4.196E-6
5.500E+0	4.407E-6
5.600E+0	4.607E-6
5.700E+0	4.795E-6
5.800E+0	4.977E-6
5.900E+0	5.150E-6
6.000E+0	5.317E-6
6.100E+0	5.474E-6
6.200E+0	5.630E-6
6.300E+0	5.778E-6
6.400E+0	5.923E-6
6.500E+0	6.063E-6
6.600E+0	6.198E-6
6.700E+0	6.332E-6
6.800E+0	6.461E-6
6.900E+0	6.587E-6
7.000E+0	6.710E-6
7.100E+0	6.831E-6
7.200E+0	6.953E-6
7.300E+0	7.069E-6
7.400E+0	7.185E-6
7.500E+0	7.296E-6
7.600E+0	7.408E-6
7.700E+0	7.516E-6
7.800E+0	7.623E-6
7.900E+0	7.730E-6
8.000E+0	7.835E-6
8.100E+0	7.939E-6
8.200E+0	8.041E-6
8.300E+0	8.141E-6
8.400E+0	8.241E-6
8.500E+0	8.337E-6
8.600E+0	8.436E-6
8.700E+0	8.533E-6
8.800E+0	8.627E-6
8.900E+0	8.723E-6
9.000E+0	8.811E-6
9.100E+0	8.905E-6
9.200E+0	8.999E-6
9.300E+0	9.089E-6
