Extended_Flutes_09-Nov-20_2:01:59 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 22.6	Humidity(%)= 19.0	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	2.243E-12
-4.900E+0	-694.910E-15
-4.800E+0	-679.240E-15
-4.700E+0	-234.820E-15
-4.600E+0	125.960E-15
-4.500E+0	393.540E-15
-4.400E+0	692.550E-15
-4.300E+0	955.600E-15
-4.200E+0	1.123E-12
-4.100E+0	1.283E-12
-4.000E+0	1.451E-12
-3.900E+0	1.576E-12
-3.800E+0	1.725E-12
-3.700E+0	1.854E-12
-3.600E+0	1.984E-12
-3.500E+0	2.089E-12
-3.400E+0	2.201E-12
-3.300E+0	2.292E-12
-3.200E+0	2.386E-12
-3.100E+0	2.485E-12
-3.000E+0	2.563E-12
-2.900E+0	2.672E-12
-2.800E+0	2.767E-12
-2.700E+0	2.862E-12
-2.600E+0	2.987E-12
-2.500E+0	3.190E-12
-2.400E+0	3.429E-12
-2.300E+0	3.674E-12
-2.200E+0	3.851E-12
-2.100E+0	3.998E-12
-2.000E+0	4.114E-12
-1.900E+0	4.220E-12
-1.800E+0	4.293E-12
-1.700E+0	4.365E-12
-1.600E+0	4.416E-12
-1.500E+0	4.452E-12
-1.400E+0	4.492E-12
-1.300E+0	4.523E-12
-1.200E+0	4.563E-12
-1.100E+0	4.603E-12
-1.000E+0	4.658E-12
-900.000E-3	4.705E-12
-800.000E-3	4.752E-12
-700.000E-3	4.800E-12
-600.000E-3	4.827E-12
-500.000E-3	4.885E-12
-400.000E-3	4.928E-12
-300.000E-3	4.961E-12
-200.000E-3	4.998E-12
-100.000E-3	5.055E-12
0.000E+0	5.098E-12
100.000E-3	5.131E-12
200.000E-3	5.172E-12
300.000E-3	5.225E-12
400.000E-3	5.262E-12
500.000E-3	5.317E-12
600.000E-3	5.351E-12
700.000E-3	5.394E-12
800.000E-3	5.432E-12
900.000E-3	5.475E-12
1.000E+0	5.514E-12
1.100E+0	5.557E-12
1.200E+0	5.597E-12
1.300E+0	5.631E-12
1.400E+0	5.688E-12
1.500E+0	5.715E-12
1.600E+0	5.781E-12
1.700E+0	5.849E-12
1.800E+0	5.911E-12
1.900E+0	6.006E-12
2.000E+0	6.141E-12
2.100E+0	6.329E-12
2.200E+0	6.633E-12
2.300E+0	7.138E-12
2.400E+0	7.997E-12
2.500E+0	9.636E-12
2.600E+0	12.929E-12
2.700E+0	20.246E-12
2.800E+0	39.121E-12
2.900E+0	88.812E-12
3.000E+0	695.372E-12
3.100E+0	710.408E-12
3.200E+0	1.968E-9
3.300E+0	5.094E-9
3.400E+0	12.204E-9
3.500E+0	26.896E-9
3.600E+0	54.487E-9
3.700E+0	102.523E-9
3.800E+0	179.998E-9
3.900E+0	293.178E-9
4.000E+0	453.507E-9
4.100E+0	663.777E-9
4.200E+0	921.503E-9
4.300E+0	1.216E-6
4.400E+0	1.538E-6
4.500E+0	1.869E-6
4.600E+0	2.197E-6
4.700E+0	2.516E-6
4.800E+0	2.819E-6
4.900E+0	3.106E-6
5.000E+0	3.376E-6
5.100E+0	3.627E-6
5.200E+0	3.864E-6
5.300E+0	4.087E-6
5.400E+0	4.296E-6
5.500E+0	4.496E-6
5.600E+0	4.685E-6
5.700E+0	4.864E-6
5.800E+0	5.040E-6
5.900E+0	5.205E-6
6.000E+0	5.362E-6
6.100E+0	5.515E-6
6.200E+0	5.662E-6
6.300E+0	5.806E-6
6.400E+0	5.943E-6
6.500E+0	6.079E-6
6.600E+0	6.207E-6
6.700E+0	6.336E-6
6.800E+0	6.463E-6
6.900E+0	6.584E-6
7.000E+0	6.700E-6
7.100E+0	6.815E-6
7.200E+0	6.931E-6
7.300E+0	7.048E-6
7.400E+0	7.160E-6
7.500E+0	7.269E-6
7.600E+0	7.376E-6
7.700E+0	7.484E-6
7.800E+0	7.589E-6
7.900E+0	7.690E-6
8.000E+0	7.793E-6
8.100E+0	7.894E-6
8.200E+0	7.997E-6
8.300E+0	8.093E-6
8.400E+0	8.187E-6
8.500E+0	8.286E-6
8.600E+0	8.381E-6
8.700E+0	8.473E-6
8.800E+0	8.565E-6
8.900E+0	8.655E-6
9.000E+0	8.746E-6
9.100E+0	8.836E-6
9.200E+0	8.924E-6
9.300E+0	9.015E-6
