Extended_Flutes_09-Nov-20_3:05:40 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 23.0	Humidity(%)= 7.2	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	42.130E-12
-4.900E+0	41.490E-12
-4.800E+0	41.640E-12
-4.700E+0	41.530E-12
-4.600E+0	41.740E-12
-4.500E+0	41.760E-12
-4.400E+0	42.010E-12
-4.300E+0	41.910E-12
-4.200E+0	42.270E-12
-4.100E+0	41.880E-12
-4.000E+0	41.850E-12
-3.900E+0	41.940E-12
-3.800E+0	41.780E-12
-3.700E+0	42.180E-12
-3.600E+0	42.030E-12
-3.500E+0	41.790E-12
-3.400E+0	41.830E-12
-3.300E+0	41.820E-12
-3.200E+0	41.590E-12
-3.100E+0	41.810E-12
-3.000E+0	41.840E-12
-2.900E+0	41.600E-12
-2.800E+0	41.630E-12
-2.700E+0	41.790E-12
-2.600E+0	41.730E-12
-2.500E+0	41.640E-12
-2.400E+0	41.480E-12
-2.300E+0	41.510E-12
-2.200E+0	41.840E-12
-2.100E+0	41.590E-12
-2.000E+0	41.500E-12
-1.900E+0	41.390E-12
-1.800E+0	41.520E-12
-1.700E+0	41.380E-12
-1.600E+0	41.550E-12
-1.500E+0	41.460E-12
-1.400E+0	41.530E-12
-1.300E+0	41.150E-12
-1.200E+0	41.330E-12
-1.100E+0	41.270E-12
-1.000E+0	41.270E-12
-900.000E-3	41.180E-12
-800.000E-3	41.210E-12
-700.000E-3	41.120E-12
-600.000E-3	40.970E-12
-500.000E-3	40.880E-12
-400.000E-3	40.810E-12
-300.000E-3	40.560E-12
-200.000E-3	40.650E-12
-100.000E-3	40.630E-12
0.000E+0	40.540E-12
100.000E-3	40.690E-12
200.000E-3	40.490E-12
300.000E-3	40.450E-12
400.000E-3	40.060E-12
500.000E-3	40.180E-12
600.000E-3	39.990E-12
700.000E-3	39.970E-12
800.000E-3	39.880E-12
900.000E-3	39.570E-12
1.000E+0	39.300E-12
1.100E+0	39.250E-12
1.200E+0	38.870E-12
1.300E+0	38.760E-12
1.400E+0	38.490E-12
1.500E+0	37.980E-12
1.600E+0	37.120E-12
1.700E+0	36.070E-12
1.800E+0	34.380E-12
1.900E+0	31.300E-12
2.000E+0	27.480E-12
2.100E+0	27.390E-12
2.200E+0	28.710E-12
2.300E+0	31.930E-12
2.400E+0	37.960E-12
2.500E+0	45.840E-12
2.600E+0	53.950E-12
2.700E+0	63.320E-12
2.800E+0	69.390E-12
2.900E+0	74.090E-12
3.000E+0	77.900E-12
3.100E+0	80.490E-12
3.200E+0	82.230E-12
3.300E+0	83.900E-12
3.400E+0	84.750E-12
3.500E+0	85.580E-12
3.600E+0	86.450E-12
3.700E+0	86.800E-12
3.800E+0	87.020E-12
3.900E+0	87.300E-12
4.000E+0	87.590E-12
4.100E+0	88.040E-12
4.200E+0	88.270E-12
4.300E+0	88.370E-12
4.400E+0	88.500E-12
4.500E+0	88.600E-12
4.600E+0	88.850E-12
4.700E+0	88.890E-12
4.800E+0	88.810E-12
4.900E+0	89.210E-12
5.000E+0	89.160E-12
5.100E+0	89.470E-12
5.200E+0	89.260E-12
5.300E+0	89.600E-12
5.400E+0	89.560E-12
5.500E+0	89.440E-12
5.600E+0	89.840E-12
5.700E+0	89.890E-12
5.800E+0	89.780E-12
5.900E+0	89.960E-12
6.000E+0	89.810E-12
6.100E+0	89.880E-12
6.200E+0	90.130E-12
6.300E+0	89.990E-12
6.400E+0	89.890E-12
6.500E+0	89.920E-12
6.600E+0	90.070E-12
6.700E+0	90.190E-12
6.800E+0	90.100E-12
6.900E+0	90.060E-12
7.000E+0	90.200E-12
7.100E+0	90.100E-12
7.200E+0	90.400E-12
7.300E+0	90.270E-12
7.400E+0	90.290E-12
7.500E+0	90.610E-12
7.600E+0	90.570E-12
7.700E+0	90.480E-12
7.800E+0	90.000E-12
7.900E+0	90.350E-12
8.000E+0	90.320E-12
8.100E+0	90.440E-12
8.200E+0	90.510E-12
8.300E+0	90.380E-12
8.400E+0	90.390E-12
8.500E+0	90.540E-12
8.600E+0	90.590E-12
8.700E+0	90.640E-12
8.800E+0	90.560E-12
8.900E+0	90.770E-12
9.000E+0	90.580E-12
9.100E+0	90.680E-12
9.200E+0	90.650E-12
9.300E+0	90.750E-12
9.400E+0	90.640E-12
9.500E+0	90.630E-12
9.600E+0	90.580E-12
9.700E+0	90.440E-12
9.800E+0	90.690E-12
9.900E+0	90.670E-12
10.000E+0	90.810E-12
