Extended_Flutes_20-Nov-20_1:24:43 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 21.5	Humidity(%)= 16.9	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.350E-12
-4.900E+0	41.140E-12
-4.800E+0	41.210E-12
-4.700E+0	41.420E-12
-4.600E+0	41.550E-12
-4.500E+0	41.400E-12
-4.400E+0	41.240E-12
-4.300E+0	41.110E-12
-4.200E+0	40.910E-12
-4.100E+0	41.310E-12
-4.000E+0	41.410E-12
-3.900E+0	41.000E-12
-3.800E+0	40.940E-12
-3.700E+0	41.010E-12
-3.600E+0	41.230E-12
-3.500E+0	41.230E-12
-3.400E+0	41.080E-12
-3.300E+0	41.210E-12
-3.200E+0	41.080E-12
-3.100E+0	40.800E-12
-3.000E+0	41.100E-12
-2.900E+0	40.680E-12
-2.800E+0	40.910E-12
-2.700E+0	40.910E-12
-2.600E+0	40.940E-12
-2.500E+0	40.780E-12
-2.400E+0	41.080E-12
-2.300E+0	40.560E-12
-2.200E+0	40.770E-12
-2.100E+0	40.630E-12
-2.000E+0	40.610E-12
-1.900E+0	40.740E-12
-1.800E+0	40.630E-12
-1.700E+0	40.420E-12
-1.600E+0	40.600E-12
-1.500E+0	40.820E-12
-1.400E+0	40.630E-12
-1.300E+0	40.540E-12
-1.200E+0	40.320E-12
-1.100E+0	40.350E-12
-1.000E+0	40.440E-12
-900.000E-3	40.600E-12
-800.000E-3	40.330E-12
-700.000E-3	40.040E-12
-600.000E-3	40.260E-12
-500.000E-3	39.830E-12
-400.000E-3	40.240E-12
-300.000E-3	40.010E-12
-200.000E-3	39.700E-12
-100.000E-3	39.630E-12
0.000E+0	39.640E-12
100.000E-3	39.660E-12
200.000E-3	39.910E-12
300.000E-3	39.380E-12
400.000E-3	39.370E-12
500.000E-3	39.390E-12
600.000E-3	38.950E-12
700.000E-3	39.030E-12
800.000E-3	38.950E-12
900.000E-3	38.800E-12
1.000E+0	38.400E-12
1.100E+0	38.340E-12
1.200E+0	38.200E-12
1.300E+0	37.680E-12
1.400E+0	37.250E-12
1.500E+0	36.770E-12
1.600E+0	35.540E-12
1.700E+0	33.800E-12
1.800E+0	31.010E-12
1.900E+0	28.350E-12
2.000E+0	27.840E-12
2.100E+0	29.760E-12
2.200E+0	33.620E-12
2.300E+0	38.690E-12
2.400E+0	45.330E-12
2.500E+0	52.490E-12
2.600E+0	58.720E-12
2.700E+0	65.810E-12
2.800E+0	70.570E-12
2.900E+0	74.320E-12
3.000E+0	77.710E-12
3.100E+0	79.880E-12
3.200E+0	81.510E-12
3.300E+0	83.020E-12
3.400E+0	83.990E-12
3.500E+0	84.410E-12
3.600E+0	85.120E-12
3.700E+0	85.570E-12
3.800E+0	85.750E-12
3.900E+0	85.930E-12
4.000E+0	86.270E-12
4.100E+0	86.660E-12
4.200E+0	86.830E-12
4.300E+0	86.460E-12
4.400E+0	87.130E-12
4.500E+0	87.100E-12
4.600E+0	87.340E-12
4.700E+0	87.460E-12
4.800E+0	87.560E-12
4.900E+0	87.620E-12
5.000E+0	87.620E-12
5.100E+0	87.430E-12
5.200E+0	87.910E-12
5.300E+0	88.000E-12
5.400E+0	87.770E-12
5.500E+0	87.730E-12
5.600E+0	88.170E-12
5.700E+0	88.230E-12
5.800E+0	88.310E-12
5.900E+0	88.380E-12
6.000E+0	88.220E-12
6.100E+0	88.370E-12
6.200E+0	88.360E-12
6.300E+0	88.310E-12
6.400E+0	88.400E-12
6.500E+0	88.520E-12
6.600E+0	88.470E-12
6.700E+0	88.580E-12
6.800E+0	88.680E-12
6.900E+0	88.310E-12
7.000E+0	88.590E-12
7.100E+0	88.500E-12
7.200E+0	88.640E-12
7.300E+0	88.450E-12
7.400E+0	88.690E-12
7.500E+0	88.860E-12
7.600E+0	88.660E-12
7.700E+0	89.040E-12
7.800E+0	88.840E-12
7.900E+0	88.890E-12
8.000E+0	88.550E-12
8.100E+0	88.870E-12
8.200E+0	88.960E-12
8.300E+0	88.950E-12
8.400E+0	88.780E-12
8.500E+0	88.980E-12
8.600E+0	89.120E-12
8.700E+0	89.140E-12
8.800E+0	88.900E-12
8.900E+0	89.010E-12
9.000E+0	88.870E-12
9.100E+0	88.970E-12
9.200E+0	89.150E-12
9.300E+0	88.920E-12
9.400E+0	89.140E-12
9.500E+0	88.760E-12
9.600E+0	88.820E-12
9.700E+0	89.480E-12
9.800E+0	89.120E-12
9.900E+0	88.890E-12
10.000E+0	89.350E-12
