Extended_Flutes_09-Nov-20_5:45:02 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 24.1	Humidity(%)= 15.0	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.700E-12
-4.900E+0	41.440E-12
-4.800E+0	41.380E-12
-4.700E+0	41.360E-12
-4.600E+0	41.510E-12
-4.500E+0	41.700E-12
-4.400E+0	41.900E-12
-4.300E+0	41.860E-12
-4.200E+0	41.930E-12
-4.100E+0	41.800E-12
-4.000E+0	41.820E-12
-3.900E+0	41.910E-12
-3.800E+0	41.750E-12
-3.700E+0	41.910E-12
-3.600E+0	41.810E-12
-3.500E+0	42.250E-12
-3.400E+0	41.800E-12
-3.300E+0	41.700E-12
-3.200E+0	41.370E-12
-3.100E+0	41.850E-12
-3.000E+0	41.260E-12
-2.900E+0	41.650E-12
-2.800E+0	41.670E-12
-2.700E+0	41.310E-12
-2.600E+0	41.060E-12
-2.500E+0	41.310E-12
-2.400E+0	41.180E-12
-2.300E+0	41.880E-12
-2.200E+0	41.150E-12
-2.100E+0	41.010E-12
-2.000E+0	41.250E-12
-1.900E+0	41.480E-12
-1.800E+0	41.570E-12
-1.700E+0	41.030E-12
-1.600E+0	41.260E-12
-1.500E+0	40.890E-12
-1.400E+0	41.010E-12
-1.300E+0	40.530E-12
-1.200E+0	41.100E-12
-1.100E+0	41.150E-12
-1.000E+0	40.740E-12
-900.000E-3	41.030E-12
-800.000E-3	41.030E-12
-700.000E-3	40.800E-12
-600.000E-3	40.500E-12
-500.000E-3	40.550E-12
-400.000E-3	40.400E-12
-300.000E-3	40.480E-12
-200.000E-3	40.300E-12
-100.000E-3	40.880E-12
0.000E+0	40.300E-12
100.000E-3	40.260E-12
200.000E-3	40.450E-12
300.000E-3	39.780E-12
400.000E-3	40.160E-12
500.000E-3	39.960E-12
600.000E-3	40.020E-12
700.000E-3	39.500E-12
800.000E-3	39.490E-12
900.000E-3	39.620E-12
1.000E+0	39.620E-12
1.100E+0	39.040E-12
1.200E+0	39.150E-12
1.300E+0	38.170E-12
1.400E+0	38.210E-12
1.500E+0	37.450E-12
1.600E+0	36.420E-12
1.700E+0	35.680E-12
1.800E+0	32.980E-12
1.900E+0	29.700E-12
2.000E+0	26.590E-12
2.100E+0	28.220E-12
2.200E+0	30.060E-12
2.300E+0	34.760E-12
2.400E+0	41.290E-12
2.500E+0	50.510E-12
2.600E+0	58.010E-12
2.700E+0	66.390E-12
2.800E+0	71.760E-12
2.900E+0	76.350E-12
3.000E+0	79.960E-12
3.100E+0	81.580E-12
3.200E+0	83.670E-12
3.300E+0	84.720E-12
3.400E+0	86.140E-12
3.500E+0	86.060E-12
3.600E+0	86.720E-12
3.700E+0	87.390E-12
3.800E+0	88.020E-12
3.900E+0	88.230E-12
4.000E+0	88.450E-12
4.100E+0	88.900E-12
4.200E+0	88.430E-12
4.300E+0	88.650E-12
4.400E+0	88.910E-12
4.500E+0	89.450E-12
4.600E+0	88.940E-12
4.700E+0	89.050E-12
4.800E+0	89.460E-12
4.900E+0	89.960E-12
5.000E+0	89.910E-12
5.100E+0	89.590E-12
5.200E+0	89.940E-12
5.300E+0	89.720E-12
5.400E+0	89.950E-12
5.500E+0	89.970E-12
5.600E+0	89.980E-12
5.700E+0	89.990E-12
5.800E+0	90.280E-12
5.900E+0	90.020E-12
6.000E+0	90.420E-12
6.100E+0	90.380E-12
6.200E+0	90.610E-12
6.300E+0	90.340E-12
6.400E+0	90.570E-12
6.500E+0	90.400E-12
6.600E+0	90.310E-12
6.700E+0	90.220E-12
6.800E+0	90.760E-12
6.900E+0	90.590E-12
7.000E+0	90.550E-12
7.100E+0	90.910E-12
7.200E+0	90.960E-12
7.300E+0	91.070E-12
7.400E+0	90.970E-12
7.500E+0	90.240E-12
7.600E+0	91.340E-12
7.700E+0	91.070E-12
7.800E+0	90.890E-12
7.900E+0	90.830E-12
8.000E+0	90.780E-12
8.100E+0	91.070E-12
8.200E+0	91.070E-12
8.300E+0	90.900E-12
8.400E+0	91.360E-12
8.500E+0	90.790E-12
8.600E+0	91.090E-12
8.700E+0	91.080E-12
8.800E+0	90.760E-12
8.900E+0	90.970E-12
9.000E+0	91.190E-12
9.100E+0	91.170E-12
9.200E+0	91.050E-12
9.300E+0	90.860E-12
9.400E+0	91.100E-12
9.500E+0	90.820E-12
9.600E+0	91.130E-12
9.700E+0	91.500E-12
9.800E+0	91.090E-12
9.900E+0	90.480E-12
10.000E+0	91.530E-12
