Extended_Flutes_12-Nov-20_2:41:23 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 22.4	Humidity(%)= 6.7	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.250E-12
-4.900E+0	41.140E-12
-4.800E+0	40.500E-12
-4.700E+0	41.300E-12
-4.600E+0	41.600E-12
-4.500E+0	41.580E-12
-4.400E+0	40.890E-12
-4.300E+0	41.370E-12
-4.200E+0	42.310E-12
-4.100E+0	41.400E-12
-4.000E+0	41.290E-12
-3.900E+0	41.400E-12
-3.800E+0	41.230E-12
-3.700E+0	41.370E-12
-3.600E+0	41.160E-12
-3.500E+0	40.920E-12
-3.400E+0	40.840E-12
-3.300E+0	41.120E-12
-3.200E+0	41.120E-12
-3.100E+0	40.940E-12
-3.000E+0	41.280E-12
-2.900E+0	41.190E-12
-2.800E+0	41.390E-12
-2.700E+0	41.260E-12
-2.600E+0	41.000E-12
-2.500E+0	40.670E-12
-2.400E+0	41.380E-12
-2.300E+0	40.790E-12
-2.200E+0	41.060E-12
-2.100E+0	40.910E-12
-2.000E+0	40.820E-12
-1.900E+0	40.790E-12
-1.800E+0	41.000E-12
-1.700E+0	40.850E-12
-1.600E+0	40.560E-12
-1.500E+0	40.860E-12
-1.400E+0	40.560E-12
-1.300E+0	40.320E-12
-1.200E+0	40.660E-12
-1.100E+0	40.420E-12
-1.000E+0	40.620E-12
-900.000E-3	40.940E-12
-800.000E-3	40.490E-12
-700.000E-3	40.500E-12
-600.000E-3	40.460E-12
-500.000E-3	39.960E-12
-400.000E-3	39.770E-12
-300.000E-3	40.420E-12
-200.000E-3	40.340E-12
-100.000E-3	39.730E-12
0.000E+0	39.870E-12
100.000E-3	39.710E-12
200.000E-3	39.690E-12
300.000E-3	39.940E-12
400.000E-3	39.490E-12
500.000E-3	39.600E-12
600.000E-3	39.180E-12
700.000E-3	39.410E-12
800.000E-3	39.290E-12
900.000E-3	38.820E-12
1.000E+0	38.850E-12
1.100E+0	38.930E-12
1.200E+0	38.440E-12
1.300E+0	37.810E-12
1.400E+0	37.570E-12
1.500E+0	37.330E-12
1.600E+0	36.070E-12
1.700E+0	35.400E-12
1.800E+0	33.970E-12
1.900E+0	31.200E-12
2.000E+0	27.480E-12
2.100E+0	26.820E-12
2.200E+0	27.770E-12
2.300E+0	30.560E-12
2.400E+0	36.310E-12
2.500E+0	43.910E-12
2.600E+0	52.610E-12
2.700E+0	62.220E-12
2.800E+0	68.180E-12
2.900E+0	73.090E-12
3.000E+0	76.620E-12
3.100E+0	79.630E-12
3.200E+0	81.310E-12
3.300E+0	82.540E-12
3.400E+0	84.320E-12
3.500E+0	84.690E-12
3.600E+0	85.310E-12
3.700E+0	85.770E-12
3.800E+0	86.080E-12
3.900E+0	86.080E-12
4.000E+0	86.650E-12
4.100E+0	86.910E-12
4.200E+0	87.180E-12
4.300E+0	87.290E-12
4.400E+0	87.090E-12
4.500E+0	87.190E-12
4.600E+0	87.910E-12
4.700E+0	87.800E-12
4.800E+0	87.530E-12
4.900E+0	87.650E-12
5.000E+0	87.850E-12
5.100E+0	88.190E-12
5.200E+0	88.450E-12
5.300E+0	88.050E-12
5.400E+0	88.250E-12
5.500E+0	88.070E-12
5.600E+0	88.480E-12
5.700E+0	88.790E-12
5.800E+0	88.540E-12
5.900E+0	88.630E-12
6.000E+0	88.550E-12
6.100E+0	89.040E-12
6.200E+0	88.740E-12
6.300E+0	88.980E-12
6.400E+0	89.030E-12
6.500E+0	88.540E-12
6.600E+0	89.360E-12
6.700E+0	89.000E-12
6.800E+0	88.960E-12
6.900E+0	88.950E-12
7.000E+0	89.300E-12
7.100E+0	89.500E-12
7.200E+0	89.080E-12
7.300E+0	89.110E-12
7.400E+0	88.900E-12
7.500E+0	89.130E-12
7.600E+0	89.120E-12
7.700E+0	89.040E-12
7.800E+0	89.580E-12
7.900E+0	89.190E-12
8.000E+0	89.320E-12
8.100E+0	89.240E-12
8.200E+0	89.520E-12
8.300E+0	89.610E-12
8.400E+0	89.210E-12
8.500E+0	89.560E-12
8.600E+0	88.890E-12
8.700E+0	89.320E-12
8.800E+0	89.400E-12
8.900E+0	89.420E-12
9.000E+0	89.470E-12
9.100E+0	89.220E-12
9.200E+0	89.490E-12
9.300E+0	89.360E-12
9.400E+0	89.540E-12
9.500E+0	89.940E-12
9.600E+0	89.730E-12
9.700E+0	89.610E-12
9.800E+0	89.320E-12
9.900E+0	89.520E-12
10.000E+0	89.600E-12
