Extended_Flutes_13-Nov-20_2:22:19 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 22.9	Humidity(%)= 14.5	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	42.360E-12
-4.900E+0	42.410E-12
-4.800E+0	42.280E-12
-4.700E+0	42.110E-12
-4.600E+0	42.350E-12
-4.500E+0	42.140E-12
-4.400E+0	42.530E-12
-4.300E+0	42.390E-12
-4.200E+0	42.590E-12
-4.100E+0	42.240E-12
-4.000E+0	42.360E-12
-3.900E+0	42.710E-12
-3.800E+0	42.430E-12
-3.700E+0	42.040E-12
-3.600E+0	42.120E-12
-3.500E+0	42.620E-12
-3.400E+0	42.330E-12
-3.300E+0	42.280E-12
-3.200E+0	42.050E-12
-3.100E+0	42.020E-12
-3.000E+0	42.290E-12
-2.900E+0	42.310E-12
-2.800E+0	41.980E-12
-2.700E+0	41.890E-12
-2.600E+0	41.980E-12
-2.500E+0	41.710E-12
-2.400E+0	42.210E-12
-2.300E+0	41.910E-12
-2.200E+0	42.000E-12
-2.100E+0	41.690E-12
-2.000E+0	41.940E-12
-1.900E+0	42.050E-12
-1.800E+0	42.110E-12
-1.700E+0	41.940E-12
-1.600E+0	41.800E-12
-1.500E+0	41.530E-12
-1.400E+0	41.600E-12
-1.300E+0	41.600E-12
-1.200E+0	41.390E-12
-1.100E+0	41.580E-12
-1.000E+0	41.710E-12
-900.000E-3	41.180E-12
-800.000E-3	41.200E-12
-700.000E-3	41.330E-12
-600.000E-3	41.370E-12
-500.000E-3	41.370E-12
-400.000E-3	41.070E-12
-300.000E-3	40.990E-12
-200.000E-3	40.970E-12
-100.000E-3	41.040E-12
0.000E+0	40.710E-12
100.000E-3	41.050E-12
200.000E-3	40.740E-12
300.000E-3	40.590E-12
400.000E-3	40.740E-12
500.000E-3	40.660E-12
600.000E-3	40.720E-12
700.000E-3	40.070E-12
800.000E-3	40.030E-12
900.000E-3	40.020E-12
1.000E+0	39.690E-12
1.100E+0	39.650E-12
1.200E+0	38.910E-12
1.300E+0	38.950E-12
1.400E+0	38.070E-12
1.500E+0	37.610E-12
1.600E+0	36.990E-12
1.700E+0	35.570E-12
1.800E+0	32.750E-12
1.900E+0	29.030E-12
2.000E+0	28.020E-12
2.100E+0	28.560E-12
2.200E+0	31.310E-12
2.300E+0	36.410E-12
2.400E+0	43.450E-12
2.500E+0	51.590E-12
2.600E+0	59.210E-12
2.700E+0	67.730E-12
2.800E+0	72.820E-12
2.900E+0	77.200E-12
3.000E+0	80.130E-12
3.100E+0	81.980E-12
3.200E+0	83.350E-12
3.300E+0	85.000E-12
3.400E+0	85.510E-12
3.500E+0	85.870E-12
3.600E+0	86.850E-12
3.700E+0	87.260E-12
3.800E+0	87.600E-12
3.900E+0	87.370E-12
4.000E+0	88.000E-12
4.100E+0	87.870E-12
4.200E+0	88.520E-12
4.300E+0	88.920E-12
4.400E+0	88.860E-12
4.500E+0	89.060E-12
4.600E+0	88.920E-12
4.700E+0	89.520E-12
4.800E+0	89.100E-12
4.900E+0	89.380E-12
5.000E+0	89.490E-12
5.100E+0	89.400E-12
5.200E+0	89.920E-12
5.300E+0	89.870E-12
5.400E+0	89.780E-12
5.500E+0	89.770E-12
5.600E+0	89.940E-12
5.700E+0	89.850E-12
5.800E+0	90.140E-12
5.900E+0	90.290E-12
6.000E+0	89.830E-12
6.100E+0	90.220E-12
6.200E+0	90.230E-12
6.300E+0	89.970E-12
6.400E+0	90.330E-12
6.500E+0	90.230E-12
6.600E+0	90.200E-12
6.700E+0	90.290E-12
6.800E+0	90.750E-12
6.900E+0	90.300E-12
7.000E+0	90.280E-12
7.100E+0	90.630E-12
7.200E+0	90.400E-12
7.300E+0	90.480E-12
7.400E+0	90.620E-12
7.500E+0	90.270E-12
7.600E+0	90.260E-12
7.700E+0	90.980E-12
7.800E+0	90.780E-12
7.900E+0	90.240E-12
8.000E+0	90.830E-12
8.100E+0	90.490E-12
8.200E+0	90.630E-12
8.300E+0	90.600E-12
8.400E+0	90.850E-12
8.500E+0	90.860E-12
8.600E+0	90.850E-12
8.700E+0	90.390E-12
8.800E+0	90.760E-12
8.900E+0	91.130E-12
9.000E+0	90.470E-12
9.100E+0	90.930E-12
9.200E+0	90.810E-12
9.300E+0	90.720E-12
9.400E+0	90.860E-12
9.500E+0	90.990E-12
9.600E+0	90.900E-12
9.700E+0	90.790E-12
9.800E+0	91.050E-12
9.900E+0	91.090E-12
10.000E+0	90.610E-12
