Extended_Flutes_13-Nov-20_3:24:32 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 23.3	Humidity(%)= 6.8	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.990E-12
-4.900E+0	41.270E-12
-4.800E+0	41.330E-12
-4.700E+0	41.720E-12
-4.600E+0	41.690E-12
-4.500E+0	41.580E-12
-4.400E+0	41.570E-12
-4.300E+0	42.220E-12
-4.200E+0	41.890E-12
-4.100E+0	41.560E-12
-4.000E+0	42.050E-12
-3.900E+0	41.440E-12
-3.800E+0	42.020E-12
-3.700E+0	41.880E-12
-3.600E+0	41.890E-12
-3.500E+0	41.540E-12
-3.400E+0	41.560E-12
-3.300E+0	41.140E-12
-3.200E+0	41.510E-12
-3.100E+0	41.500E-12
-3.000E+0	41.540E-12
-2.900E+0	41.280E-12
-2.800E+0	41.050E-12
-2.700E+0	41.220E-12
-2.600E+0	41.270E-12
-2.500E+0	41.320E-12
-2.400E+0	41.440E-12
-2.300E+0	41.840E-12
-2.200E+0	41.180E-12
-2.100E+0	41.050E-12
-2.000E+0	41.170E-12
-1.900E+0	41.040E-12
-1.800E+0	41.350E-12
-1.700E+0	41.090E-12
-1.600E+0	41.580E-12
-1.500E+0	40.940E-12
-1.400E+0	40.900E-12
-1.300E+0	41.550E-12
-1.200E+0	41.010E-12
-1.100E+0	41.480E-12
-1.000E+0	41.220E-12
-900.000E-3	41.040E-12
-800.000E-3	41.160E-12
-700.000E-3	40.720E-12
-600.000E-3	40.820E-12
-500.000E-3	40.910E-12
-400.000E-3	40.380E-12
-300.000E-3	40.990E-12
-200.000E-3	40.320E-12
-100.000E-3	40.800E-12
0.000E+0	40.550E-12
100.000E-3	40.110E-12
200.000E-3	40.310E-12
300.000E-3	40.250E-12
400.000E-3	39.990E-12
500.000E-3	40.110E-12
600.000E-3	39.440E-12
700.000E-3	39.560E-12
800.000E-3	39.610E-12
900.000E-3	39.300E-12
1.000E+0	39.050E-12
1.100E+0	38.810E-12
1.200E+0	39.050E-12
1.300E+0	38.340E-12
1.400E+0	37.480E-12
1.500E+0	37.090E-12
1.600E+0	36.530E-12
1.700E+0	34.900E-12
1.800E+0	32.030E-12
1.900E+0	28.940E-12
2.000E+0	27.460E-12
2.100E+0	28.510E-12
2.200E+0	31.400E-12
2.300E+0	36.290E-12
2.400E+0	43.650E-12
2.500E+0	51.530E-12
2.600E+0	58.630E-12
2.700E+0	66.340E-12
2.800E+0	71.460E-12
2.900E+0	75.650E-12
3.000E+0	77.890E-12
3.100E+0	80.530E-12
3.200E+0	81.900E-12
3.300E+0	83.310E-12
3.400E+0	84.460E-12
3.500E+0	84.540E-12
3.600E+0	85.010E-12
3.700E+0	85.850E-12
3.800E+0	85.800E-12
3.900E+0	86.360E-12
4.000E+0	86.300E-12
4.100E+0	86.880E-12
4.200E+0	86.800E-12
4.300E+0	87.300E-12
4.400E+0	87.400E-12
4.500E+0	87.610E-12
4.600E+0	87.860E-12
4.700E+0	87.720E-12
4.800E+0	87.730E-12
4.900E+0	87.600E-12
5.000E+0	88.290E-12
5.100E+0	87.850E-12
5.200E+0	88.210E-12
5.300E+0	88.480E-12
5.400E+0	87.960E-12
5.500E+0	87.830E-12
5.600E+0	88.450E-12
5.700E+0	88.220E-12
5.800E+0	88.430E-12
5.900E+0	88.310E-12
6.000E+0	88.490E-12
6.100E+0	88.280E-12
6.200E+0	88.720E-12
6.300E+0	88.700E-12
6.400E+0	88.950E-12
6.500E+0	88.730E-12
6.600E+0	88.640E-12
6.700E+0	88.530E-12
6.800E+0	88.860E-12
6.900E+0	88.680E-12
7.000E+0	88.850E-12
7.100E+0	88.680E-12
7.200E+0	88.860E-12
7.300E+0	88.670E-12
7.400E+0	88.780E-12
7.500E+0	88.440E-12
7.600E+0	88.890E-12
7.700E+0	89.170E-12
7.800E+0	88.810E-12
7.900E+0	88.980E-12
8.000E+0	88.730E-12
8.100E+0	89.440E-12
8.200E+0	89.330E-12
8.300E+0	88.920E-12
8.400E+0	89.200E-12
8.500E+0	89.620E-12
8.600E+0	89.520E-12
8.700E+0	89.130E-12
8.800E+0	89.340E-12
8.900E+0	88.930E-12
9.000E+0	89.290E-12
9.100E+0	89.070E-12
9.200E+0	89.130E-12
9.300E+0	89.230E-12
9.400E+0	89.210E-12
9.500E+0	89.500E-12
9.600E+0	89.490E-12
9.700E+0	89.360E-12
9.800E+0	89.110E-12
9.900E+0	89.290E-12
10.000E+0	89.200E-12
