Extended_Flutes_18-Nov-20_12:06:39 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 21.5	Humidity(%)= 14.9	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.180E-12
-4.900E+0	41.290E-12
-4.800E+0	40.880E-12
-4.700E+0	41.250E-12
-4.600E+0	41.150E-12
-4.500E+0	41.280E-12
-4.400E+0	41.370E-12
-4.300E+0	40.990E-12
-4.200E+0	41.340E-12
-4.100E+0	41.090E-12
-4.000E+0	41.320E-12
-3.900E+0	40.900E-12
-3.800E+0	41.220E-12
-3.700E+0	41.250E-12
-3.600E+0	41.150E-12
-3.500E+0	41.130E-12
-3.400E+0	40.970E-12
-3.300E+0	41.040E-12
-3.200E+0	40.970E-12
-3.100E+0	41.270E-12
-3.000E+0	41.140E-12
-2.900E+0	40.950E-12
-2.800E+0	40.860E-12
-2.700E+0	41.220E-12
-2.600E+0	40.740E-12
-2.500E+0	40.900E-12
-2.400E+0	40.850E-12
-2.300E+0	40.980E-12
-2.200E+0	41.020E-12
-2.100E+0	40.750E-12
-2.000E+0	40.400E-12
-1.900E+0	41.070E-12
-1.800E+0	40.740E-12
-1.700E+0	40.230E-12
-1.600E+0	40.530E-12
-1.500E+0	40.480E-12
-1.400E+0	40.500E-12
-1.300E+0	40.540E-12
-1.200E+0	40.490E-12
-1.100E+0	40.510E-12
-1.000E+0	40.400E-12
-900.000E-3	40.330E-12
-800.000E-3	40.040E-12
-700.000E-3	40.320E-12
-600.000E-3	40.480E-12
-500.000E-3	40.390E-12
-400.000E-3	40.110E-12
-300.000E-3	40.010E-12
-200.000E-3	40.000E-12
-100.000E-3	39.720E-12
0.000E+0	39.610E-12
100.000E-3	39.400E-12
200.000E-3	39.370E-12
300.000E-3	39.440E-12
400.000E-3	39.320E-12
500.000E-3	39.250E-12
600.000E-3	39.190E-12
700.000E-3	38.920E-12
800.000E-3	38.990E-12
900.000E-3	38.610E-12
1.000E+0	38.440E-12
1.100E+0	38.170E-12
1.200E+0	37.890E-12
1.300E+0	37.300E-12
1.400E+0	36.740E-12
1.500E+0	35.790E-12
1.600E+0	34.990E-12
1.700E+0	33.350E-12
1.800E+0	30.400E-12
1.900E+0	27.610E-12
2.000E+0	26.220E-12
2.100E+0	26.760E-12
2.200E+0	29.410E-12
2.300E+0	34.400E-12
2.400E+0	42.080E-12
2.500E+0	50.760E-12
2.600E+0	59.250E-12
2.700E+0	67.140E-12
2.800E+0	72.670E-12
2.900E+0	76.640E-12
3.000E+0	79.810E-12
3.100E+0	81.940E-12
3.200E+0	83.300E-12
3.300E+0	84.870E-12
3.400E+0	85.320E-12
3.500E+0	86.290E-12
3.600E+0	86.330E-12
3.700E+0	87.020E-12
3.800E+0	87.430E-12
3.900E+0	87.620E-12
4.000E+0	88.470E-12
4.100E+0	87.860E-12
4.200E+0	88.660E-12
4.300E+0	88.410E-12
4.400E+0	88.770E-12
4.500E+0	88.480E-12
4.600E+0	89.040E-12
4.700E+0	89.180E-12
4.800E+0	88.980E-12
4.900E+0	89.280E-12
5.000E+0	89.400E-12
5.100E+0	89.600E-12
5.200E+0	89.530E-12
5.300E+0	89.550E-12
5.400E+0	89.520E-12
5.500E+0	89.630E-12
5.600E+0	89.560E-12
5.700E+0	89.650E-12
5.800E+0	89.770E-12
5.900E+0	89.950E-12
6.000E+0	89.840E-12
6.100E+0	90.050E-12
6.200E+0	90.070E-12
6.300E+0	89.930E-12
6.400E+0	90.050E-12
6.500E+0	90.060E-12
6.600E+0	90.410E-12
6.700E+0	90.220E-12
6.800E+0	90.580E-12
6.900E+0	90.190E-12
7.000E+0	90.300E-12
7.100E+0	90.330E-12
7.200E+0	90.150E-12
7.300E+0	90.350E-12
7.400E+0	90.330E-12
7.500E+0	90.240E-12
7.600E+0	90.340E-12
7.700E+0	90.250E-12
7.800E+0	90.360E-12
7.900E+0	90.200E-12
8.000E+0	90.350E-12
8.100E+0	90.590E-12
8.200E+0	90.390E-12
8.300E+0	90.570E-12
8.400E+0	90.400E-12
8.500E+0	90.390E-12
8.600E+0	90.380E-12
8.700E+0	90.470E-12
8.800E+0	90.470E-12
8.900E+0	90.530E-12
9.000E+0	90.670E-12
9.100E+0	90.530E-12
9.200E+0	90.520E-12
9.300E+0	90.510E-12
9.400E+0	90.730E-12
9.500E+0	90.800E-12
9.600E+0	90.760E-12
9.700E+0	90.830E-12
9.800E+0	90.520E-12
9.900E+0	90.440E-12
10.000E+0	90.460E-12
