Extended_Flutes_17-Nov-20_4:50:54 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 22.5	Humidity(%)= 17.5	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	42.290E-12
-4.900E+0	41.410E-12
-4.800E+0	41.490E-12
-4.700E+0	41.400E-12
-4.600E+0	41.740E-12
-4.500E+0	41.360E-12
-4.400E+0	41.720E-12
-4.300E+0	42.000E-12
-4.200E+0	41.750E-12
-4.100E+0	41.460E-12
-4.000E+0	41.640E-12
-3.900E+0	41.590E-12
-3.800E+0	41.860E-12
-3.700E+0	42.080E-12
-3.600E+0	41.290E-12
-3.500E+0	41.450E-12
-3.400E+0	41.470E-12
-3.300E+0	41.570E-12
-3.200E+0	41.590E-12
-3.100E+0	41.420E-12
-3.000E+0	41.540E-12
-2.900E+0	41.230E-12
-2.800E+0	40.680E-12
-2.700E+0	40.710E-12
-2.600E+0	41.380E-12
-2.500E+0	40.890E-12
-2.400E+0	40.820E-12
-2.300E+0	40.910E-12
-2.200E+0	41.020E-12
-2.100E+0	40.380E-12
-2.000E+0	40.560E-12
-1.900E+0	40.720E-12
-1.800E+0	40.740E-12
-1.700E+0	40.800E-12
-1.600E+0	40.760E-12
-1.500E+0	40.710E-12
-1.400E+0	40.260E-12
-1.300E+0	40.170E-12
-1.200E+0	40.780E-12
-1.100E+0	40.290E-12
-1.000E+0	40.550E-12
-900.000E-3	40.460E-12
-800.000E-3	40.480E-12
-700.000E-3	40.190E-12
-600.000E-3	40.170E-12
-500.000E-3	40.390E-12
-400.000E-3	40.150E-12
-300.000E-3	39.940E-12
-200.000E-3	40.130E-12
-100.000E-3	39.850E-12
0.000E+0	39.550E-12
100.000E-3	39.790E-12
200.000E-3	39.830E-12
300.000E-3	39.680E-12
400.000E-3	39.500E-12
500.000E-3	39.370E-12
600.000E-3	39.760E-12
700.000E-3	39.230E-12
800.000E-3	39.090E-12
900.000E-3	38.970E-12
1.000E+0	38.730E-12
1.100E+0	38.800E-12
1.200E+0	38.290E-12
1.300E+0	37.880E-12
1.400E+0	37.540E-12
1.500E+0	37.140E-12
1.600E+0	36.430E-12
1.700E+0	35.500E-12
1.800E+0	33.920E-12
1.900E+0	31.460E-12
2.000E+0	27.080E-12
2.100E+0	26.690E-12
2.200E+0	28.080E-12
2.300E+0	31.390E-12
2.400E+0	37.320E-12
2.500E+0	44.990E-12
2.600E+0	52.590E-12
2.700E+0	62.220E-12
2.800E+0	68.390E-12
2.900E+0	73.250E-12
3.000E+0	76.870E-12
3.100E+0	79.530E-12
3.200E+0	81.400E-12
3.300E+0	82.790E-12
3.400E+0	83.710E-12
3.500E+0	84.810E-12
3.600E+0	84.970E-12
3.700E+0	85.540E-12
3.800E+0	86.230E-12
3.900E+0	86.400E-12
4.000E+0	86.460E-12
4.100E+0	87.200E-12
4.200E+0	87.500E-12
4.300E+0	87.420E-12
4.400E+0	87.870E-12
4.500E+0	88.000E-12
4.600E+0	87.770E-12
4.700E+0	88.120E-12
4.800E+0	88.210E-12
4.900E+0	87.920E-12
5.000E+0	88.020E-12
5.100E+0	88.190E-12
5.200E+0	88.680E-12
5.300E+0	88.380E-12
5.400E+0	88.350E-12
5.500E+0	88.770E-12
5.600E+0	88.870E-12
5.700E+0	88.610E-12
5.800E+0	88.580E-12
5.900E+0	88.600E-12
6.000E+0	88.680E-12
6.100E+0	88.710E-12
6.200E+0	88.930E-12
6.300E+0	89.260E-12
6.400E+0	88.760E-12
6.500E+0	89.190E-12
6.600E+0	89.030E-12
6.700E+0	89.090E-12
6.800E+0	89.440E-12
6.900E+0	89.370E-12
7.000E+0	89.060E-12
7.100E+0	89.410E-12
7.200E+0	89.270E-12
7.300E+0	89.630E-12
7.400E+0	89.220E-12
7.500E+0	89.350E-12
7.600E+0	89.380E-12
7.700E+0	89.100E-12
7.800E+0	89.280E-12
7.900E+0	89.140E-12
8.000E+0	89.370E-12
8.100E+0	89.690E-12
8.200E+0	89.170E-12
8.300E+0	89.580E-12
8.400E+0	89.620E-12
8.500E+0	89.490E-12
8.600E+0	89.520E-12
8.700E+0	89.740E-12
8.800E+0	89.640E-12
8.900E+0	89.740E-12
9.000E+0	89.550E-12
9.100E+0	89.390E-12
9.200E+0	89.360E-12
9.300E+0	89.380E-12
9.400E+0	89.430E-12
9.500E+0	89.810E-12
9.600E+0	89.320E-12
9.700E+0	89.800E-12
9.800E+0	89.730E-12
9.900E+0	89.450E-12
10.000E+0	89.260E-12
