Extended_Flutes_18-Nov-20_1:04:58 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 22.0	Humidity(%)= 6.7	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.490E-12
-4.900E+0	41.370E-12
-4.800E+0	41.110E-12
-4.700E+0	41.130E-12
-4.600E+0	41.520E-12
-4.500E+0	41.200E-12
-4.400E+0	41.620E-12
-4.300E+0	41.440E-12
-4.200E+0	41.600E-12
-4.100E+0	41.640E-12
-4.000E+0	41.240E-12
-3.900E+0	41.440E-12
-3.800E+0	41.520E-12
-3.700E+0	41.250E-12
-3.600E+0	41.620E-12
-3.500E+0	41.900E-12
-3.400E+0	41.510E-12
-3.300E+0	41.410E-12
-3.200E+0	41.940E-12
-3.100E+0	41.560E-12
-3.000E+0	41.330E-12
-2.900E+0	41.380E-12
-2.800E+0	41.380E-12
-2.700E+0	41.170E-12
-2.600E+0	41.130E-12
-2.500E+0	41.020E-12
-2.400E+0	41.170E-12
-2.300E+0	41.500E-12
-2.200E+0	40.980E-12
-2.100E+0	40.870E-12
-2.000E+0	41.190E-12
-1.900E+0	40.840E-12
-1.800E+0	41.090E-12
-1.700E+0	40.700E-12
-1.600E+0	40.650E-12
-1.500E+0	40.830E-12
-1.400E+0	41.070E-12
-1.300E+0	40.930E-12
-1.200E+0	40.550E-12
-1.100E+0	41.100E-12
-1.000E+0	40.770E-12
-900.000E-3	40.660E-12
-800.000E-3	40.870E-12
-700.000E-3	40.900E-12
-600.000E-3	40.600E-12
-500.000E-3	40.470E-12
-400.000E-3	40.570E-12
-300.000E-3	40.410E-12
-200.000E-3	40.290E-12
-100.000E-3	40.220E-12
0.000E+0	40.520E-12
100.000E-3	40.030E-12
200.000E-3	40.040E-12
300.000E-3	39.930E-12
400.000E-3	39.760E-12
500.000E-3	39.700E-12
600.000E-3	39.790E-12
700.000E-3	39.560E-12
800.000E-3	39.620E-12
900.000E-3	39.440E-12
1.000E+0	38.980E-12
1.100E+0	39.060E-12
1.200E+0	38.630E-12
1.300E+0	38.350E-12
1.400E+0	37.680E-12
1.500E+0	37.290E-12
1.600E+0	36.880E-12
1.700E+0	35.550E-12
1.800E+0	34.280E-12
1.900E+0	31.290E-12
2.000E+0	27.610E-12
2.100E+0	27.390E-12
2.200E+0	28.560E-12
2.300E+0	31.450E-12
2.400E+0	37.300E-12
2.500E+0	44.950E-12
2.600E+0	53.090E-12
2.700E+0	62.210E-12
2.800E+0	68.280E-12
2.900E+0	72.930E-12
3.000E+0	76.390E-12
3.100E+0	79.440E-12
3.200E+0	81.690E-12
3.300E+0	83.070E-12
3.400E+0	83.790E-12
3.500E+0	84.720E-12
3.600E+0	85.270E-12
3.700E+0	85.550E-12
3.800E+0	86.090E-12
3.900E+0	86.380E-12
4.000E+0	86.700E-12
4.100E+0	87.080E-12
4.200E+0	87.250E-12
4.300E+0	87.780E-12
4.400E+0	87.760E-12
4.500E+0	87.960E-12
4.600E+0	87.700E-12
4.700E+0	87.780E-12
4.800E+0	88.190E-12
4.900E+0	88.150E-12
5.000E+0	88.340E-12
5.100E+0	88.410E-12
5.200E+0	88.450E-12
5.300E+0	88.640E-12
5.400E+0	88.740E-12
5.500E+0	88.420E-12
5.600E+0	88.840E-12
5.700E+0	88.890E-12
5.800E+0	88.640E-12
5.900E+0	88.890E-12
6.000E+0	89.000E-12
6.100E+0	88.950E-12
6.200E+0	88.930E-12
6.300E+0	89.010E-12
6.400E+0	89.020E-12
6.500E+0	89.030E-12
6.600E+0	89.050E-12
6.700E+0	89.040E-12
6.800E+0	89.210E-12
6.900E+0	89.220E-12
7.000E+0	89.050E-12
7.100E+0	89.280E-12
7.200E+0	89.110E-12
7.300E+0	89.330E-12
7.400E+0	89.230E-12
7.500E+0	89.880E-12
7.600E+0	89.450E-12
7.700E+0	89.330E-12
7.800E+0	89.420E-12
7.900E+0	89.410E-12
8.000E+0	89.330E-12
8.100E+0	89.240E-12
8.200E+0	89.600E-12
8.300E+0	89.430E-12
8.400E+0	89.340E-12
8.500E+0	89.230E-12
8.600E+0	89.620E-12
8.700E+0	89.750E-12
8.800E+0	89.590E-12
8.900E+0	89.550E-12
9.000E+0	89.470E-12
9.100E+0	89.610E-12
9.200E+0	89.690E-12
9.300E+0	89.500E-12
9.400E+0	89.440E-12
9.500E+0	89.480E-12
9.600E+0	89.580E-12
9.700E+0	89.760E-12
9.800E+0	89.680E-12
9.900E+0	89.820E-12
10.000E+0	89.700E-12
