Extended_Flutes_17-Nov-20_5:48:21 PM	Right_PQC1_MOSQuarter_CV	
Temperature(C)= 22.8	Humidity(%)= 6.6	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.400E-12
-4.900E+0	41.540E-12
-4.800E+0	41.190E-12
-4.700E+0	41.790E-12
-4.600E+0	41.660E-12
-4.500E+0	41.330E-12
-4.400E+0	41.420E-12
-4.300E+0	41.600E-12
-4.200E+0	41.400E-12
-4.100E+0	41.470E-12
-4.000E+0	41.450E-12
-3.900E+0	41.070E-12
-3.800E+0	41.140E-12
-3.700E+0	41.340E-12
-3.600E+0	41.020E-12
-3.500E+0	41.120E-12
-3.400E+0	41.090E-12
-3.300E+0	41.220E-12
-3.200E+0	41.010E-12
-3.100E+0	41.220E-12
-3.000E+0	41.260E-12
-2.900E+0	41.180E-12
-2.800E+0	41.350E-12
-2.700E+0	41.110E-12
-2.600E+0	41.210E-12
-2.500E+0	41.490E-12
-2.400E+0	41.100E-12
-2.300E+0	41.220E-12
-2.200E+0	41.070E-12
-2.100E+0	41.090E-12
-2.000E+0	41.330E-12
-1.900E+0	41.100E-12
-1.800E+0	40.940E-12
-1.700E+0	40.840E-12
-1.600E+0	41.290E-12
-1.500E+0	40.480E-12
-1.400E+0	41.000E-12
-1.300E+0	40.560E-12
-1.200E+0	40.860E-12
-1.100E+0	40.600E-12
-1.000E+0	40.530E-12
-900.000E-3	40.820E-12
-800.000E-3	40.210E-12
-700.000E-3	40.610E-12
-600.000E-3	40.130E-12
-500.000E-3	40.420E-12
-400.000E-3	40.480E-12
-300.000E-3	40.090E-12
-200.000E-3	40.500E-12
-100.000E-3	40.050E-12
0.000E+0	39.680E-12
100.000E-3	39.960E-12
200.000E-3	40.410E-12
300.000E-3	39.850E-12
400.000E-3	40.260E-12
500.000E-3	40.130E-12
600.000E-3	39.600E-12
700.000E-3	39.590E-12
800.000E-3	39.460E-12
900.000E-3	39.030E-12
1.000E+0	38.870E-12
1.100E+0	39.000E-12
1.200E+0	38.310E-12
1.300E+0	37.900E-12
1.400E+0	38.040E-12
1.500E+0	37.110E-12
1.600E+0	36.490E-12
1.700E+0	35.910E-12
1.800E+0	34.120E-12
1.900E+0	31.790E-12
2.000E+0	27.780E-12
2.100E+0	26.850E-12
2.200E+0	28.060E-12
2.300E+0	31.000E-12
2.400E+0	36.090E-12
2.500E+0	43.600E-12
2.600E+0	51.350E-12
2.700E+0	61.600E-12
2.800E+0	68.050E-12
2.900E+0	72.800E-12
3.000E+0	76.710E-12
3.100E+0	79.330E-12
3.200E+0	81.260E-12
3.300E+0	83.240E-12
3.400E+0	84.200E-12
3.500E+0	84.810E-12
3.600E+0	85.040E-12
3.700E+0	85.530E-12
3.800E+0	85.810E-12
3.900E+0	85.970E-12
4.000E+0	86.540E-12
4.100E+0	86.780E-12
4.200E+0	87.310E-12
4.300E+0	87.200E-12
4.400E+0	87.360E-12
4.500E+0	87.650E-12
4.600E+0	87.770E-12
4.700E+0	87.690E-12
4.800E+0	87.860E-12
4.900E+0	88.030E-12
5.000E+0	88.190E-12
5.100E+0	88.160E-12
5.200E+0	88.080E-12
5.300E+0	88.680E-12
5.400E+0	88.480E-12
5.500E+0	88.380E-12
5.600E+0	88.530E-12
5.700E+0	88.610E-12
5.800E+0	88.600E-12
5.900E+0	88.670E-12
6.000E+0	88.810E-12
6.100E+0	88.640E-12
6.200E+0	88.970E-12
6.300E+0	88.830E-12
6.400E+0	88.930E-12
6.500E+0	88.970E-12
6.600E+0	88.890E-12
6.700E+0	89.040E-12
6.800E+0	88.980E-12
6.900E+0	89.120E-12
7.000E+0	88.960E-12
7.100E+0	89.060E-12
7.200E+0	89.090E-12
7.300E+0	89.150E-12
7.400E+0	89.350E-12
7.500E+0	89.260E-12
7.600E+0	89.210E-12
7.700E+0	89.320E-12
7.800E+0	89.220E-12
7.900E+0	89.400E-12
8.000E+0	89.160E-12
8.100E+0	89.040E-12
8.200E+0	89.100E-12
8.300E+0	89.290E-12
8.400E+0	89.150E-12
8.500E+0	89.250E-12
8.600E+0	89.290E-12
8.700E+0	89.550E-12
8.800E+0	89.380E-12
8.900E+0	89.150E-12
9.000E+0	88.990E-12
9.100E+0	89.490E-12
9.200E+0	89.270E-12
9.300E+0	89.500E-12
9.400E+0	89.650E-12
9.500E+0	89.460E-12
9.600E+0	89.400E-12
9.700E+0	89.050E-12
9.800E+0	89.820E-12
9.900E+0	89.310E-12
10.000E+0	89.380E-12
