Extended_Flutes_20-Nov-20_4:17:55 PM	Left_PQC1_MOSQuarter_CV	
Temperature(C)= 21.8	Humidity(%)= 15.5	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 10.000E+3	Settling_time(s) = 0.1	
		
Voltage (V)	Capacitance (F)
-5.000E+0	41.780E-12
-4.900E+0	41.790E-12
-4.800E+0	41.540E-12
-4.700E+0	41.360E-12
-4.600E+0	41.780E-12
-4.500E+0	41.540E-12
-4.400E+0	41.940E-12
-4.300E+0	41.730E-12
-4.200E+0	41.660E-12
-4.100E+0	41.860E-12
-4.000E+0	41.810E-12
-3.900E+0	41.820E-12
-3.800E+0	41.470E-12
-3.700E+0	41.720E-12
-3.600E+0	41.400E-12
-3.500E+0	41.520E-12
-3.400E+0	41.990E-12
-3.300E+0	41.720E-12
-3.200E+0	41.380E-12
-3.100E+0	41.430E-12
-3.000E+0	41.410E-12
-2.900E+0	41.490E-12
-2.800E+0	41.600E-12
-2.700E+0	41.190E-12
-2.600E+0	41.450E-12
-2.500E+0	41.350E-12
-2.400E+0	41.310E-12
-2.300E+0	41.400E-12
-2.200E+0	41.340E-12
-2.100E+0	41.170E-12
-2.000E+0	41.140E-12
-1.900E+0	41.570E-12
-1.800E+0	40.860E-12
-1.700E+0	41.220E-12
-1.600E+0	41.150E-12
-1.500E+0	41.000E-12
-1.400E+0	40.970E-12
-1.300E+0	41.120E-12
-1.200E+0	41.180E-12
-1.100E+0	40.780E-12
-1.000E+0	40.760E-12
-900.000E-3	40.770E-12
-800.000E-3	40.880E-12
-700.000E-3	40.930E-12
-600.000E-3	40.720E-12
-500.000E-3	40.740E-12
-400.000E-3	40.590E-12
-300.000E-3	40.450E-12
-200.000E-3	40.430E-12
-100.000E-3	40.270E-12
0.000E+0	40.350E-12
100.000E-3	40.030E-12
200.000E-3	40.650E-12
300.000E-3	39.920E-12
400.000E-3	39.960E-12
500.000E-3	40.000E-12
600.000E-3	39.660E-12
700.000E-3	39.240E-12
800.000E-3	39.360E-12
900.000E-3	38.930E-12
1.000E+0	39.110E-12
1.100E+0	39.020E-12
1.200E+0	38.570E-12
1.300E+0	37.970E-12
1.400E+0	37.950E-12
1.500E+0	37.040E-12
1.600E+0	36.450E-12
1.700E+0	34.860E-12
1.800E+0	32.140E-12
1.900E+0	28.660E-12
2.000E+0	27.660E-12
2.100E+0	28.920E-12
2.200E+0	31.760E-12
2.300E+0	37.040E-12
2.400E+0	43.960E-12
2.500E+0	51.990E-12
2.600E+0	59.590E-12
2.700E+0	67.430E-12
2.800E+0	72.340E-12
2.900E+0	76.430E-12
3.000E+0	79.540E-12
3.100E+0	81.970E-12
3.200E+0	83.530E-12
3.300E+0	84.790E-12
3.400E+0	85.890E-12
3.500E+0	86.060E-12
3.600E+0	87.070E-12
3.700E+0	87.180E-12
3.800E+0	87.680E-12
3.900E+0	87.770E-12
4.000E+0	88.190E-12
4.100E+0	88.640E-12
4.200E+0	88.620E-12
4.300E+0	88.250E-12
4.400E+0	88.670E-12
4.500E+0	89.250E-12
4.600E+0	88.960E-12
4.700E+0	89.090E-12
4.800E+0	89.650E-12
4.900E+0	89.900E-12
5.000E+0	89.730E-12
5.100E+0	89.840E-12
5.200E+0	89.940E-12
5.300E+0	89.730E-12
5.400E+0	89.880E-12
5.500E+0	90.530E-12
5.600E+0	90.040E-12
5.700E+0	90.290E-12
5.800E+0	90.560E-12
5.900E+0	90.080E-12
6.000E+0	90.090E-12
6.100E+0	89.870E-12
6.200E+0	90.260E-12
6.300E+0	90.650E-12
6.400E+0	90.410E-12
6.500E+0	90.330E-12
6.600E+0	90.710E-12
6.700E+0	90.180E-12
6.800E+0	90.490E-12
6.900E+0	90.980E-12
7.000E+0	90.260E-12
7.100E+0	90.850E-12
7.200E+0	90.620E-12
7.300E+0	90.780E-12
7.400E+0	90.790E-12
7.500E+0	90.280E-12
7.600E+0	90.590E-12
7.700E+0	90.710E-12
7.800E+0	90.910E-12
7.900E+0	90.610E-12
8.000E+0	90.710E-12
8.100E+0	90.560E-12
8.200E+0	90.860E-12
8.300E+0	90.920E-12
8.400E+0	90.670E-12
8.500E+0	90.990E-12
8.600E+0	91.000E-12
8.700E+0	90.890E-12
8.800E+0	91.090E-12
8.900E+0	90.740E-12
9.000E+0	90.670E-12
9.100E+0	91.180E-12
9.200E+0	91.150E-12
9.300E+0	90.990E-12
9.400E+0	90.790E-12
9.500E+0	91.280E-12
9.600E+0	91.170E-12
9.700E+0	90.750E-12
9.800E+0	90.850E-12
9.900E+0	90.720E-12
10.000E+0	90.550E-12
