Custom_Flutes_23-Nov-20_5:40:20 PM	Right_PQC1_FETPSs_trans	
Temperature(C)= 22.1	Humidity(%)= 12.8	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	774.910E-15
-4.900E+0	701.910E-15
-4.800E+0	718.710E-15
-4.700E+0	732.730E-15
-4.600E+0	755.200E-15
-4.500E+0	767.940E-15
-4.400E+0	784.600E-15
-4.300E+0	801.410E-15
-4.200E+0	808.780E-15
-4.100E+0	817.850E-15
-4.000E+0	830.170E-15
-3.900E+0	837.090E-15
-3.800E+0	848.030E-15
-3.700E+0	850.550E-15
-3.600E+0	853.460E-15
-3.500E+0	854.090E-15
-3.400E+0	856.500E-15
-3.300E+0	868.380E-15
-3.200E+0	873.090E-15
-3.100E+0	889.000E-15
-3.000E+0	901.490E-15
-2.900E+0	914.940E-15
-2.800E+0	942.110E-15
-2.700E+0	970.990E-15
-2.600E+0	1.028E-12
-2.500E+0	1.128E-12
-2.400E+0	1.311E-12
-2.300E+0	1.479E-12
-2.200E+0	1.607E-12
-2.100E+0	1.695E-12
-2.000E+0	1.744E-12
-1.900E+0	1.781E-12
-1.800E+0	1.792E-12
-1.700E+0	1.800E-12
-1.600E+0	1.784E-12
-1.500E+0	1.764E-12
-1.400E+0	1.747E-12
-1.300E+0	1.723E-12
-1.200E+0	1.709E-12
-1.100E+0	1.697E-12
-1.000E+0	1.690E-12
-900.000E-3	1.673E-12
-800.000E-3	1.673E-12
-700.000E-3	1.675E-12
-600.000E-3	1.680E-12
-500.000E-3	1.685E-12
-400.000E-3	1.680E-12
-300.000E-3	1.678E-12
-200.000E-3	1.678E-12
-100.000E-3	1.683E-12
0.000E+0	1.693E-12
100.000E-3	1.683E-12
200.000E-3	1.693E-12
300.000E-3	1.689E-12
400.000E-3	1.688E-12
500.000E-3	1.688E-12
600.000E-3	1.694E-12
700.000E-3	1.690E-12
800.000E-3	1.695E-12
900.000E-3	1.696E-12
1.000E+0	1.697E-12
1.100E+0	1.693E-12
1.200E+0	1.700E-12
1.300E+0	1.700E-12
1.400E+0	1.710E-12
1.500E+0	1.717E-12
1.600E+0	1.724E-12
1.700E+0	1.738E-12
1.800E+0	1.755E-12
1.900E+0	1.786E-12
2.000E+0	1.837E-12
2.100E+0	1.928E-12
2.200E+0	2.058E-12
2.300E+0	2.289E-12
2.400E+0	2.719E-12
2.500E+0	3.533E-12
2.600E+0	5.308E-12
2.700E+0	9.509E-12
2.800E+0	20.361E-12
2.900E+0	51.031E-12
3.000E+0	132.846E-12
3.100E+0	942.671E-12
3.200E+0	1.323E-9
3.300E+0	3.520E-9
3.400E+0	8.744E-9
3.500E+0	20.037E-9
3.600E+0	42.241E-9
3.700E+0	82.309E-9
3.800E+0	149.373E-9
3.900E+0	250.816E-9
4.000E+0	398.001E-9
4.100E+0	595.956E-9
4.200E+0	843.039E-9
4.300E+0	1.131E-6
4.400E+0	1.448E-6
4.500E+0	1.778E-6
4.600E+0	2.106E-6
4.700E+0	2.426E-6
4.800E+0	2.731E-6
4.900E+0	3.017E-6
5.000E+0	3.284E-6
5.100E+0	3.535E-6
5.200E+0	3.769E-6
5.300E+0	3.990E-6
5.400E+0	4.196E-6
5.500E+0	4.393E-6
5.600E+0	4.578E-6
5.700E+0	4.755E-6
5.800E+0	4.923E-6
5.900E+0	5.085E-6
6.000E+0	5.239E-6
6.100E+0	5.388E-6
6.200E+0	5.531E-6
6.300E+0	5.668E-6
6.400E+0	5.801E-6
6.500E+0	5.930E-6
6.600E+0	6.056E-6
6.700E+0	6.179E-6
6.800E+0	6.300E-6
6.900E+0	6.418E-6
7.000E+0	6.532E-6
7.100E+0	6.644E-6
7.200E+0	6.754E-6
7.300E+0	6.876E-6
7.400E+0	6.997E-6
7.500E+0	7.122E-6
7.600E+0	7.241E-6
7.700E+0	7.361E-6
7.800E+0	7.476E-6
7.900E+0	7.585E-6
8.000E+0	7.689E-6
8.100E+0	7.791E-6
8.200E+0	7.891E-6
8.300E+0	7.991E-6
8.400E+0	8.096E-6
8.500E+0	8.193E-6
8.600E+0	8.286E-6
8.700E+0	8.378E-6
8.800E+0	8.471E-6
8.900E+0	8.564E-6
9.000E+0	8.655E-6
9.100E+0	8.746E-6
9.200E+0	8.827E-6
9.300E+0	8.915E-6
9.400E+0	9.004E-6
