Extended_Flutes_17-Nov-20_4:50:54 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 22.5	Humidity(%)= 21.3	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	981.730E-15
-4.900E+0	1.186E-12
-4.800E+0	1.210E-12
-4.700E+0	1.214E-12
-4.600E+0	1.216E-12
-4.500E+0	1.220E-12
-4.400E+0	1.214E-12
-4.300E+0	1.211E-12
-4.200E+0	1.214E-12
-4.100E+0	1.210E-12
-4.000E+0	1.215E-12
-3.900E+0	1.224E-12
-3.800E+0	1.241E-12
-3.700E+0	1.262E-12
-3.600E+0	1.276E-12
-3.500E+0	1.280E-12
-3.400E+0	1.280E-12
-3.300E+0	1.286E-12
-3.200E+0	1.288E-12
-3.100E+0	1.295E-12
-3.000E+0	1.306E-12
-2.900E+0	1.322E-12
-2.800E+0	1.348E-12
-2.700E+0	1.381E-12
-2.600E+0	1.452E-12
-2.500E+0	1.577E-12
-2.400E+0	1.777E-12
-2.300E+0	1.975E-12
-2.200E+0	2.104E-12
-2.100E+0	2.185E-12
-2.000E+0	2.240E-12
-1.900E+0	2.278E-12
-1.800E+0	2.294E-12
-1.700E+0	2.305E-12
-1.600E+0	2.300E-12
-1.500E+0	2.290E-12
-1.400E+0	2.268E-12
-1.300E+0	2.258E-12
-1.200E+0	2.243E-12
-1.100E+0	2.235E-12
-1.000E+0	2.229E-12
-900.000E-3	2.223E-12
-800.000E-3	2.223E-12
-700.000E-3	2.220E-12
-600.000E-3	2.222E-12
-500.000E-3	2.220E-12
-400.000E-3	2.220E-12
-300.000E-3	2.217E-12
-200.000E-3	2.217E-12
-100.000E-3	2.222E-12
0.000E+0	2.233E-12
100.000E-3	2.225E-12
200.000E-3	2.224E-12
300.000E-3	2.218E-12
400.000E-3	2.212E-12
500.000E-3	2.219E-12
600.000E-3	2.217E-12
700.000E-3	2.217E-12
800.000E-3	2.216E-12
900.000E-3	2.217E-12
1.000E+0	2.227E-12
1.100E+0	2.228E-12
1.200E+0	2.232E-12
1.300E+0	2.243E-12
1.400E+0	2.257E-12
1.500E+0	2.284E-12
1.600E+0	2.326E-12
1.700E+0	2.397E-12
1.800E+0	2.513E-12
1.900E+0	2.706E-12
2.000E+0	3.053E-12
2.100E+0	3.655E-12
2.200E+0	4.716E-12
2.300E+0	6.809E-12
2.400E+0	11.099E-12
2.500E+0	20.829E-12
2.600E+0	45.462E-12
2.700E+0	109.164E-12
2.800E+0	832.874E-12
2.900E+0	950.302E-12
3.000E+0	2.544E-9
3.100E+0	6.395E-9
3.200E+0	14.926E-9
3.300E+0	32.225E-9
3.400E+0	64.279E-9
3.500E+0	119.378E-9
3.600E+0	207.175E-9
3.700E+0	333.741E-9
3.800E+0	510.490E-9
3.900E+0	738.445E-9
4.000E+0	1.011E-6
4.100E+0	1.319E-6
4.200E+0	1.647E-6
4.300E+0	1.978E-6
4.400E+0	2.302E-6
4.500E+0	2.613E-6
4.600E+0	2.906E-6
4.700E+0	3.182E-6
4.800E+0	3.440E-6
4.900E+0	3.681E-6
5.000E+0	3.909E-6
5.100E+0	4.122E-6
5.200E+0	4.322E-6
5.300E+0	4.511E-6
5.400E+0	4.691E-6
5.500E+0	4.864E-6
5.600E+0	5.028E-6
5.700E+0	5.188E-6
5.800E+0	5.341E-6
5.900E+0	5.488E-6
6.000E+0	5.629E-6
6.100E+0	5.764E-6
6.200E+0	5.901E-6
6.300E+0	6.033E-6
6.400E+0	6.159E-6
6.500E+0	6.280E-6
6.600E+0	6.402E-6
6.700E+0	6.520E-6
6.800E+0	6.636E-6
6.900E+0	6.751E-6
7.000E+0	6.861E-6
7.100E+0	6.970E-6
7.200E+0	7.080E-6
7.300E+0	7.184E-6
7.400E+0	7.288E-6
7.500E+0	7.389E-6
7.600E+0	7.490E-6
7.700E+0	7.589E-6
7.800E+0	7.691E-6
7.900E+0	7.790E-6
8.000E+0	7.882E-6
8.100E+0	7.975E-6
8.200E+0	8.071E-6
8.300E+0	8.160E-6
8.400E+0	8.255E-6
8.500E+0	8.346E-6
8.600E+0	8.436E-6
8.700E+0	8.523E-6
8.800E+0	8.612E-6
8.900E+0	8.702E-6
9.000E+0	8.788E-6
9.100E+0	8.873E-6
9.200E+0	8.958E-6
9.300E+0	9.040E-6
