Custom_Flutes_25-Nov-20_1:02:59 PM	Left_PQC1_FETPSs_trans	
Temperature(C)= 20.3	Humidity(%)= 20.8	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	86.770E-15
-4.900E+0	-1.029E-12
-4.800E+0	-1.037E-12
-4.700E+0	-891.540E-15
-4.600E+0	-749.270E-15
-4.500E+0	-632.090E-15
-4.400E+0	-532.260E-15
-4.300E+0	-449.250E-15
-4.200E+0	-375.100E-15
-4.100E+0	-313.210E-15
-4.000E+0	-258.170E-15
-3.900E+0	-70.218E-12
-3.800E+0	-8.702E-12
-3.700E+0	-1.535E-12
-3.600E+0	-310.200E-15
-3.500E+0	-80.000E-15
-3.400E+0	-8.930E-15
-3.300E+0	17.870E-15
-3.200E+0	47.340E-15
-3.100E+0	72.300E-15
-3.000E+0	96.230E-15
-2.900E+0	117.230E-15
-2.800E+0	138.270E-15
-2.700E+0	165.270E-15
-2.600E+0	184.950E-15
-2.500E+0	217.230E-15
-2.400E+0	265.670E-15
-2.300E+0	337.450E-15
-2.200E+0	464.310E-15
-2.100E+0	601.620E-15
-2.000E+0	704.520E-15
-1.900E+0	772.220E-15
-1.800E+0	820.750E-15
-1.700E+0	857.190E-15
-1.600E+0	891.130E-15
-1.500E+0	916.300E-15
-1.400E+0	927.380E-15
-1.300E+0	926.550E-15
-1.200E+0	920.410E-15
-1.100E+0	914.520E-15
-1.000E+0	906.250E-15
-900.000E-3	898.310E-15
-800.000E-3	896.830E-15
-700.000E-3	889.910E-15
-600.000E-3	897.760E-15
-500.000E-3	898.330E-15
-400.000E-3	900.110E-15
-300.000E-3	911.030E-15
-200.000E-3	914.650E-15
-100.000E-3	924.160E-15
0.000E+0	942.100E-15
100.000E-3	943.250E-15
200.000E-3	946.690E-15
300.000E-3	946.360E-15
400.000E-3	950.790E-15
500.000E-3	960.060E-15
600.000E-3	965.310E-15
700.000E-3	972.120E-15
800.000E-3	974.490E-15
900.000E-3	978.940E-15
1.000E+0	982.760E-15
1.100E+0	993.750E-15
1.200E+0	997.460E-15
1.300E+0	995.670E-15
1.400E+0	997.850E-15
1.500E+0	1.007E-12
1.600E+0	1.010E-12
1.700E+0	1.013E-12
1.800E+0	1.018E-12
1.900E+0	1.023E-12
2.000E+0	1.027E-12
2.100E+0	1.027E-12
2.200E+0	1.035E-12
2.300E+0	1.032E-12
2.400E+0	1.036E-12
2.500E+0	1.037E-12
2.600E+0	1.049E-12
2.700E+0	1.204E-12
2.800E+0	1.902E-12
2.900E+0	4.465E-12
3.000E+0	13.540E-12
3.100E+0	47.498E-12
3.200E+0	136.393E-12
3.300E+0	1.012E-9
3.400E+0	1.556E-9
3.500E+0	4.163E-9
3.600E+0	10.157E-9
3.700E+0	22.744E-9
3.800E+0	46.683E-9
3.900E+0	88.947E-9
4.000E+0	158.335E-9
4.100E+0	262.261E-9
4.200E+0	412.829E-9
4.300E+0	613.095E-9
4.400E+0	864.145E-9
4.500E+0	1.157E-6
4.600E+0	1.481E-6
4.700E+0	1.818E-6
4.800E+0	2.156E-6
4.900E+0	2.487E-6
5.000E+0	2.802E-6
5.100E+0	3.100E-6
5.200E+0	3.380E-6
5.300E+0	3.643E-6
5.400E+0	3.889E-6
5.500E+0	4.121E-6
5.600E+0	4.338E-6
5.700E+0	4.543E-6
5.800E+0	4.739E-6
5.900E+0	4.925E-6
6.000E+0	5.104E-6
6.100E+0	5.274E-6
6.200E+0	5.439E-6
6.300E+0	5.596E-6
6.400E+0	5.749E-6
6.500E+0	5.896E-6
6.600E+0	6.037E-6
6.700E+0	6.177E-6
6.800E+0	6.311E-6
6.900E+0	6.444E-6
7.000E+0	6.572E-6
7.100E+0	6.696E-6
7.200E+0	6.821E-6
7.300E+0	6.943E-6
7.400E+0	7.060E-6
7.500E+0	7.178E-6
7.600E+0	7.290E-6
7.700E+0	7.403E-6
7.800E+0	7.515E-6
7.900E+0	7.623E-6
8.000E+0	7.731E-6
8.100E+0	7.835E-6
8.200E+0	7.937E-6
8.300E+0	8.040E-6
8.400E+0	8.140E-6
8.500E+0	8.240E-6
8.600E+0	8.339E-6
8.700E+0	8.440E-6
8.800E+0	8.536E-6
8.900E+0	8.625E-6
9.000E+0	8.721E-6
9.100E+0	8.815E-6
9.200E+0	8.907E-6
9.300E+0	9.004E-6
