Extended_Flutes_23-Nov-20_10:44:49 AM	Right_PQC1_FETPSs_trans	
Temperature(C)= 19.4	Humidity(%)= 7.9	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	674.790E-15
-4.900E+0	464.700E-15
-4.800E+0	436.230E-15
-4.700E+0	443.990E-15
-4.600E+0	461.910E-15
-4.500E+0	473.540E-15
-4.400E+0	481.390E-15
-4.300E+0	493.350E-15
-4.200E+0	498.390E-15
-4.100E+0	509.780E-15
-4.000E+0	512.800E-15
-3.900E+0	517.820E-15
-3.800E+0	524.470E-15
-3.700E+0	530.730E-15
-3.600E+0	537.000E-15
-3.500E+0	542.200E-15
-3.400E+0	549.730E-15
-3.300E+0	551.300E-15
-3.200E+0	554.830E-15
-3.100E+0	558.300E-15
-3.000E+0	570.100E-15
-2.900E+0	574.370E-15
-2.800E+0	580.700E-15
-2.700E+0	589.770E-15
-2.600E+0	603.320E-15
-2.500E+0	620.750E-15
-2.400E+0	643.630E-15
-2.300E+0	699.750E-15
-2.200E+0	790.320E-15
-2.100E+0	899.490E-15
-2.000E+0	984.680E-15
-1.900E+0	1.040E-12
-1.800E+0	1.068E-12
-1.700E+0	1.107E-12
-1.600E+0	1.127E-12
-1.500E+0	1.139E-12
-1.400E+0	1.139E-12
-1.300E+0	1.139E-12
-1.200E+0	1.132E-12
-1.100E+0	1.126E-12
-1.000E+0	1.119E-12
-900.000E-3	1.115E-12
-800.000E-3	1.117E-12
-700.000E-3	1.115E-12
-600.000E-3	1.115E-12
-500.000E-3	1.115E-12
-400.000E-3	1.113E-12
-300.000E-3	1.113E-12
-200.000E-3	1.119E-12
-100.000E-3	1.118E-12
0.000E+0	1.132E-12
100.000E-3	1.126E-12
200.000E-3	1.120E-12
300.000E-3	1.126E-12
400.000E-3	1.119E-12
500.000E-3	1.118E-12
600.000E-3	1.118E-12
700.000E-3	1.119E-12
800.000E-3	1.121E-12
900.000E-3	1.124E-12
1.000E+0	1.125E-12
1.100E+0	1.126E-12
1.200E+0	1.129E-12
1.300E+0	1.129E-12
1.400E+0	1.134E-12
1.500E+0	1.135E-12
1.600E+0	1.133E-12
1.700E+0	1.142E-12
1.800E+0	1.149E-12
1.900E+0	1.163E-12
2.000E+0	1.174E-12
2.100E+0	1.200E-12
2.200E+0	1.233E-12
2.300E+0	1.303E-12
2.400E+0	1.414E-12
2.500E+0	1.629E-12
2.600E+0	2.024E-12
2.700E+0	2.904E-12
2.800E+0	5.176E-12
2.900E+0	11.210E-12
3.000E+0	30.513E-12
3.100E+0	84.218E-12
3.200E+0	748.866E-12
3.300E+0	892.315E-12
3.400E+0	2.512E-9
3.500E+0	6.548E-9
3.600E+0	15.715E-9
3.700E+0	34.655E-9
3.800E+0	70.054E-9
3.900E+0	131.544E-9
4.000E+0	227.393E-9
4.100E+0	370.822E-9
4.200E+0	567.104E-9
4.300E+0	816.176E-9
4.400E+0	1.112E-6
4.500E+0	1.440E-6
4.600E+0	1.785E-6
4.700E+0	2.127E-6
4.800E+0	2.465E-6
4.900E+0	2.783E-6
5.000E+0	3.083E-6
5.100E+0	3.365E-6
5.200E+0	3.627E-6
5.300E+0	3.874E-6
5.400E+0	4.105E-6
5.500E+0	4.321E-6
5.600E+0	4.525E-6
5.700E+0	4.720E-6
5.800E+0	4.904E-6
5.900E+0	5.081E-6
6.000E+0	5.249E-6
6.100E+0	5.412E-6
6.200E+0	5.568E-6
6.300E+0	5.719E-6
6.400E+0	5.863E-6
6.500E+0	6.004E-6
6.600E+0	6.142E-6
6.700E+0	6.275E-6
6.800E+0	6.406E-6
6.900E+0	6.531E-6
7.000E+0	6.656E-6
7.100E+0	6.777E-6
7.200E+0	6.896E-6
7.300E+0	7.010E-6
7.400E+0	7.127E-6
7.500E+0	7.238E-6
7.600E+0	7.348E-6
7.700E+0	7.455E-6
7.800E+0	7.562E-6
7.900E+0	7.666E-6
8.000E+0	7.770E-6
8.100E+0	7.872E-6
8.200E+0	7.975E-6
8.300E+0	8.074E-6
8.400E+0	8.173E-6
8.500E+0	8.273E-6
8.600E+0	8.369E-6
8.700E+0	8.463E-6
8.800E+0	8.556E-6
8.900E+0	8.649E-6
9.000E+0	8.741E-6
9.100E+0	8.834E-6
9.200E+0	8.926E-6
9.300E+0	9.014E-6
