Extended_Flutes_20-Nov-20_10:53:07 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 19.8	Humidity(%)= 8.6	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	-2.778E-12
-4.900E+0	-12.562E-12
-4.800E+0	-15.941E-12
-4.700E+0	-18.010E-12
-4.600E+0	-20.173E-12
-4.500E+0	-22.801E-12
-4.400E+0	-25.377E-12
-4.300E+0	-28.337E-12
-4.200E+0	-31.490E-12
-4.100E+0	-34.796E-12
-4.000E+0	-38.513E-12
-3.900E+0	-42.633E-12
-3.800E+0	-46.870E-12
-3.700E+0	-51.744E-12
-3.600E+0	-56.837E-12
-3.500E+0	-62.252E-12
-3.400E+0	-67.945E-12
-3.300E+0	-74.051E-12
-3.200E+0	-80.517E-12
-3.100E+0	-87.122E-12
-3.000E+0	-93.878E-12
-2.900E+0	-100.941E-12
-2.800E+0	-107.986E-12
-2.700E+0	-114.640E-12
-2.600E+0	-120.369E-12
-2.500E+0	-125.242E-12
-2.400E+0	-130.045E-12
-2.300E+0	-136.431E-12
-2.200E+0	-145.149E-12
-2.100E+0	-157.741E-12
-2.000E+0	-174.504E-12
-1.900E+0	-192.513E-12
-1.800E+0	-350.153E-12
-1.700E+0	-99.214E-12
-1.600E+0	-183.571E-12
-1.500E+0	-400.765E-12
-1.400E+0	-226.432E-12
-1.300E+0	-238.262E-12
-1.200E+0	-248.629E-12
-1.100E+0	-259.973E-12
-1.000E+0	-272.036E-12
-900.000E-3	-284.888E-12
-800.000E-3	-297.412E-12
-700.000E-3	-309.790E-12
-600.000E-3	-323.174E-12
-500.000E-3	-336.400E-12
-400.000E-3	-350.918E-12
-300.000E-3	-364.225E-12
-200.000E-3	-378.013E-12
-100.000E-3	-392.031E-12
0.000E+0	-400.016E-12
100.000E-3	-418.467E-12
200.000E-3	-432.152E-12
300.000E-3	-445.935E-12
400.000E-3	-459.662E-12
500.000E-3	-473.780E-12
600.000E-3	-485.756E-12
700.000E-3	-498.601E-12
800.000E-3	-511.583E-12
900.000E-3	-525.081E-12
1.000E+0	-535.200E-12
1.100E+0	-549.394E-12
1.200E+0	-561.591E-12
1.300E+0	-574.219E-12
1.400E+0	-585.221E-12
1.500E+0	-594.532E-12
1.600E+0	-606.758E-12
1.700E+0	-620.156E-12
1.800E+0	-628.364E-12
1.900E+0	-638.690E-12
2.000E+0	-646.633E-12
2.100E+0	-651.512E-12
2.200E+0	-652.991E-12
2.300E+0	-646.886E-12
2.400E+0	-629.530E-12
2.500E+0	-591.749E-12
2.600E+0	-511.849E-12
2.700E+0	-358.756E-12
2.800E+0	-22.335E-12
2.900E+0	679.381E-12
3.000E+0	1.657E-9
3.100E+0	3.965E-9
3.200E+0	8.564E-9
3.300E+0	17.546E-9
3.400E+0	34.704E-9
3.500E+0	65.601E-9
3.600E+0	118.310E-9
3.700E+0	203.520E-9
3.800E+0	327.643E-9
3.900E+0	504.019E-9
4.000E+0	732.982E-9
4.100E+0	1.013E-6
4.200E+0	1.332E-6
4.300E+0	1.674E-6
4.400E+0	2.025E-6
4.500E+0	2.367E-6
4.600E+0	2.699E-6
4.700E+0	3.012E-6
4.800E+0	3.307E-6
4.900E+0	3.583E-6
5.000E+0	3.843E-6
5.100E+0	4.087E-6
5.200E+0	4.313E-6
5.300E+0	4.531E-6
5.400E+0	4.734E-6
5.500E+0	4.927E-6
5.600E+0	5.113E-6
5.700E+0	5.291E-6
5.800E+0	5.462E-6
5.900E+0	5.623E-6
6.000E+0	5.782E-6
6.100E+0	5.934E-6
6.200E+0	6.081E-6
6.300E+0	6.225E-6
6.400E+0	6.365E-6
6.500E+0	6.498E-6
6.600E+0	6.631E-6
6.700E+0	6.760E-6
6.800E+0	6.888E-6
6.900E+0	7.010E-6
7.000E+0	7.133E-6
7.100E+0	7.253E-6
7.200E+0	7.369E-6
7.300E+0	7.486E-6
7.400E+0	7.598E-6
7.500E+0	7.706E-6
7.600E+0	7.815E-6
7.700E+0	7.928E-6
7.800E+0	8.035E-6
7.900E+0	8.142E-6
8.000E+0	8.243E-6
8.100E+0	8.346E-6
8.200E+0	8.449E-6
8.300E+0	8.547E-6
8.400E+0	8.647E-6
8.500E+0	8.746E-6
8.600E+0	8.847E-6
8.700E+0	8.942E-6
8.800E+0	9.036E-6
