Extended_Flutes_23-Nov-20_9:48:46 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 18.2	Humidity(%)= 21.3	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	775.760E-15
-4.900E+0	514.070E-15
-4.800E+0	492.770E-15
-4.700E+0	519.530E-15
-4.600E+0	539.820E-15
-4.500E+0	567.160E-15
-4.400E+0	585.350E-15
-4.300E+0	596.530E-15
-4.200E+0	609.350E-15
-4.100E+0	627.370E-15
-4.000E+0	636.450E-15
-3.900E+0	643.770E-15
-3.800E+0	657.560E-15
-3.700E+0	664.630E-15
-3.600E+0	672.110E-15
-3.500E+0	679.550E-15
-3.400E+0	687.790E-15
-3.300E+0	695.120E-15
-3.200E+0	705.100E-15
-3.100E+0	715.030E-15
-3.000E+0	719.810E-15
-2.900E+0	726.460E-15
-2.800E+0	736.910E-15
-2.700E+0	746.540E-15
-2.600E+0	762.180E-15
-2.500E+0	780.940E-15
-2.400E+0	809.460E-15
-2.300E+0	863.650E-15
-2.200E+0	957.040E-15
-2.100E+0	1.079E-12
-2.000E+0	1.159E-12
-1.900E+0	1.216E-12
-1.800E+0	1.251E-12
-1.700E+0	1.285E-12
-1.600E+0	1.309E-12
-1.500E+0	1.324E-12
-1.400E+0	1.323E-12
-1.300E+0	1.318E-12
-1.200E+0	1.312E-12
-1.100E+0	1.308E-12
-1.000E+0	1.307E-12
-900.000E-3	1.299E-12
-800.000E-3	1.302E-12
-700.000E-3	1.304E-12
-600.000E-3	1.304E-12
-500.000E-3	1.309E-12
-400.000E-3	1.307E-12
-300.000E-3	1.302E-12
-200.000E-3	1.314E-12
-100.000E-3	1.312E-12
0.000E+0	1.327E-12
100.000E-3	1.321E-12
200.000E-3	1.314E-12
300.000E-3	1.318E-12
400.000E-3	1.318E-12
500.000E-3	1.317E-12
600.000E-3	1.320E-12
700.000E-3	1.322E-12
800.000E-3	1.321E-12
900.000E-3	1.322E-12
1.000E+0	1.327E-12
1.100E+0	1.328E-12
1.200E+0	1.331E-12
1.300E+0	1.331E-12
1.400E+0	1.338E-12
1.500E+0	1.342E-12
1.600E+0	1.349E-12
1.700E+0	1.353E-12
1.800E+0	1.357E-12
1.900E+0	1.376E-12
2.000E+0	1.391E-12
2.100E+0	1.430E-12
2.200E+0	1.481E-12
2.300E+0	1.586E-12
2.400E+0	1.748E-12
2.500E+0	2.024E-12
2.600E+0	2.519E-12
2.700E+0	3.427E-12
2.800E+0	5.154E-12
2.900E+0	8.731E-12
3.000E+0	16.820E-12
3.100E+0	38.917E-12
3.200E+0	90.847E-12
3.300E+0	718.535E-12
3.400E+0	786.545E-12
3.500E+0	2.134E-9
3.600E+0	5.472E-9
3.700E+0	13.017E-9
3.800E+0	28.574E-9
3.900E+0	58.072E-9
4.000E+0	109.557E-9
4.100E+0	193.743E-9
4.200E+0	317.710E-9
4.300E+0	493.006E-9
4.400E+0	722.363E-9
4.500E+0	1.000E-6
4.600E+0	1.318E-6
4.700E+0	1.657E-6
4.800E+0	2.005E-6
4.900E+0	2.343E-6
5.000E+0	2.669E-6
5.100E+0	2.979E-6
5.200E+0	3.267E-6
5.300E+0	3.537E-6
5.400E+0	3.789E-6
5.500E+0	4.026E-6
5.600E+0	4.247E-6
5.700E+0	4.457E-6
5.800E+0	4.654E-6
5.900E+0	4.843E-6
6.000E+0	5.018E-6
6.100E+0	5.189E-6
6.200E+0	5.355E-6
6.300E+0	5.510E-6
6.400E+0	5.661E-6
6.500E+0	5.806E-6
6.600E+0	5.949E-6
6.700E+0	6.086E-6
6.800E+0	6.217E-6
6.900E+0	6.348E-6
7.000E+0	6.473E-6
7.100E+0	6.597E-6
7.200E+0	6.717E-6
7.300E+0	6.834E-6
7.400E+0	6.949E-6
7.500E+0	7.061E-6
7.600E+0	7.172E-6
7.700E+0	7.282E-6
7.800E+0	7.387E-6
7.900E+0	7.492E-6
8.000E+0	7.597E-6
8.100E+0	7.699E-6
8.200E+0	7.798E-6
8.300E+0	7.898E-6
8.400E+0	7.994E-6
8.500E+0	8.089E-6
8.600E+0	8.183E-6
8.700E+0	8.279E-6
8.800E+0	8.371E-6
8.900E+0	8.465E-6
9.000E+0	8.555E-6
9.100E+0	8.642E-6
9.200E+0	8.731E-6
9.300E+0	8.821E-6
9.400E+0	8.909E-6
9.500E+0	8.994E-6
9.600E+0	9.079E-6
