Extended_Flutes_19-Nov-20_4:15:14 PM	Right_PQC1_FETPSs_trans	
Temperature(C)= 22.2	Humidity(%)= 7.2	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	891.930E-15
-4.900E+0	659.930E-15
-4.800E+0	624.740E-15
-4.700E+0	628.330E-15
-4.600E+0	639.830E-15
-4.500E+0	640.900E-15
-4.400E+0	650.620E-15
-4.300E+0	658.060E-15
-4.200E+0	665.720E-15
-4.100E+0	665.120E-15
-4.000E+0	665.340E-15
-3.900E+0	680.260E-15
-3.800E+0	680.910E-15
-3.700E+0	684.710E-15
-3.600E+0	686.270E-15
-3.500E+0	690.350E-15
-3.400E+0	696.110E-15
-3.300E+0	697.800E-15
-3.200E+0	694.240E-15
-3.100E+0	705.220E-15
-3.000E+0	713.210E-15
-2.900E+0	723.930E-15
-2.800E+0	728.420E-15
-2.700E+0	737.640E-15
-2.600E+0	752.160E-15
-2.500E+0	783.130E-15
-2.400E+0	821.470E-15
-2.300E+0	908.620E-15
-2.200E+0	1.049E-12
-2.100E+0	1.219E-12
-2.000E+0	1.339E-12
-1.900E+0	1.413E-12
-1.800E+0	1.455E-12
-1.700E+0	1.511E-12
-1.600E+0	1.539E-12
-1.500E+0	1.553E-12
-1.400E+0	1.551E-12
-1.300E+0	1.541E-12
-1.200E+0	1.530E-12
-1.100E+0	1.516E-12
-1.000E+0	1.503E-12
-900.000E-3	1.501E-12
-800.000E-3	1.498E-12
-700.000E-3	1.492E-12
-600.000E-3	1.495E-12
-500.000E-3	1.495E-12
-400.000E-3	1.492E-12
-300.000E-3	1.492E-12
-200.000E-3	1.493E-12
-100.000E-3	1.493E-12
0.000E+0	1.508E-12
100.000E-3	1.498E-12
200.000E-3	1.496E-12
300.000E-3	1.498E-12
400.000E-3	1.497E-12
500.000E-3	1.501E-12
600.000E-3	1.497E-12
700.000E-3	1.497E-12
800.000E-3	1.500E-12
900.000E-3	1.500E-12
1.000E+0	1.501E-12
1.100E+0	1.491E-12
1.200E+0	1.493E-12
1.300E+0	1.493E-12
1.400E+0	1.489E-12
1.500E+0	1.494E-12
1.600E+0	1.501E-12
1.700E+0	1.505E-12
1.800E+0	1.506E-12
1.900E+0	1.496E-12
2.000E+0	1.479E-12
2.100E+0	1.462E-12
2.200E+0	1.417E-12
2.300E+0	1.334E-12
2.400E+0	1.208E-12
2.500E+0	971.150E-15
2.600E+0	683.270E-15
2.700E+0	450.370E-15
2.800E+0	1.120E-12
2.900E+0	5.592E-12
3.000E+0	25.849E-12
3.100E+0	90.526E-12
3.200E+0	868.403E-12
3.300E+0	1.154E-9
3.400E+0	3.207E-9
3.500E+0	8.122E-9
3.600E+0	18.687E-9
3.700E+0	39.590E-9
3.800E+0	77.241E-9
3.900E+0	140.843E-9
4.000E+0	237.659E-9
4.100E+0	380.485E-9
4.200E+0	574.196E-9
4.300E+0	818.112E-9
4.400E+0	1.107E-6
4.500E+0	1.427E-6
4.600E+0	1.763E-6
4.700E+0	2.099E-6
4.800E+0	2.424E-6
4.900E+0	2.735E-6
5.000E+0	3.027E-6
5.100E+0	3.299E-6
5.200E+0	3.552E-6
5.300E+0	3.789E-6
5.400E+0	4.011E-6
5.500E+0	4.220E-6
5.600E+0	4.417E-6
5.700E+0	4.604E-6
5.800E+0	4.782E-6
5.900E+0	4.951E-6
6.000E+0	5.111E-6
6.100E+0	5.269E-6
6.200E+0	5.418E-6
6.300E+0	5.562E-6
6.400E+0	5.701E-6
6.500E+0	5.834E-6
6.600E+0	5.966E-6
6.700E+0	6.090E-6
6.800E+0	6.215E-6
6.900E+0	6.333E-6
7.000E+0	6.455E-6
7.100E+0	6.568E-6
7.200E+0	6.680E-6
7.300E+0	6.788E-6
7.400E+0	6.897E-6
7.500E+0	7.003E-6
7.600E+0	7.108E-6
7.700E+0	7.207E-6
7.800E+0	7.306E-6
7.900E+0	7.404E-6
8.000E+0	7.501E-6
8.100E+0	7.599E-6
8.200E+0	7.695E-6
8.300E+0	7.790E-6
8.400E+0	7.881E-6
8.500E+0	7.973E-6
8.600E+0	8.067E-6
8.700E+0	8.158E-6
8.800E+0	8.242E-6
8.900E+0	8.327E-6
9.000E+0	8.412E-6
9.100E+0	8.501E-6
9.200E+0	8.584E-6
9.300E+0	8.667E-6
9.400E+0	8.747E-6
9.500E+0	8.829E-6
9.600E+0	8.910E-6
9.700E+0	8.993E-6
9.800E+0	9.073E-6
