Extended_Flutes_17-Nov-20_2:35:19 PM	Left_PQC3_DiodeHalf_CV	
Temperature(C)= 21.3	Humidity(%)= 7.9	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 100.000E+3	Settling_time(s) = 0.5	
		
Voltage (V)	Capacitance (F)
0.000E+0	118.100E-12
-5.000E+0	23.160E-12
-10.000E+0	17.162E-12
-15.000E+0	14.602E-12
-20.000E+0	13.020E-12
-25.000E+0	11.784E-12
-30.000E+0	10.932E-12
-35.000E+0	10.225E-12
-40.000E+0	9.684E-12
-45.000E+0	9.156E-12
-50.000E+0	8.686E-12
-55.000E+0	8.268E-12
-60.000E+0	7.863E-12
-65.000E+0	7.482E-12
-70.000E+0	6.983E-12
-75.000E+0	6.730E-12
-80.000E+0	6.720E-12
-85.000E+0	6.713E-12
-90.000E+0	6.513E-12
-95.000E+0	6.326E-12
-100.000E+0	6.262E-12
-105.000E+0	6.153E-12
-110.000E+0	6.032E-12
-115.000E+0	5.923E-12
-120.000E+0	5.799E-12
-125.000E+0	5.675E-12
-130.000E+0	5.589E-12
-135.000E+0	5.544E-12
-140.000E+0	5.488E-12
-145.000E+0	5.440E-12
-150.000E+0	5.401E-12
-155.000E+0	5.332E-12
-160.000E+0	5.324E-12
-165.000E+0	5.255E-12
-170.000E+0	5.227E-12
-175.000E+0	5.166E-12
-180.000E+0	5.136E-12
-185.000E+0	5.098E-12
-190.000E+0	5.071E-12
-195.000E+0	5.022E-12
-200.000E+0	4.971E-12
-205.000E+0	4.969E-12
-210.000E+0	4.918E-12
-215.000E+0	4.887E-12
-220.000E+0	4.862E-12
-225.000E+0	4.860E-12
-230.000E+0	4.798E-12
-235.000E+0	4.769E-12
-240.000E+0	4.798E-12
-245.000E+0	4.752E-12
-250.000E+0	4.745E-12
-255.000E+0	4.747E-12
-260.000E+0	4.735E-12
-265.000E+0	4.729E-12
-270.000E+0	4.806E-12
-275.000E+0	4.750E-12
-280.000E+0	4.707E-12
-285.000E+0	4.765E-12
-290.000E+0	4.761E-12
-295.000E+0	4.733E-12
-300.000E+0	4.787E-12
-305.000E+0	4.750E-12
-310.000E+0	4.766E-12
-315.000E+0	4.738E-12
-320.000E+0	4.758E-12
-325.000E+0	4.769E-12
-330.000E+0	4.760E-12
-335.000E+0	4.737E-12
-340.000E+0	4.737E-12
-345.000E+0	4.775E-12
-350.000E+0	4.763E-12
-355.000E+0	4.764E-12
-360.000E+0	4.747E-12
-365.000E+0	4.762E-12
-370.000E+0	4.769E-12
-375.000E+0	4.799E-12
-380.000E+0	4.753E-12
-385.000E+0	4.750E-12
-390.000E+0	4.771E-12
-395.000E+0	4.798E-12
-400.000E+0	4.798E-12
-405.000E+0	4.803E-12
-410.000E+0	4.757E-12
-415.000E+0	4.744E-12
-420.000E+0	4.784E-12
-425.000E+0	4.760E-12
-430.000E+0	4.795E-12
-435.000E+0	4.749E-12
-440.000E+0	4.776E-12
-445.000E+0	4.799E-12
-450.000E+0	4.770E-12
-455.000E+0	4.782E-12
-460.000E+0	4.778E-12
-465.000E+0	4.790E-12
-470.000E+0	4.712E-12
-475.000E+0	4.772E-12
-480.000E+0	4.851E-12
-485.000E+0	4.732E-12
-490.000E+0	4.728E-12
-495.000E+0	4.688E-12
-500.000E+0	4.724E-12
