Extended_Flutes_18-Nov-20_3:32:06 PM	Right_PQC3_DiodeHalf_CV	
Temperature(C)= 23.0	Humidity(%)= 6.0	AC Amplitude(V)= 250.000E-3
AC Frequency(Hz) = 100.000E+3	Settling_time(s) = 0.5	
		
Voltage (V)	Capacitance (F)
0.000E+0	122.160E-12
-5.000E+0	25.110E-12
-10.000E+0	18.620E-12
-15.000E+0	15.586E-12
-20.000E+0	13.839E-12
-25.000E+0	12.588E-12
-30.000E+0	11.599E-12
-35.000E+0	10.792E-12
-40.000E+0	10.132E-12
-45.000E+0	9.598E-12
-50.000E+0	9.101E-12
-55.000E+0	8.676E-12
-60.000E+0	8.194E-12
-65.000E+0	7.763E-12
-70.000E+0	7.400E-12
-75.000E+0	7.005E-12
-80.000E+0	6.651E-12
-85.000E+0	6.352E-12
-90.000E+0	6.184E-12
-95.000E+0	6.140E-12
-100.000E+0	6.303E-12
-105.000E+0	6.190E-12
-110.000E+0	6.082E-12
-115.000E+0	5.903E-12
-120.000E+0	5.837E-12
-125.000E+0	5.727E-12
-130.000E+0	5.667E-12
-135.000E+0	5.625E-12
-140.000E+0	5.546E-12
-145.000E+0	5.483E-12
-150.000E+0	5.398E-12
-155.000E+0	5.302E-12
-160.000E+0	5.278E-12
-165.000E+0	5.239E-12
-170.000E+0	5.194E-12
-175.000E+0	5.156E-12
-180.000E+0	5.108E-12
-185.000E+0	5.073E-12
-190.000E+0	5.048E-12
-195.000E+0	5.008E-12
-200.000E+0	4.958E-12
-205.000E+0	4.916E-12
-210.000E+0	4.819E-12
-215.000E+0	4.848E-12
-220.000E+0	4.853E-12
-225.000E+0	4.818E-12
-230.000E+0	4.787E-12
-235.000E+0	4.753E-12
-240.000E+0	4.754E-12
-245.000E+0	4.782E-12
-250.000E+0	4.708E-12
-255.000E+0	4.744E-12
-260.000E+0	4.795E-12
-265.000E+0	4.773E-12
-270.000E+0	4.743E-12
-275.000E+0	4.740E-12
-280.000E+0	4.787E-12
-285.000E+0	4.764E-12
-290.000E+0	4.721E-12
-295.000E+0	4.726E-12
-300.000E+0	4.755E-12
-305.000E+0	4.727E-12
-310.000E+0	4.744E-12
-315.000E+0	4.767E-12
-320.000E+0	4.763E-12
-325.000E+0	4.763E-12
-330.000E+0	4.739E-12
-335.000E+0	4.774E-12
-340.000E+0	4.756E-12
-345.000E+0	4.753E-12
-350.000E+0	4.777E-12
-355.000E+0	4.754E-12
-360.000E+0	4.778E-12
-365.000E+0	4.774E-12
-370.000E+0	4.756E-12
-375.000E+0	4.777E-12
-380.000E+0	4.738E-12
-385.000E+0	4.806E-12
-390.000E+0	4.759E-12
-395.000E+0	4.756E-12
-400.000E+0	4.757E-12
-405.000E+0	4.765E-12
-410.000E+0	4.764E-12
-415.000E+0	4.759E-12
-420.000E+0	4.766E-12
-425.000E+0	4.779E-12
-430.000E+0	4.794E-12
-435.000E+0	4.751E-12
-440.000E+0	4.749E-12
-445.000E+0	4.716E-12
-450.000E+0	4.751E-12
-455.000E+0	4.819E-12
-460.000E+0	4.774E-12
-465.000E+0	4.747E-12
-470.000E+0	4.748E-12
-475.000E+0	4.803E-12
-480.000E+0	4.752E-12
-485.000E+0	4.769E-12
-490.000E+0	4.793E-12
-495.000E+0	4.756E-12
-500.000E+0	4.766E-12
