Extended_Flutes_23-Nov-20_9:48:46 AM	Left_PQC1_DiodeQuarter_IV	
Temperature(C)= 18.6	Humidity(%)= 13.8	Bias(V)= 0.000E+0
Current_Limit(A) = 15.000E-6	Settling_time(s) = 1.0	
		
Voltage (V)	Current (A)
0.000E+0	611.785E-9
-10.000E+0	1.033E-6
-20.000E+0	1.111E-6
-30.000E+0	968.882E-9
-40.000E+0	727.903E-9
-50.000E+0	459.405E-9
-60.000E+0	207.942E-9
-70.000E+0	20.841E-9
-80.000E+0	18.344E-12
-90.000E+0	8.871E-12
-100.000E+0	7.859E-12
-110.000E+0	6.333E-12
-120.000E+0	7.064E-12
-130.000E+0	7.151E-12
-140.000E+0	7.165E-12
-150.000E+0	7.250E-12
-160.000E+0	7.269E-12
-170.000E+0	7.302E-12
-180.000E+0	7.404E-12
-190.000E+0	7.504E-12
-200.000E+0	7.579E-12
-210.000E+0	7.656E-12
-220.000E+0	7.751E-12
-230.000E+0	7.786E-12
-240.000E+0	7.846E-12
-250.000E+0	7.914E-12
-260.000E+0	7.984E-12
-270.000E+0	7.999E-12
-280.000E+0	8.034E-12
-290.000E+0	8.106E-12
-300.000E+0	8.137E-12
-310.000E+0	10.618E-12
-320.000E+0	7.715E-12
-330.000E+0	8.339E-12
-340.000E+0	8.626E-12
-350.000E+0	9.083E-12
-360.000E+0	9.848E-12
-370.000E+0	10.662E-12
-380.000E+0	13.785E-12
-390.000E+0	17.523E-12
-400.000E+0	24.460E-12
-410.000E+0	33.787E-12
-420.000E+0	46.390E-12
-430.000E+0	61.828E-12
-440.000E+0	81.202E-12
-450.000E+0	100.577E-12
-460.000E+0	122.998E-12
-470.000E+0	148.168E-12
-480.000E+0	176.848E-12
-490.000E+0	209.286E-12
-500.000E+0	240.357E-12
-510.000E+0	282.735E-12
-520.000E+0	327.362E-12
-530.000E+0	379.292E-12
-540.000E+0	436.746E-12
-550.000E+0	502.188E-12
-560.000E+0	575.503E-12
-570.000E+0	656.270E-12
-580.000E+0	751.910E-12
-590.000E+0	855.878E-12
-600.000E+0	969.963E-12
-610.000E+0	1.099E-9
-620.000E+0	1.241E-9
-630.000E+0	1.393E-9
-640.000E+0	1.557E-9
-650.000E+0	1.603E-9
-660.000E+0	1.447E-9
-670.000E+0	1.321E-9
-680.000E+0	1.220E-9
-690.000E+0	1.138E-9
-700.000E+0	1.072E-9
