Extended_Flutes_20-Nov-20_10:53:07 AM	Left_PQC2_DielSW_IV	
Temperature(C)= 20.3	Humidity(%)= 6.9	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	8.901E-12
10.000E+0	13.974E-12
20.000E+0	20.883E-12
30.000E+0	22.869E-12
40.000E+0	23.580E-12
50.000E+0	24.144E-12
60.000E+0	24.683E-12
70.000E+0	25.386E-12
80.000E+0	25.645E-12
90.000E+0	23.948E-12
100.000E+0	24.157E-12
110.000E+0	25.435E-12
120.000E+0	27.400E-12
130.000E+0	30.369E-12
140.000E+0	36.716E-12
150.000E+0	50.507E-12
160.000E+0	78.325E-12
170.000E+0	126.293E-12
180.000E+0	19.325E-12
190.000E+0	878.612E-12
200.000E+0	807.079E-12
