Extended_Flutes_23-Nov-20_9:48:46 AM	Left_PQC2_DielNW_IV	
Temperature(C)= 18.9	Humidity(%)= 9.6	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	2.602E-12
10.000E+0	14.216E-12
20.000E+0	21.101E-12
30.000E+0	22.766E-12
40.000E+0	23.123E-12
50.000E+0	23.349E-12
60.000E+0	23.531E-12
70.000E+0	23.636E-12
80.000E+0	21.204E-12
90.000E+0	20.040E-12
100.000E+0	15.270E-12
110.000E+0	14.541E-12
120.000E+0	14.547E-12
130.000E+0	14.326E-12
140.000E+0	14.628E-12
150.000E+0	14.945E-12
160.000E+0	15.445E-12
170.000E+0	22.669E-12
180.000E+0	42.764E-12
190.000E+0	167.099E-12
200.000E+0	707.138E-12
