Extended_Flutes_18-Nov-20_1:04:58 PM	Right_PQC2_DielNE_IV	
Temperature(C)= 22.2	Humidity(%)= 6.5	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	8.809E-12
10.000E+0	30.432E-12
20.000E+0	72.346E-12
30.000E+0	105.598E-12
40.000E+0	118.707E-12
50.000E+0	122.856E-12
60.000E+0	123.147E-12
70.000E+0	124.015E-12
80.000E+0	124.740E-12
90.000E+0	125.307E-12
100.000E+0	126.180E-12
110.000E+0	127.558E-12
120.000E+0	128.092E-12
130.000E+0	128.850E-12
140.000E+0	130.035E-12
150.000E+0	130.569E-12
160.000E+0	131.221E-12
170.000E+0	136.301E-12
180.000E+0	167.803E-12
190.000E+0	289.265E-12
200.000E+0	707.281E-12
