Extended_Flutes_17-Nov-20_5:48:21 PM	Right_PQC2_DielSW_IV	
Temperature(C)= 22.9	Humidity(%)= 6.2	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	-4.965E-12
10.000E+0	10.667E-12
20.000E+0	13.996E-12
30.000E+0	20.879E-12
40.000E+0	22.944E-12
50.000E+0	23.734E-12
60.000E+0	24.669E-12
70.000E+0	25.522E-12
80.000E+0	25.135E-12
90.000E+0	24.090E-12
100.000E+0	24.599E-12
110.000E+0	25.876E-12
120.000E+0	27.880E-12
130.000E+0	30.675E-12
140.000E+0	36.723E-12
150.000E+0	50.055E-12
160.000E+0	77.497E-12
170.000E+0	124.596E-12
180.000E+0	50.440E-12
190.000E+0	229.948E-12
200.000E+0	603.985E-12
