Extended_Flutes_18-Nov-20_1:04:58 PM	Right_PQC2_DielSW_IV	
Temperature(C)= 22.2	Humidity(%)= 6.4	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	5.576E-12
10.000E+0	12.479E-12
20.000E+0	14.390E-12
30.000E+0	21.092E-12
40.000E+0	23.099E-12
50.000E+0	23.946E-12
60.000E+0	24.782E-12
70.000E+0	25.553E-12
80.000E+0	25.753E-12
90.000E+0	24.477E-12
100.000E+0	24.801E-12
110.000E+0	25.967E-12
120.000E+0	27.862E-12
130.000E+0	30.504E-12
140.000E+0	36.524E-12
150.000E+0	49.805E-12
160.000E+0	77.472E-12
170.000E+0	126.253E-12
180.000E+0	50.843E-12
190.000E+0	243.293E-12
200.000E+0	624.525E-12
