Extended_Flutes_20-Nov-20_5:25:05 PM	Right_PQC2_DielSW_IV	
Temperature(C)= 22.1	Humidity(%)= 11.2	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	-5.581E-12
10.000E+0	11.427E-12
20.000E+0	20.011E-12
30.000E+0	22.378E-12
40.000E+0	23.362E-12
50.000E+0	23.988E-12
60.000E+0	24.573E-12
70.000E+0	25.272E-12
80.000E+0	25.185E-12
90.000E+0	23.807E-12
100.000E+0	24.195E-12
110.000E+0	25.548E-12
120.000E+0	27.527E-12
130.000E+0	30.028E-12
140.000E+0	36.089E-12
150.000E+0	48.570E-12
160.000E+0	75.141E-12
170.000E+0	123.738E-12
180.000E+0	45.968E-12
190.000E+0	779.751E-12
200.000E+0	898.678E-12
