Extended_Flutes_20-Nov-20_4:17:55 PM	Left_PQC2_DielSW_IV	
Temperature(C)= 22.0	Humidity(%)= 7.5	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	7.316E-12
10.000E+0	13.205E-12
20.000E+0	20.353E-12
30.000E+0	22.549E-12
40.000E+0	23.497E-12
50.000E+0	24.331E-12
60.000E+0	24.802E-12
70.000E+0	25.416E-12
80.000E+0	25.786E-12
90.000E+0	24.234E-12
100.000E+0	23.958E-12
110.000E+0	25.622E-12
120.000E+0	27.750E-12
130.000E+0	30.694E-12
140.000E+0	37.219E-12
150.000E+0	51.143E-12
160.000E+0	79.515E-12
170.000E+0	127.815E-12
180.000E+0	44.856E-12
190.000E+0	260.002E-12
200.000E+0	833.980E-12
