Extended_Flutes_13-Nov-20_3:24:32 PM	Right_PQC2_DielSW_IV	
Temperature(C)= 23.5	Humidity(%)= 6.5	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
0.000E+0	961.010E-15
10.000E+0	11.566E-12
20.000E+0	14.060E-12
30.000E+0	20.880E-12
40.000E+0	22.961E-12
50.000E+0	23.927E-12
60.000E+0	24.692E-12
70.000E+0	25.482E-12
80.000E+0	23.970E-12
90.000E+0	23.713E-12
100.000E+0	24.559E-12
110.000E+0	25.966E-12
120.000E+0	28.210E-12
130.000E+0	31.392E-12
140.000E+0	38.639E-12
150.000E+0	54.388E-12
160.000E+0	85.695E-12
170.000E+0	138.206E-12
180.000E+0	41.637E-12
190.000E+0	246.003E-12
200.000E+0	651.330E-12
