Extended_Flutes_12-Nov-20_1:23:34 PM	Left_PQC2_GCD_IV	
Temperature(C)= 21.9	Humidity(%)= 10.3	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	-2.942E-12
-14.900E+0	478.960E-15
-14.800E+0	1.139E-12
-14.700E+0	1.320E-12
-14.600E+0	1.401E-12
-14.500E+0	1.455E-12
-14.400E+0	1.482E-12
-14.300E+0	1.506E-12
-14.200E+0	1.515E-12
-14.100E+0	1.553E-12
-14.000E+0	1.575E-12
-13.900E+0	1.589E-12
-13.800E+0	1.589E-12
-13.700E+0	1.597E-12
-13.600E+0	1.622E-12
-13.500E+0	1.657E-12
-13.400E+0	1.605E-12
-13.300E+0	1.681E-12
-13.200E+0	1.684E-12
-13.100E+0	1.699E-12
-13.000E+0	1.691E-12
-12.900E+0	1.699E-12
-12.800E+0	1.669E-12
-12.700E+0	1.702E-12
-12.600E+0	1.701E-12
-12.500E+0	1.710E-12
-12.400E+0	1.763E-12
-12.300E+0	1.742E-12
-12.200E+0	1.751E-12
-12.100E+0	1.756E-12
-12.000E+0	1.766E-12
-11.900E+0	1.772E-12
-11.800E+0	1.827E-12
-11.700E+0	1.782E-12
-11.600E+0	1.805E-12
-11.500E+0	1.836E-12
-11.400E+0	1.864E-12
-11.300E+0	1.829E-12
-11.200E+0	1.843E-12
-11.100E+0	1.835E-12
-11.000E+0	1.827E-12
-10.900E+0	1.861E-12
-10.800E+0	1.868E-12
-10.700E+0	1.872E-12
-10.600E+0	1.902E-12
-10.500E+0	1.915E-12
-10.400E+0	1.943E-12
-10.300E+0	1.937E-12
-10.200E+0	1.975E-12
-10.100E+0	1.983E-12
-10.000E+0	1.992E-12
-9.900E+0	2.007E-12
-9.800E+0	2.064E-12
-9.700E+0	2.091E-12
-9.600E+0	2.153E-12
-9.500E+0	2.116E-12
-9.400E+0	2.161E-12
-9.300E+0	2.226E-12
-9.200E+0	2.263E-12
-9.100E+0	2.296E-12
-9.000E+0	2.346E-12
