Extended_Flutes_23-Nov-20_10:44:49 AM	Right_PQC2_GCD_IV	
Temperature(C)= 19.7	Humidity(%)= 11.2	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	5.798E-12
-14.900E+0	2.368E-12
-14.800E+0	1.702E-12
-14.700E+0	1.613E-12
-14.600E+0	1.597E-12
-14.500E+0	1.589E-12
-14.400E+0	1.604E-12
-14.300E+0	1.607E-12
-14.200E+0	1.600E-12
-14.100E+0	1.623E-12
-14.000E+0	1.589E-12
-13.900E+0	1.696E-12
-13.800E+0	1.608E-12
-13.700E+0	1.597E-12
-13.600E+0	1.604E-12
-13.500E+0	1.615E-12
-13.400E+0	1.614E-12
-13.300E+0	1.638E-12
-13.200E+0	1.628E-12
-13.100E+0	1.612E-12
-13.000E+0	1.606E-12
-12.900E+0	1.599E-12
-12.800E+0	1.590E-12
-12.700E+0	1.612E-12
-12.600E+0	1.609E-12
-12.500E+0	1.597E-12
-12.400E+0	1.598E-12
-12.300E+0	1.614E-12
-12.200E+0	1.611E-12
-12.100E+0	1.599E-12
-12.000E+0	1.594E-12
-11.900E+0	1.606E-12
-11.800E+0	1.599E-12
-11.700E+0	1.594E-12
-11.600E+0	1.585E-12
-11.500E+0	1.589E-12
-11.400E+0	1.621E-12
-11.300E+0	1.602E-12
-11.200E+0	1.623E-12
-11.100E+0	1.607E-12
-11.000E+0	1.620E-12
-10.900E+0	1.635E-12
-10.800E+0	1.629E-12
-10.700E+0	1.630E-12
-10.600E+0	1.642E-12
-10.500E+0	1.630E-12
-10.400E+0	1.643E-12
-10.300E+0	1.663E-12
-10.200E+0	1.673E-12
-10.100E+0	1.671E-12
-10.000E+0	1.672E-12
-9.900E+0	1.684E-12
-9.800E+0	1.689E-12
-9.700E+0	1.690E-12
-9.600E+0	1.747E-12
-9.500E+0	1.724E-12
-9.400E+0	1.744E-12
-9.300E+0	1.751E-12
-9.200E+0	1.784E-12
-9.100E+0	1.817E-12
-9.000E+0	1.815E-12
-8.900E+0	1.836E-12
-8.800E+0	1.865E-12
-8.700E+0	1.905E-12
-8.600E+0	1.941E-12
-8.500E+0	2.000E-12
-8.400E+0	2.062E-12
-8.300E+0	2.115E-12
-8.200E+0	2.212E-12
-8.100E+0	2.266E-12
-8.000E+0	2.364E-12
-7.900E+0	2.491E-12
-7.800E+0	2.646E-12
-7.700E+0	2.877E-12
-7.600E+0	3.188E-12
-7.500E+0	3.734E-12
-7.400E+0	4.263E-12
-7.300E+0	4.472E-12
-7.200E+0	4.586E-12
-7.100E+0	4.779E-12
-7.000E+0	4.926E-12
-6.900E+0	4.824E-12
-6.800E+0	4.872E-12
-6.700E+0	4.885E-12
-6.600E+0	4.879E-12
-6.500E+0	4.884E-12
-6.400E+0	4.870E-12
-6.300E+0	4.845E-12
-6.200E+0	4.863E-12
-6.100E+0	4.821E-12
-6.000E+0	4.831E-12
-5.900E+0	4.782E-12
-5.800E+0	4.791E-12
-5.700E+0	4.755E-12
-5.600E+0	4.706E-12
-5.500E+0	4.744E-12
-5.400E+0	4.740E-12
-5.300E+0	4.724E-12
-5.200E+0	4.665E-12
-5.100E+0	4.704E-12
-5.000E+0	4.653E-12
-4.900E+0	4.631E-12
-4.800E+0	4.621E-12
-4.700E+0	4.708E-12
-4.600E+0	4.614E-12
-4.500E+0	4.590E-12
-4.400E+0	4.596E-12
-4.300E+0	4.582E-12
-4.200E+0	4.636E-12
-4.100E+0	4.607E-12
-4.000E+0	4.553E-12
-3.900E+0	4.554E-12
-3.800E+0	4.530E-12
-3.700E+0	4.529E-12
-3.600E+0	4.526E-12
-3.500E+0	4.506E-12
-3.400E+0	4.502E-12
-3.300E+0	4.466E-12
-3.200E+0	4.462E-12
-3.100E+0	4.502E-12
-3.000E+0	4.360E-12
-2.900E+0	4.405E-12
-2.800E+0	4.382E-12
-2.700E+0	4.334E-12
-2.600E+0	4.345E-12
-2.500E+0	4.292E-12
-2.400E+0	4.270E-12
-2.300E+0	4.195E-12
-2.200E+0	4.086E-12
-2.100E+0	3.882E-12
-2.000E+0	3.555E-12
-1.900E+0	2.708E-12
-1.800E+0	1.614E-12
-1.700E+0	1.058E-12
-1.600E+0	746.560E-15
-1.500E+0	382.230E-15
-1.400E+0	162.450E-15
-1.300E+0	47.000E-15
-1.200E+0	-23.260E-15
-1.100E+0	-78.560E-15
-1.000E+0	-67.790E-15
-900.000E-3	-105.730E-15
-800.000E-3	-141.080E-15
-700.000E-3	-151.980E-15
-600.000E-3	-150.310E-15
-500.000E-3	-186.340E-15
-400.000E-3	-113.940E-15
-300.000E-3	-159.670E-15
-200.000E-3	-164.440E-15
-100.000E-3	-147.110E-15
0.000E+0	-139.540E-15
100.000E-3	-164.440E-15
200.000E-3	-202.310E-15
300.000E-3	-192.890E-15
400.000E-3	-205.570E-15
500.000E-3	-212.710E-15
600.000E-3	-230.430E-15
700.000E-3	-215.540E-15
800.000E-3	-218.510E-15
900.000E-3	-232.010E-15
1.000E+0	-252.490E-15
1.100E+0	-165.430E-15
1.200E+0	-173.020E-15
1.300E+0	-209.670E-15
1.400E+0	-228.060E-15
1.500E+0	-141.330E-15
1.600E+0	-216.710E-15
1.700E+0	-252.810E-15
1.800E+0	-169.660E-15
1.900E+0	-173.420E-15
2.000E+0	-159.730E-15
2.100E+0	-247.820E-15
2.200E+0	-217.870E-15
2.300E+0	-264.080E-15
2.400E+0	-274.000E-15
2.500E+0	-264.380E-15
2.600E+0	-272.070E-15
2.700E+0	-280.530E-15
2.800E+0	-182.600E-15
2.900E+0	-201.520E-15
3.000E+0	-269.360E-15
3.100E+0	-242.800E-15
3.200E+0	-278.690E-15
3.300E+0	-235.220E-15
3.400E+0	-170.440E-15
3.500E+0	-241.070E-15
3.600E+0	-260.460E-15
3.700E+0	-202.800E-15
3.800E+0	-240.360E-15
3.900E+0	-251.550E-15
4.000E+0	-246.530E-15
4.100E+0	-254.820E-15
4.200E+0	-261.520E-15
4.300E+0	-250.570E-15
4.400E+0	-250.540E-15
4.500E+0	-259.370E-15
4.600E+0	-249.820E-15
4.700E+0	-278.100E-15
4.800E+0	-256.180E-15
4.900E+0	-231.480E-15
5.000E+0	-233.420E-15
