Extended_Flutes_17-Nov-20_3:30:54 PM	Right_PQC2_GCD_IV	
Temperature(C)= 22.0	Humidity(%)= 6.7	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	-1.135E-12
-14.900E+0	1.852E-12
-14.800E+0	2.448E-12
-14.700E+0	2.557E-12
-14.600E+0	2.612E-12
-14.500E+0	2.605E-12
-14.400E+0	2.621E-12
-14.300E+0	2.640E-12
-14.200E+0	2.639E-12
-14.100E+0	2.642E-12
-14.000E+0	2.645E-12
-13.900E+0	2.652E-12
-13.800E+0	2.697E-12
-13.700E+0	2.605E-12
-13.600E+0	2.622E-12
-13.500E+0	2.626E-12
-13.400E+0	2.635E-12
-13.300E+0	2.656E-12
-13.200E+0	2.638E-12
-13.100E+0	2.633E-12
-13.000E+0	2.626E-12
-12.900E+0	2.615E-12
-12.800E+0	2.630E-12
-12.700E+0	2.617E-12
-12.600E+0	2.609E-12
-12.500E+0	2.603E-12
-12.400E+0	2.603E-12
-12.300E+0	2.604E-12
-12.200E+0	2.599E-12
-12.100E+0	2.602E-12
-12.000E+0	2.600E-12
-11.900E+0	2.590E-12
-11.800E+0	2.600E-12
-11.700E+0	2.589E-12
-11.600E+0	2.588E-12
-11.500E+0	2.591E-12
-11.400E+0	2.613E-12
-11.300E+0	2.595E-12
-11.200E+0	2.593E-12
-11.100E+0	2.601E-12
-11.000E+0	2.601E-12
-10.900E+0	2.613E-12
-10.800E+0	2.628E-12
-10.700E+0	2.621E-12
-10.600E+0	2.621E-12
-10.500E+0	2.634E-12
-10.400E+0	2.641E-12
-10.300E+0	2.645E-12
-10.200E+0	2.659E-12
-10.100E+0	2.658E-12
-10.000E+0	2.679E-12
-9.900E+0	2.701E-12
-9.800E+0	2.723E-12
-9.700E+0	2.733E-12
-9.600E+0	2.769E-12
-9.500E+0	2.776E-12
-9.400E+0	2.799E-12
-9.300E+0	2.843E-12
-9.200E+0	2.885E-12
-9.100E+0	2.903E-12
-9.000E+0	2.948E-12
-8.900E+0	2.995E-12
-8.800E+0	3.062E-12
-8.700E+0	3.105E-12
-8.600E+0	3.174E-12
-8.500E+0	3.248E-12
-8.400E+0	3.344E-12
-8.300E+0	3.461E-12
-8.200E+0	3.607E-12
-8.100E+0	3.780E-12
-8.000E+0	4.019E-12
-7.900E+0	4.343E-12
-7.800E+0	4.848E-12
-7.700E+0	5.604E-12
-7.600E+0	6.177E-12
-7.500E+0	6.418E-12
-7.400E+0	6.546E-12
-7.300E+0	6.719E-12
-7.200E+0	6.868E-12
-7.100E+0	6.928E-12
-7.000E+0	6.936E-12
-6.900E+0	6.925E-12
-6.800E+0	6.927E-12
-6.700E+0	6.920E-12
-6.600E+0	6.913E-12
-6.500E+0	6.903E-12
-6.400E+0	6.895E-12
-6.300E+0	6.893E-12
-6.200E+0	6.871E-12
-6.100E+0	6.881E-12
-6.000E+0	6.878E-12
-5.900E+0	6.893E-12
-5.800E+0	6.860E-12
-5.700E+0	6.851E-12
-5.600E+0	6.842E-12
-5.500E+0	6.848E-12
