Extended_Flutes_17-Nov-20_5:48:21 PM	Right_PQC2_GCD_IV	
Temperature(C)= 22.9	Humidity(%)= 6.3	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	-4.818E-12
-14.900E+0	1.173E-12
-14.800E+0	2.382E-12
-14.700E+0	2.645E-12
-14.600E+0	2.726E-12
-14.500E+0	2.791E-12
-14.400E+0	2.782E-12
-14.300E+0	2.814E-12
-14.200E+0	2.849E-12
-14.100E+0	2.848E-12
-14.000E+0	2.859E-12
-13.900E+0	2.874E-12
-13.800E+0	2.880E-12
-13.700E+0	2.889E-12
-13.600E+0	2.867E-12
-13.500E+0	2.904E-12
-13.400E+0	2.897E-12
-13.300E+0	2.921E-12
-13.200E+0	2.934E-12
-13.100E+0	2.925E-12
-13.000E+0	2.912E-12
-12.900E+0	2.911E-12
-12.800E+0	2.917E-12
-12.700E+0	2.918E-12
-12.600E+0	2.972E-12
-12.500E+0	2.970E-12
-12.400E+0	2.941E-12
-12.300E+0	2.948E-12
-12.200E+0	2.945E-12
-12.100E+0	2.943E-12
-12.000E+0	2.947E-12
-11.900E+0	2.951E-12
-11.800E+0	2.957E-12
-11.700E+0	2.963E-12
-11.600E+0	2.972E-12
-11.500E+0	2.984E-12
-11.400E+0	3.016E-12
-11.300E+0	3.060E-12
-11.200E+0	2.987E-12
-11.100E+0	3.000E-12
-11.000E+0	3.002E-12
-10.900E+0	3.016E-12
-10.800E+0	3.033E-12
-10.700E+0	3.033E-12
-10.600E+0	3.054E-12
-10.500E+0	3.055E-12
-10.400E+0	26.289E-12
-10.300E+0	7.293E-12
-10.200E+0	3.842E-12
-10.100E+0	3.247E-12
-10.000E+0	3.138E-12
-9.900E+0	3.120E-12
-9.800E+0	3.154E-12
-9.700E+0	3.196E-12
-9.600E+0	3.233E-12
-9.500E+0	3.258E-12
-9.400E+0	3.281E-12
-9.300E+0	3.302E-12
-9.200E+0	3.316E-12
-9.100E+0	3.374E-12
-9.000E+0	3.424E-12
-8.900E+0	3.488E-12
-8.800E+0	3.546E-12
-8.700E+0	3.614E-12
-8.600E+0	3.719E-12
-8.500E+0	3.823E-12
-8.400E+0	3.882E-12
-8.300E+0	4.029E-12
-8.200E+0	4.189E-12
-8.100E+0	4.390E-12
-8.000E+0	4.667E-12
-7.900E+0	5.026E-12
-7.800E+0	5.612E-12
-7.700E+0	6.443E-12
-7.600E+0	7.012E-12
-7.500E+0	7.252E-12
-7.400E+0	7.420E-12
-7.300E+0	7.627E-12
-7.200E+0	7.743E-12
-7.100E+0	7.789E-12
-7.000E+0	7.792E-12
-6.900E+0	7.788E-12
-6.800E+0	7.780E-12
-6.700E+0	7.770E-12
-6.600E+0	7.746E-12
-6.500E+0	7.701E-12
-6.400E+0	7.745E-12
-6.300E+0	7.676E-12
-6.200E+0	7.697E-12
-6.100E+0	7.734E-12
-6.000E+0	7.709E-12
-5.900E+0	7.747E-12
-5.800E+0	7.722E-12
-5.700E+0	7.709E-12
-5.600E+0	7.701E-12
-5.500E+0	7.694E-12
-5.400E+0	7.757E-12
-5.300E+0	7.674E-12
-5.200E+0	7.696E-12
-5.100E+0	7.658E-12
-5.000E+0	7.667E-12
-4.900E+0	7.624E-12
-4.800E+0	7.615E-12
-4.700E+0	7.617E-12
-4.600E+0	7.598E-12
-4.500E+0	7.563E-12
-4.400E+0	7.558E-12
-4.300E+0	7.537E-12
-4.200E+0	7.547E-12
-4.100E+0	7.570E-12
-4.000E+0	7.519E-12
-3.900E+0	7.499E-12
-3.800E+0	7.492E-12
-3.700E+0	7.475E-12
-3.600E+0	7.462E-12
-3.500E+0	7.435E-12
-3.400E+0	7.420E-12
-3.300E+0	7.391E-12
-3.200E+0	7.357E-12
-3.100E+0	7.336E-12
-3.000E+0	7.298E-12
-2.900E+0	7.248E-12
-2.800E+0	7.190E-12
-2.700E+0	7.114E-12
-2.600E+0	7.048E-12
-2.500E+0	6.923E-12
-2.400E+0	6.742E-12
-2.300E+0	6.438E-12
-2.200E+0	5.807E-12
-2.100E+0	4.345E-12
-2.000E+0	2.990E-12
-1.900E+0	2.390E-12
-1.800E+0	1.941E-12
-1.700E+0	1.540E-12
-1.600E+0	1.318E-12
-1.500E+0	1.220E-12
-1.400E+0	1.162E-12
-1.300E+0	1.114E-12
-1.200E+0	1.097E-12
-1.100E+0	1.071E-12
-1.000E+0	1.070E-12
-900.000E-3	1.058E-12
-800.000E-3	1.047E-12
-700.000E-3	1.060E-12
-600.000E-3	1.032E-12
-500.000E-3	1.044E-12
-400.000E-3	1.067E-12
-300.000E-3	998.660E-15
-200.000E-3	1.006E-12
-100.000E-3	961.990E-15
0.000E+0	973.430E-15
100.000E-3	934.420E-15
200.000E-3	968.090E-15
300.000E-3	958.220E-15
400.000E-3	1.010E-12
500.000E-3	932.210E-15
600.000E-3	884.910E-15
700.000E-3	896.100E-15
800.000E-3	897.950E-15
900.000E-3	896.960E-15
1.000E+0	894.920E-15
1.100E+0	912.100E-15
1.200E+0	897.830E-15
1.300E+0	900.820E-15
1.400E+0	882.890E-15
1.500E+0	905.550E-15
1.600E+0	866.500E-15
1.700E+0	858.000E-15
1.800E+0	844.190E-15
1.900E+0	830.490E-15
2.000E+0	858.190E-15
2.100E+0	836.390E-15
2.200E+0	809.550E-15
2.300E+0	806.150E-15
2.400E+0	783.510E-15
2.500E+0	796.650E-15
2.600E+0	844.890E-15
2.700E+0	864.750E-15
2.800E+0	855.500E-15
2.900E+0	829.070E-15
3.000E+0	807.900E-15
3.100E+0	787.100E-15
3.200E+0	805.250E-15
3.300E+0	851.410E-15
3.400E+0	894.170E-15
3.500E+0	866.800E-15
3.600E+0	800.160E-15
3.700E+0	781.440E-15
3.800E+0	776.660E-15
3.900E+0	744.110E-15
4.000E+0	784.610E-15
4.100E+0	783.320E-15
4.200E+0	741.410E-15
4.300E+0	805.550E-15
4.400E+0	815.430E-15
4.500E+0	778.070E-15
4.600E+0	788.330E-15
4.700E+0	779.540E-15
4.800E+0	820.490E-15
4.900E+0	833.800E-15
5.000E+0	794.200E-15
