Custom_Flutes_23-Nov-20_3:45:08 PM	Right_PQC2_GCD_IV	
Temperature(C)= 9999.9	Humidity(%)= 7.0	Bias(V)= -5.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-15.000E+0	-4.672E-12
-14.900E+0	372.210E-15
-14.800E+0	1.373E-12
-14.700E+0	1.537E-12
-14.600E+0	1.561E-12
-14.500E+0	1.587E-12
-14.400E+0	1.554E-12
-14.300E+0	1.566E-12
-14.200E+0	1.583E-12
-14.100E+0	1.593E-12
-14.000E+0	1.556E-12
-13.900E+0	1.594E-12
-13.800E+0	1.610E-12
-13.700E+0	1.611E-12
-13.600E+0	1.544E-12
-13.500E+0	1.580E-12
-13.400E+0	1.612E-12
-13.300E+0	1.668E-12
-13.200E+0	1.651E-12
-13.100E+0	1.641E-12
-13.000E+0	1.640E-12
-12.900E+0	1.645E-12
-12.800E+0	1.632E-12
-12.700E+0	1.642E-12
-12.600E+0	1.652E-12
-12.500E+0	1.663E-12
-12.400E+0	1.676E-12
-12.300E+0	1.691E-12
-12.200E+0	1.687E-12
-12.100E+0	1.697E-12
-12.000E+0	1.698E-12
-11.900E+0	1.685E-12
-11.800E+0	1.676E-12
-11.700E+0	1.709E-12
-11.600E+0	1.710E-12
-11.500E+0	1.685E-12
-11.400E+0	1.757E-12
-11.300E+0	1.719E-12
-11.200E+0	1.762E-12
-11.100E+0	1.776E-12
-11.000E+0	1.780E-12
-10.900E+0	1.798E-12
-10.800E+0	1.803E-12
-10.700E+0	1.781E-12
-10.600E+0	1.803E-12
-10.500E+0	1.809E-12
-10.400E+0	1.802E-12
-10.300E+0	1.860E-12
-10.200E+0	1.876E-12
-10.100E+0	1.900E-12
-10.000E+0	1.924E-12
-9.900E+0	1.937E-12
-9.800E+0	1.926E-12
-9.700E+0	1.928E-12
-9.600E+0	1.977E-12
-9.500E+0	2.013E-12
-9.400E+0	2.011E-12
-9.300E+0	2.072E-12
-9.200E+0	2.116E-12
-9.100E+0	2.163E-12
-9.000E+0	2.184E-12
-8.900E+0	2.223E-12
-8.800E+0	2.288E-12
-8.700E+0	2.272E-12
-8.600E+0	2.332E-12
-8.500E+0	2.405E-12
-8.400E+0	2.557E-12
-8.300E+0	2.688E-12
-8.200E+0	2.823E-12
-8.100E+0	2.913E-12
-8.000E+0	3.141E-12
-7.900E+0	3.444E-12
-7.800E+0	3.840E-12
-7.700E+0	4.535E-12
-7.600E+0	5.149E-12
-7.500E+0	5.414E-12
