Extended_Flutes_23-Nov-20_9:48:46 AM	Left_PQC2_RPoly	
Temperature(C)= 18.9	Humidity(%)= 10.0	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.2	
		
Voltage (V)	Current (A)
-100.000E-3	-52.164E-9
-75.000E-3	-41.792E-9
-50.000E-3	-27.661E-9
-25.000E-3	-13.464E-9
0.000E+0	658.000E-12
25.000E-3	13.138E-9
50.000E-3	27.301E-9
75.000E-3	41.438E-9
100.000E-3	53.805E-9
