Extended_Flutes_20-Nov-20_5:25:05 PM	Right_PQC2_RPoly	
Temperature(C)= 22.1	Humidity(%)= 11.0	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.2	
		
Voltage (V)	Current (A)
-100.000E-3	-51.561E-9
-75.000E-3	-41.201E-9
-50.000E-3	-27.210E-9
-25.000E-3	-13.151E-9
0.000E+0	905.458E-12
25.000E-3	13.257E-9
50.000E-3	27.284E-9
75.000E-3	41.297E-9
100.000E-3	53.567E-9
