Extended_Flutes_17-Nov-20_4:50:54 PM	Left_PQC2_RPoly	
Temperature(C)= 22.7	Humidity(%)= 9.9	Bias(V)= 0.000E+0
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.2	
		
Voltage (V)	Current (A)
-100.000E-3	-51.099E-9
-75.000E-3	-41.049E-9
-50.000E-3	-27.113E-9
-25.000E-3	-13.142E-9
0.000E+0	828.467E-12
25.000E-3	13.128E-9
50.000E-3	27.080E-9
75.000E-3	41.013E-9
100.000E-3	53.195E-9
